ship,k,row,value
3,2,2,1031
3,2,3,1090
3,2,4,1130
3,2,5,1132
3,2,6,1166
3,2,7,1091
3,2,8,936
3,2,9,1134
3,2,10,1164
3,2,11,997
3,2,12,916
3,2,13,1082
3,2,14,1087
3,2,15,1088
3,2,16,958
3,2,17,962
3,2,18,984
3,2,19,1024
4,0,0,1091
4,0,1,1160
4,0,2,944
4,0,3,1061
4,0,4,1136
4,0,5,1038
4,0,6,973
4,0,7,1118
4,0,8,1128
4,0,9,981
4,0,10,1043
4,0,11,907
4,0,12,1002
4,0,13,949
4,0,14,1172
4,0,15,1130
4,0,16,1065
4,0,17,939
4,0,18,1192
4,0,19,995
4,1,0,1111
4,1,1,1164
4,1,2,1096
4,1,3,1065
4,1,4,1007
4,1,5,1071
4,1,6,942
4,1,7,984
4,1,8,1052
4,1,9,916
4,1,10,916
4,1,11,1185
4,1,12,934
4,1,13,1152
4,1,14,1050
4,1,15,1046
4,1,16,1054
4,1,17,1183
4,1,18,986
4,1,19,1035
4,2,0,1038
4,2,1,1048
4,2,2,1198
4,2,3,931
4,2,4,1168
4,2,5,1116
4,2,6,913
4,2,7,957
4,2,8,948
4,2,9,1198
4,2,10,1054
4,2,11,921
4,2,12,978
4,2,13,964
4,2,14,1157
4,2,15,1000
4,2,16,1110
4,2,17,1116
4,2,18,1124
4,2,19,1010
5,0,0,1094
5,0,1,1170
5,0,2,1166
5,0,3,1196
5,0,4,1157
5,0,5,906
5,0,6,993
5,0,7,951
5,0,8,991
5,0,9,957
5,0,10,1046
5,0,11,1062
5,0,12,944
5,0,13,1042
5,0,14,1194
5,0,15,954
5,0,16,951
5,0,17,1077
5,0,18,973
5,0,19,945
5,1,0,972
5,1,1,1156
5,1,2,1084
5,1,3,1137
5,1,4,1122
5,1,5,1095
5,1,6,928
5,1,7,998
5,1,8,980
5,1,9,985
5,1,10,1179
5,1,11,936
5,1,12,1114
5,1,13,1121
5,1,14,992
5,1,15,1169
5,1,16,996
5,1,17,921
5,1,18,913
5,1,19,1074
5,2,0,1167
5,2,1,1070
5,2,2,1054
5,2,3,1035
5,2,4,947
5,2,5,1172
5,2,6,930
5,2,7,957
5,2,8,1020
5,2,9,963
5,2,10,1194
5,2,11,1028
5,2,12,1078
5,2,13,1030
5,2,14,1020
5,2,15,1068
5,2,16,1080
5,2,17,1057
5,2,18,1047
5,2,19,910
6,0,0,1128
6,0,1,900
6,0,2,1115
6,0,3,1104
6,0,4,984
6,0,5,929
6,0,6,983
6,0,7,1158
6,0,8,1109
6,0,9,1148
6,0,10,1149
6,0,11,1115
6,0,12,902
6,0,13,1168
6,0,14,1194
6,0,15,1001
6,0,16,1121
6,0,17,1065
6,0,18,1042
6,0,19,1178
6,1,0,1136
6,1,1,989
6,1,2,1175
6,1,3,978
6,1,4,1096
6,1,5,1028
6,1,6,1141
6,1,7,915
6,1,8,949
6,1,9,1062
6,1,10,1165
6,1,11,1002
6,1,12,1097
6,1,13,1101
6,1,14,1005
6,1,15,1200
6,1,16,1141
6,1,17,958
6,1,18,1094
6,1,19,1070
6,2,0,1135
6,2,1,1023
6,2,2,1189
6,2,3,1104
6,2,4,1017
6,2,5,1097
6,2,6,1152
6,2,7,1020
6,2,8,1197
6,2,9,1047
6,2,10,1024
6,2,11,983
6,2,12,1043
6,2,13,1040
6,2,14,1031
6,2,15,1147
6,2,16,1079
6,2,17,946
6,2,18,1037
6,2,19,1164
7,0,0,1042
7,0,1,912
7,0,2,1007
7,0,3,971
7,0,4,1035
7,0,5,1047
7,0,6,1115
7,0,7,1010
7,0,8,1108
7,0,9,1045
7,0,10,1039
7,0,11,1109
7,0,12,1007
7,0,13,1040
7,0,14,904
7,0,15,910
7,0,16,1074
7,0,17,951
7,0,18,1031
7,0,19,1009
7,1,0,1200
7,1,1,1159
7,1,2,920
7,1,3,1189
7,1,4,1115
7,1,5,1107
7,1,6,1125
7,1,7,933
7,1,8,999
7,1,9,1196
7,1,10,1127
7,1,11,1140
7,1,12,1167
7,1,13,1089
7,1,14,1036
7,1,15,1193
7,1,16,1197
7,1,17,1048
7,1,18,960
7,1,19,1190
7,2,0,963
7,2,1,1043
7,2,2,915
7,2,3,1177
7,2,4,1013
7,2,5,1170
7,2,6,1135
7,2,7,1019
7,2,8,1075
7,2,9,953
7,2,10,930
7,2,11,1132
7,2,12,1022
7,2,13,1060
7,2,14,943
7,2,15,1066
7,2,16,1112
7,2,17,1181
7,2,18,984
7,2,19,921
8,0,0,1103
8,0,1,1098
8,0,2,1110
8,0,3,1195
8,0,4,1009
8,0,5,909
8,0,6,1139
8,0,7,959
8,0,8,1089
8,0,9,1117
8,0,10,946
8,0,11,1058
8,0,12,981
8,0,13,1005
8,0,14,995
8,0,15,951
8,0,16,1086
8,0,17,1041
8,0,18,1131
8,0,19,938
8,1,0,1036
8,1,1,1095
8,1,2,931
8,1,3,1002
8,1,4,1081
8,1,5,1035
8,1,6,1085
8,1,7,1178
8,1,8,1177
8,1,9,992
8,1,10,1028
8,1,11,904
8,1,12,1114
8,1,13,1015
8,1,14,1027
8,1,15,1001
8,1,16,991
8,1,17,1120
8,1,18,1042
8,1,19,1106
8,2,0,1152
8,2,1,914
8,2,2,980
8,2,3,1117
8,2,4,1108
8,2,5,1170
8,2,6,1182
8,2,7,1191
8,2,8,908
8,2,9,1167
8,2,10,1135
8,2,11,1050
8,2,12,1035
8,2,13,956
8,2,14,1138
8,2,15,1159
8,2,16,988
8,2,17,1161
8,2,18,951
8,2,19,981
9,0,0,1031
9,0,1,901
9,0,2,1081
9,0,3,1077
9,0,4,952
9,0,5,963
9,0,6,1103
9,0,7,1042
9,0,8,1042
9,0,9,984
9,0,10,1088
9,0,11,901
9,0,12,1063
9,0,13,1027
9,0,14,1195
9,0,15,954
9,0,16,1041
9,0,17,1157
9,0,18,1199
9,0,19,1047
9,1,0,1133
9,1,1,1116
9,1,2,1099
9,1,3,986
9,1,4,1023
9,1,5,1068
9,1,6,1154
9,1,7,997
9,1,8,1183
9,1,9,1186
9,1,10,956
9,1,11,1001
9,1,12,1107
9,1,13,1081
9,1,14,1156
9,1,15,1104
9,1,16,1188
9,1,17,1161
9,1,18,1010
9,1,19,1044
9,2,0,996
9,2,1,1111
9,2,2,1178
9,2,3,1033
9,2,4,1131
9,2,5,908
9,2,6,1114
9,2,7,1016
9,2,8,1061
9,2,9,1188
9,2,10,1078
9,2,11,1055
9,2,12,1185
9,2,13,917
9,2,14,912
9,2,15,1066
9,2,16,980
9,2,17,1179
9,2,18,1028
9,2,19,1146
10,0,0,971
10,0,1,1044
10,0,2,955
10,0,3,1103
10,0,4,968
10,0,5,1023
10,0,6,908
10,0,7,1077
10,0,8,1025
10,0,9,913
10,0,10,1131
10,0,11,1049
10,0,12,922
10,0,13,956
10,0,14,1185
10,0,15,1086
10,0,16,1150
10,0,17,950
10,0,18,927
10,0,19,1030
10,1,0,1080
10,1,1,1142
10,1,2,911
10,1,3,946
10,1,4,933
10,1,5,1123
10,1,6,1052
10,1,7,984
10,1,8,1136
10,1,9,933
10,1,10,1192
10,1,11,1154
10,1,12,1030
10,1,13,1023
10,1,14,1114
10,1,15,1064
10,1,16,1084
10,1,17,1115
10,1,18,941
10,1,19,910
10,2,0,1056
10,2,1,946
10,2,2,1053
10,2,3,1017
10,2,4,931
10,2,5,1075
10,2,6,1057
10,2,7,1119
10,2,8,1012
10,2,9,945
10,2,10,924
10,2,11,932
10,2,12,981
10,2,13,1032
10,2,14,935
10,2,15,1152
10,2,16,1168
10,2,17,959
10,2,18,1097
10,2,19,1177
11,0,0,1070
11,0,1,970
11,0,2,1001
11,0,3,927
11,0,4,1145
11,0,5,1005
11,0,6,981
11,0,7,1112
11,0,8,1041
11,0,9,1095
11,0,10,1070
11,0,11,959
11,0,12,1144
11,0,13,1009
11,0,14,1161
11,0,15,915
11,0,16,998
11,0,17,914
11,0,18,1073
11,0,19,1190
11,1,0,1038
11,1,1,1123
11,1,2,1002
11,1,3,940
11,1,4,1148
11,1,5,1153
11,1,6,1100
11,1,7,970
11,1,8,940
11,1,9,1151
11,1,10,1160
11,1,11,1009
11,1,12,904
11,1,13,1169
11,1,14,1075
11,1,15,1119
11,1,16,1040
11,1,17,1038
11,1,18,956
11,1,19,1126
11,2,0,979
11,2,1,1178
11,2,2,1183
11,2,3,966
11,2,4,1042
11,2,5,972
11,2,6,1069
11,2,7,947
11,2,8,1181
11,2,9,1172
11,2,10,1004
11,2,11,974
11,2,12,1072
11,2,13,1069
11,2,14,1171
11,2,15,1155
11,2,16,1007
11,2,17,1032
11,2,18,1038
11,2,19,978
12,0,0,1118
12,0,1,1173
12,0,2,940
12,0,3,926
12,0,4,1099
12,0,5,1083
12,0,6,939
12,0,7,978
12,0,8,930
12,0,9,1132
12,0,10,1059
12,0,11,1075
12,0,12,926
12,0,13,1186
12,0,14,1134
12,0,15,1014
12,0,16,908
12,0,17,1094
12,0,18,1023
12,0,19,921
12,1,0,1072
12,1,1,999
12,1,2,997
12,1,3,1036
12,1,4,1089
12,1,5,1088
12,1,6,1164
12,1,7,968
12,1,8,990
12,1,9,904
12,1,10,1092
12,1,11,979
12,1,12,1038
12,1,13,1177
12,1,14,966
12,1,15,1057
12,1,16,922
12,1,17,944
12,1,18,1179
12,1,19,930
12,2,0,1000
12,2,1,1122
12,2,2,917
12,2,3,1184
12,2,4,1002
12,2,5,1066
12,2,6,950
12,2,7,1096
12,2,8,1015
12,2,9,1073
12,2,10,908
12,2,11,1124
12,2,12,1023
12,2,13,1134
12,2,14,927
12,2,15,1031
12,2,16,918
12,2,17,909
12,2,18,935
12,2,19,1079
13,0,0,1037
13,0,1,977
13,0,2,925
13,0,3,1145
13,0,4,1162
13,0,5,1054
13,0,6,1200
13,0,7,913
13,0,8,1047
13,0,9,1132
13,0,10,1085
13,0,11,1101
13,0,12,1131
13,0,13,985
13,0,14,1178
13,0,15,1080
13,0,16,1129
13,0,17,1148
13,0,18,987
13,0,19,1128
13,1,0,980
13,1,1,994
13,1,2,1022
13,1,3,1135
13,1,4,1020
13,1,5,1157
13,1,6,1151
13,1,7,1163
13,1,8,1094
13,1,9,961
13,1,10,914
13,1,11,1094
13,1,12,955
13,1,13,1125
13,1,14,1012
13,1,15,1062
13,1,16,1092
13,1,17,1159
13,1,18,1032
13,1,19,992
13,2,0,1011
13,2,1,1013
13,2,2,1066
13,2,3,924
13,2,4,1162
13,2,5,1190
13,2,6,962
13,2,7,1021
13,2,8,904
13,2,9,1120
13,2,10,1008
13,2,11,1002
13,2,12,932
13,2,13,971
13,2,14,1120
13,2,15,1008
13,2,16,928
13,2,17,969
13,2,18,1049
13,2,19,955
14,0,0,1046
14,0,1,1044
14,0,2,1028
14,0,3,1124
14,0,4,999
14,0,5,1101
14,0,6,998
14,0,7,1025
14,0,8,918
14,0,9,1195
14,0,10,967
14,0,11,990
14,0,12,942
14,0,13,1046
14,0,14,1117
14,0,15,922
14,0,16,1118
14,0,17,1060
14,0,18,1078
14,0,19,1024
14,1,0,1056
14,1,1,1160
14,1,2,1070
14,1,3,1153
14,1,4,1180
14,1,5,1072
14,1,6,901
14,1,7,1027
14,1,8,1131
14,1,9,1153
14,1,10,1183
14,1,11,1113
14,1,12,966
14,1,13,1049
14,1,14,914
14,1,15,1182
14,1,16,922
14,1,17,1017
14,1,18,1030
14,1,19,1182
14,2,0,1178
14,2,1,958
14,2,2,956
14,2,3,1016
14,2,4,1061
14,2,5,953
14,2,6,1029
14,2,7,1084
14,2,8,1151
14,2,9,951
14,2,10,1193
14,2,11,975
14,2,12,1145
14,2,13,958
14,2,14,998
14,2,15,1017
14,2,16,1196
14,2,17,943
14,2,18,1159
14,2,19,951
15,0,0,1044
15,0,1,919
15,0,2,916
15,0,3,1074
15,0,4,1159
15,0,5,1104
15,0,6,1036
15,0,7,1101
15,0,8,1135
15,0,9,1137
15,0,10,1154
15,0,11,1042
15,0,12,1027
15,0,13,972
15,0,14,1129
15,0,15,1009
15,0,16,1025
15,0,17,927
15,0,18,1056
15,0,19,1067
15,1,0,1169
15,1,1,955
15,1,2,1069
15,1,3,1180
15,1,4,1112
15,1,5,1001
15,1,6,1064
15,1,7,1168
15,1,8,1026
15,1,9,941
15,1,10,1193
15,1,11,942
15,1,12,1017
15,1,13,1075
15,1,14,967
15,1,15,1148
15,1,16,1179
15,1,17,1057
15,1,18,1185
15,1,19,1009
15,2,0,977
15,2,1,968
15,2,2,1006
15,2,3,1080
15,2,4,905
15,2,5,1176
15,2,6,1182
15,2,7,1148
15,2,8,908
15,2,9,971
15,2,10,1149
15,2,11,1090
15,2,12,1182
15,2,13,1055
15,2,14,1191
15,2,15,964
15,2,16,1104
15,2,17,1144
15,2,18,986
15,2,19,1067
16,0,0,1163
16,0,1,1108
16,0,2,950
16,0,3,1195
16,0,4,1014
16,0,5,1015
16,0,6,910
16,0,7,952
16,0,8,1123
16,0,9,1200
16,0,10,1179
16,0,11,1098
16,0,12,1153
16,0,13,1131
16,0,14,1167
16,0,15,1126
16,0,16,1169
16,0,17,1167
16,0,18,987
16,0,19,1142
16,1,0,1026
16,1,1,923
16,1,2,1016
16,1,3,1041
16,1,4,1060
16,1,5,1141
16,1,6,917
16,1,7,1193
16,1,8,1013
16,1,9,940
16,1,10,1154
16,1,11,906
16,1,12,921
16,1,13,1185
16,1,14,966
16,1,15,966
16,1,16,972
16,1,17,987
16,1,18,1136
16,1,19,910
16,2,0,1169
16,2,1,1081
16,2,2,1068
16,2,3,980
16,2,4,1082
16,2,5,1040
16,2,6,1148
16,2,7,1060
16,2,8,1135
16,2,9,1148
16,2,10,1180
16,2,11,1168
16,2,12,939
16,2,13,1043
16,2,14,1010
16,2,15,942
16,2,16,1019
16,2,17,1045
16,2,18,1137
16,2,19,1127
17,0,0,1189
17,0,1,1164
17,0,2,1004
17,0,3,960
17,0,4,1083
17,0,5,1136
17,0,6,994
17,0,7,1130
17,0,8,1107
17,0,9,1122
17,0,10,1117
17,0,11,1192
17,0,12,1065
17,0,13,1032
17,0,14,1014
17,0,15,1071
17,0,16,1090
17,0,17,1034
17,0,18,944
17,0,19,913
17,1,0,1176
17,1,1,1088
17,1,2,1054
17,1,3,1056
17,1,4,1169
17,1,5,960
17,1,6,1125
17,1,7,1074
17,1,8,997
17,1,9,996
17,1,10,1121
17,1,11,1148
17,1,12,1151
17,1,13,1174
17,1,14,997
17,1,15,1025
17,1,16,928
17,1,17,1196
17,1,18,1057
17,1,19,1168
17,2,0,1120
17,2,1,1019
17,2,2,1074
17,2,3,1064
17,2,4,1093
17,2,5,965
17,2,6,1160
17,2,7,1066
17,2,8,996
17,2,9,1128
17,2,10,908
17,2,11,900
17,2,12,1163
17,2,13,1115
17,2,14,940
17,2,15,1092
17,2,16,916
17,2,17,1144
17,2,18,1053
17,2,19,1054
18,0,0,1023
18,0,1,1049
18,0,2,1021
18,0,3,1024
18,0,4,1097
18,0,5,916
18,0,6,1096
18,0,7,946
18,0,8,1091
18,0,9,1149
18,0,10,1060
18,0,11,1135
18,0,12,1091
18,0,13,1038
18,0,14,970
18,0,15,988
18,0,16,928
18,0,17,996
18,0,18,1124
18,0,19,1195
18,1,0,1010
18,1,1,1131
18,1,2,1187
18,1,3,960
18,1,4,1137
18,1,5,1142
18,1,6,979
18,1,7,1195
18,1,8,1076
18,1,9,1059
18,1,10,1137
18,1,11,1199
18,1,12,1063
18,1,13,1026
18,1,14,918
18,1,15,1175
18,1,16,1053
18,1,17,1167
18,1,18,1039
18,1,19,1087
18,2,0,1004
18,2,1,915
18,2,2,1014
18,2,3,1133
18,2,4,1067
18,2,5,1142
18,2,6,988
18,2,7,944
18,2,8,1019
18,2,9,1059
18,2,10,907
18,2,11,1038
18,2,12,1168
18,2,13,938
18,2,14,1183
18,2,15,949
18,2,16,922
18,2,17,1079
18,2,18,976
18,2,19,1052
19,0,0,1085
19,0,1,1000
19,0,2,1140
19,0,3,1085
19,0,4,1007
19,0,5,1133
19,0,6,949
19,0,7,920
19,0,8,1195
19,0,9,1187
19,0,10,959
19,0,11,917
19,0,12,956
19,0,13,1016
19,0,14,972
19,0,15,1004
19,0,16,955
19,0,17,937
19,0,18,1010
19,0,19,1062
19,1,0,1153
19,1,1,903
19,1,2,1195
19,1,3,1076
19,1,4,905
19,1,5,1177
19,1,6,1047
19,1,7,995
19,1,8,1030
19,1,9,1185
19,1,10,1136
19,1,11,1049
19,1,12,1126
19,1,13,1025
19,1,14,1080
19,1,15,1152
19,1,16,1002
19,1,17,915
19,1,18,1159
19,1,19,921
19,2,0,1007
19,2,1,1007
19,2,2,967
19,2,3,921
19,2,4,984
19,2,5,1097
19,2,6,923
19,2,7,973
19,2,8,1056
19,2,9,950
19,2,10,1091
19,2,11,954
19,2,12,1122
19,2,13,1122
19,2,14,1132
19,2,15,1110
19,2,16,927
19,2,17,989
19,2,18,995
19,2,19,1111
20,0,0,990
20,0,1,975
20,0,2,944
20,0,3,969
20,0,4,1174
20,0,5,963
20,0,6,1116
20,0,7,1106
20,0,8,1020
20,0,9,1044
20,0,10,1044
20,0,11,1149
20,0,12,1124
20,0,13,981
20,0,14,948
20,0,15,916
20,0,16,1029
20,0,17,963
20,0,18,943
20,0,19,995
20,1,0,1090
20,1,1,1102
20,1,2,959
20,1,3,931
20,1,4,972
20,1,5,1131
20,1,6,1138
20,1,7,1048
20,1,8,946
20,1,9,958
20,1,10,1006
20,1,11,1012
20,1,12,1054
20,1,13,1036
20,1,14,951
20,1,15,1123
20,1,16,1189
20,1,17,923
20,1,18,1183
20,1,19,1048
20,2,0,921
20,2,1,1022
20,2,2,1194
20,2,3,1151
20,2,4,1045
20,2,5,1186
20,2,6,951
20,2,7,1124
20,2,8,978
20,2,9,1144
20,2,10,1137
20,2,11,1029
20,2,12,1066
20,2,13,1079
20,2,14,1052
20,2,15,999
20,2,16,929
20,2,17,933
20,2,18,1049
20,2,19,1097
21,0,0,902
21,0,1,1043
21,0,2,953
21,0,3,1124
21,0,4,962
21,0,5,1192
21,0,6,1137
21,0,7,1034
21,0,8,1038
21,0,9,994
21,0,10,1058
21,0,11,926
21,0,12,1006
21,0,13,1170
21,0,14,957
21,0,15,1121
21,0,16,916
21,0,17,990
21,0,18,1097
21,0,19,983
21,1,0,1004
21,1,1,1054
21,1,2,986
21,1,3,983
21,1,4,997
21,1,5,1108
21,1,6,1002
21,1,7,993
21,1,8,1199
21,1,9,992
21,1,10,963
21,1,11,1091
21,1,12,923
21,1,13,1102
21,1,14,1034
21,1,15,1137
21,1,16,1199
21,1,17,1146
21,1,18,1094
21,1,19,900
21,2,0,1139
21,2,1,1110
21,2,2,1191
21,2,3,966
21,2,4,1103
21,2,5,1096
21,2,6,1017
21,2,7,913
21,2,8,1123
21,2,9,1177
21,2,10,1070
21,2,11,934
21,2,12,1155
21,2,13,967
21,2,14,1080
21,2,15,986
21,2,16,1170
21,2,17,1142
21,2,18,925
21,2,19,948
22,0,0,1035
22,0,1,1186
22,0,2,1053
22,0,3,1059
22,0,4,1196
22,0,5,1090
22,0,6,1016
22,0,7,992
22,0,8,927
22,0,9,1017
22,0,10,985
22,0,11,1101
22,0,12,1179
22,0,13,1101
22,0,14,1142
22,0,15,908
22,0,16,1150
22,0,17,1116
22,0,18,1080
22,0,19,970
22,1,0,1132
22,1,1,1083
22,1,2,1155
22,1,3,948
22,1,4,951
22,1,5,921
22,1,6,1188
22,1,7,906
22,1,8,987
22,1,9,1150
22,1,10,965
22,1,11,1057
22,1,12,935
22,1,13,903
22,1,14,937
22,1,15,1124
22,1,16,1192
22,1,17,1112
22,1,18,1024
22,1,19,961
22,2,0,1096
22,2,1,1069
22,2,2,1086
22,2,3,1094
22,2,4,1074
22,2,5,970
22,2,6,1040
22,2,7,1157
22,2,8,959
22,2,9,1011
22,2,10,1036
22,2,11,908
22,2,12,1026
22,2,13,1154
22,2,14,945
22,2,15,995
22,2,16,920
22,2,17,1140
22,2,18,1123
22,2,19,975
23,0,0,968
23,0,1,906
23,0,2,1128
23,0,3,982
23,0,4,961
23,0,5,972
23,0,6,998
23,0,7,963
23,0,8,959
23,0,9,1145
23,0,10,1131
23,0,11,1180
23,0,12,1046
23,0,13,1156
23,0,14,910
23,0,15,966
23,0,16,1009
23,0,17,1010
23,0,18,1135
23,0,19,918
23,1,0,1008
23,1,1,1107
23,1,2,1092
23,1,3,1091
23,1,4,1015
23,1,5,1136
23,1,6,1175
23,1,7,922
23,1,8,1176
23,1,9,940
23,1,10,1166
23,1,11,907
23,1,12,1131
23,1,13,1134
23,1,14,1011
23,1,15,1198
23,1,16,986
23,1,17,1084
23,1,18,1032
23,1,19,912
23,2,0,1009
23,2,1,954
23,2,2,975
23,2,3,1044
23,2,4,948
23,2,5,900
23,2,6,962
23,2,7,908
23,2,8,1037
23,2,9,981
23,2,10,952
23,2,11,1016
23,2,12,1142
23,2,13,919
23,2,14,1004
23,2,15,943
23,2,16,935
23,2,17,1094
23,2,18,952
23,2,19,1195
24,0,0,905
24,0,1,938
24,0,2,963
24,0,3,1068
24,0,4,969
24,0,5,960
24,0,6,975
24,0,7,1169
24,0,8,982
24,0,9,1151
24,0,10,924
24,0,11,989
24,0,12,1055
24,0,13,1018
24,0,14,1113
24,0,15,1037
24,0,16,1164
24,0,17,1028
24,0,18,1119
24,0,19,1074
24,1,0,1084
24,1,1,1001
24,1,2,1035
24,1,3,1148
24,1,4,1137
24,1,5,1052
24,1,6,1112
24,1,7,999
24,1,8,1083
24,1,9,1132
24,1,10,985
24,1,11,992
24,1,12,1098
24,1,13,972
24,1,14,915
24,1,15,1137
24,1,16,996
24,1,17,1031
24,1,18,1090
24,1,19,903
24,2,0,1056
24,2,1,1069
24,2,2,944
24,2,3,931
24,2,4,1126
24,2,5,1080
24,2,6,1125
24,2,7,956
24,2,8,1111
24,2,9,991
24,2,10,998
24,2,11,1034
24,2,12,1110
24,2,13,1116
24,2,14,969
24,2,15,1123
24,2,16,1142
24,2,17,1089
24,2,18,1134
24,2,19,1021
25,0,0,1167
25,0,1,938
25,0,2,1034
25,0,3,1064
25,0,4,1021
25,0,5,931
25,0,6,1063
25,0,7,1075
25,0,8,1165
25,0,9,1189
25,0,10,953
25,0,11,1187
25,0,12,1072
25,0,13,1198
25,0,14,1013
25,0,15,1056
25,0,16,1093
25,0,17,966
25,0,18,1165
25,0,19,1122
25,1,0,1044
25,1,1,1033
25,1,2,938
25,1,3,921
25,1,4,906
25,1,5,1082
25,1,6,936
25,1,7,969
25,1,8,975
25,1,9,1152
25,1,10,1091
25,1,11,1198
25,1,12,922
25,1,13,1133
25,1,14,1171
25,1,15,1112
25,1,16,998
25,1,17,1058
25,1,18,996
25,1,19,1082
25,2,0,998
25,2,1,1176
25,2,2,974
25,2,3,1111
25,2,4,1025
25,2,5,937
25,2,6,1053
25,2,7,1019
25,2,8,1077
25,2,9,1156
25,2,10,906
25,2,11,1176
25,2,12,1187
25,2,13,933
25,2,14,1112
25,2,15,1137
25,2,16,1159
25,2,17,1086
25,2,18,1134
25,2,19,1052
26,0,0,1105
26,0,1,1033
26,0,2,914
26,0,3,1199
26,0,4,1078
26,0,5,1084
26,0,6,946
26,0,7,1179
26,0,8,1003
26,0,9,934
26,0,10,1189
26,0,11,988
26,0,12,1154
26,0,13,1147
26,0,14,1093
26,0,15,1150
26,0,16,1034
26,0,17,962
26,0,18,1112
26,0,19,1091
26,1,0,1153
26,1,1,1116
26,1,2,940
26,1,3,974
26,1,4,1020
26,1,5,996
26,1,6,909
26,1,7,1061
26,1,8,1094
26,1,9,1181
26,1,10,1035
26,1,11,987
26,1,12,1055
26,1,13,990
26,1,14,1114
26,1,15,973
26,1,16,983
26,1,17,1130
26,1,18,1125
26,1,19,986
26,2,0,1196
26,2,1,1158
26,2,2,952
26,2,3,965
26,2,4,1174
26,2,5,1145
26,2,6,1161
26,2,7,1005
26,2,8,1011
26,2,9,1152
26,2,10,1020
26,2,11,1009
