ship,k,row,value
5,0,8,1022
5,0,9,1140
5,0,10,1008
5,0,11,1197
5,0,12,1124
5,0,13,1154
5,0,14,1128
5,0,15,1053
5,0,16,1055
5,0,17,1118
5,0,18,1183
5,0,19,918
5,1,0,1134
5,1,1,1006
5,1,2,1106
5,1,3,955
5,1,4,1176
5,1,5,1182
5,1,6,1080
5,1,7,1115
5,1,8,900
5,1,9,1015
5,1,10,1053
5,1,11,1124
5,1,12,905
5,1,13,1095
5,1,14,961
5,1,15,993
5,1,16,1166
5,1,17,1157
5,1,18,955
5,1,19,1154
5,2,0,1036
5,2,1,1162
5,2,2,955
5,2,3,1061
5,2,4,1127
5,2,5,1048
5,2,6,1118
5,2,7,1071
5,2,8,953
5,2,9,965
5,2,10,1194
5,2,11,987
5,2,12,963
5,2,13,1152
5,2,14,968
5,2,15,912
5,2,16,1022
5,2,17,992
5,2,18,1075
5,2,19,949
6,0,0,1068
6,0,1,1014
6,0,2,1076
6,0,3,929
6,0,4,985
6,0,5,947
6,0,6,1024
6,0,7,942
6,0,8,1022
6,0,9,1134
6,0,10,1176
6,0,11,1023
6,0,12,1182
6,0,13,1110
6,0,14,1029
6,0,15,983
6,0,16,1139
6,0,17,1160
6,0,18,1075
6,0,19,915
6,1,0,1028
6,1,1,903
6,1,2,958
6,1,3,975
6,1,4,1031
6,1,5,980
6,1,6,955
6,1,7,921
6,1,8,1033
6,1,9,1090
6,1,10,1056
6,1,11,1162
6,1,12,1102
6,1,13,908
6,1,14,1200
6,1,15,1133
6,1,16,985
6,1,17,1015
6,1,18,924
6,1,19,1003
6,2,0,948
6,2,1,1031
6,2,2,1072
6,2,3,997
6,2,4,1085
6,2,5,961
6,2,6,1091
6,2,7,1161
6,2,8,916
6,2,9,911
6,2,10,1199
6,2,11,990
6,2,12,1175
6,2,13,1059
6,2,14,1167
6,2,15,935
6,2,16,912
6,2,17,1069
6,2,18,1125
6,2,19,1076
