ship,k,row,value
2,1,7,1089
2,1,8,928
2,1,9,1142
2,1,10,1090
2,1,11,956
2,1,12,1151
2,1,13,1118
2,1,14,1194
2,1,15,1053
2,1,16,1033
2,1,17,937
2,1,18,1151
2,1,19,1067
2,2,0,1153
2,2,1,1097
2,2,2,1104
2,2,3,1200
2,2,4,922
2,2,5,1014
2,2,6,1119
2,2,7,983
2,2,8,1007
2,2,9,1091
2,2,10,1064
2,2,11,908
2,2,12,1199
2,2,13,1126
2,2,14,1074
2,2,15,1100
2,2,16,1135
2,2,17,923
2,2,18,1128
2,2,19,1185
3,0,0,1146
3,0,1,1175
3,0,2,1149
3,0,3,1149
3,0,4,1083
3,0,5,976
3,0,6,1127
3,0,7,1106
3,0,8,1169
3,0,9,996
3,0,10,994
3,0,11,1160
3,0,12,1037
3,0,13,1115
3,0,14,1194
3,0,15,931
3,0,16,1037
3,0,17,1162
3,0,18,1131
3,0,19,1068
3,1,0,1077
3,1,1,1157
3,1,2,1146
3,1,3,1054
3,1,4,1094
3,1,5,1149
3,1,6,1144
3,1,7,1134
3,1,8,1017
3,1,9,1176
3,1,10,1186
3,1,11,991
3,1,12,951
3,1,13,912
3,1,14,996
3,1,15,1120
3,1,16,1006
3,1,17,1150
3,1,18,946
3,1,19,1117
3,2,0,1181
3,2,1,1189
3,2,2,908
3,2,3,1034
3,2,4,1155
3,2,5,1171
3,2,6,995
3,2,7,1029
3,2,8,1167
3,2,9,995
3,2,10,920
3,2,11,978
3,2,12,1181
3,2,13,1161
3,2,14,1112
3,2,15,1036
3,2,16,1022
3,2,17,1120
3,2,18,906
3,2,19,1188
4,0,0,1200
4,0,1,903
4,0,2,1145
4,0,3,1041
4,0,4,965
4,0,5,1007
4,0,6,946
4,0,7,916
4,0,8,984
4,0,9,1085
4,0,10,933
4,0,11,980
4,0,12,1100
4,0,13,968
4,0,14,1157
4,0,15,1013
4,0,16,1069
4,0,17,1175
4,0,18,953
4,0,19,968
4,1,0,1016
4,1,1,1040
4,1,2,1008
4,1,3,1041
4,1,4,1067
4,1,5,1052
4,1,6,1002
4,1,7,951
4,1,8,1066
4,1,9,990
4,1,10,1033
4,1,11,1173
4,1,12,953
4,1,13,1001
4,1,14,1122
4,1,15,1016
4,1,16,1140
4,1,17,909
4,1,18,946
4,1,19,1060
4,2,0,1032
4,2,1,1181
4,2,2,1056
4,2,3,958
4,2,4,1113
4,2,5,1021
4,2,6,1135
4,2,7,1137
4,2,8,1070
4,2,9,1025
4,2,10,1186
4,2,11,1107
4,2,12,985
4,2,13,1173
4,2,14,1148
4,2,15,916
4,2,16,1158
4,2,17,986
4,2,18,1132
4,2,19,918
5,0,0,1134
5,0,1,940
5,0,2,1187
5,0,3,902
5,0,4,1134
5,0,5,1130
5,0,6,1130
5,0,7,962
5,0,8,1175
5,0,9,1193
5,0,10,1047
5,0,11,1141
5,0,12,982
5,0,13,1136
5,0,14,951
5,0,15,967
5,0,16,1111
5,0,17,922
5,0,18,902
5,0,19,1144
5,1,0,1097
5,1,1,1097
5,1,2,1145
5,1,3,1045
5,1,4,924
5,1,5,1018
5,1,6,1057
5,1,7,1143
5,1,8,1114
5,1,9,1109
5,1,10,1001
5,1,11,941
5,1,12,1046
5,1,13,942
5,1,14,1152
5,1,15,1050
5,1,16,1130
5,1,17,976
5,1,18,1074
5,1,19,1149
5,2,0,944
5,2,1,966
5,2,2,972
5,2,3,1010
5,2,4,980
5,2,5,1111
5,2,6,911
5,2,7,1038
5,2,8,927
5,2,9,1053
5,2,10,958
5,2,11,962
5,2,12,934
5,2,13,1193
5,2,14,1134
5,2,15,1198
5,2,16,1149
5,2,17,963
5,2,18,1110
5,2,19,1017
6,0,0,1178
6,0,1,935
6,0,2,900
6,0,3,1074
6,0,4,1129
6,0,5,1120
6,0,6,953
6,0,7,1148
6,0,8,995
6,0,9,1000
6,0,10,1141
6,0,11,928
6,0,12,919
6,0,13,1141
6,0,14,928
6,0,15,1035
6,0,16,1006
6,0,17,1044
6,0,18,1069
6,0,19,945
6,1,0,1002
6,1,1,1062
6,1,2,949
6,1,3,984
6,1,4,1053
6,1,5,915
6,1,6,903
6,1,7,1193
6,1,8,1036
6,1,9,1198
6,1,10,1056
6,1,11,956
6,1,12,918
6,1,13,1078
6,1,14,967
6,1,15,1142
6,1,16,1182
6,1,17,1172
6,1,18,914
6,1,19,1181
6,2,0,1114
6,2,1,1144
6,2,2,1182
6,2,3,1193
6,2,4,986
6,2,5,1020
6,2,6,1165
6,2,7,1090
6,2,8,1194
6,2,9,1153
6,2,10,1112
6,2,11,954
6,2,12,1111
6,2,13,1187
6,2,14,997
6,2,15,1052
6,2,16,1167
6,2,17,974
6,2,18,978
6,2,19,1021
7,0,0,1175
7,0,1,1154
7,0,2,1145
7,0,3,932
7,0,4,1072
7,0,5,924
7,0,6,1084
7,0,7,904
7,0,8,1125
7,0,9,921
7,0,10,1071
7,0,11,924
7,0,12,1135
7,0,13,1023
7,0,14,1041
7,0,15,1087
7,0,16,1065
7,0,17,1184
7,0,18,1143
7,0,19,1093
7,1,0,1069
7,1,1,975
7,1,2,1136
7,1,3,1142
7,1,4,961
7,1,5,1106
7,1,6,1018
7,1,7,1031
7,1,8,1083
7,1,9,971
7,1,10,1034
7,1,11,1025
7,1,12,968
7,1,13,953
7,1,14,1031
7,1,15,1000
7,1,16,1164
7,1,17,1052
7,1,18,1129
7,1,19,947
7,2,0,1142
7,2,1,960
7,2,2,931
7,2,3,998
7,2,4,1046
7,2,5,1095
7,2,6,1027
7,2,7,1042
7,2,8,996
7,2,9,1176
7,2,10,1087
7,2,11,1180
7,2,12,946
7,2,13,1132
7,2,14,1140
7,2,15,1165
7,2,16,1140
7,2,17,1052
7,2,18,1097
7,2,19,1143
8,0,0,1200
8,0,1,945
8,0,2,1023
8,0,3,1196
8,0,4,1140
8,0,5,1100
8,0,6,1040
8,0,7,1184
8,0,8,1200
8,0,9,1102
8,0,10,978
8,0,11,1160
8,0,12,1030
8,0,13,1089
8,0,14,1088
8,0,15,1045
8,0,16,1057
8,0,17,910
8,0,18,1003
8,0,19,961
8,1,0,1117
8,1,1,1063
8,1,2,1175
8,1,3,1042
8,1,4,974
8,1,5,973
8,1,6,951
8,1,7,985
8,1,8,960
8,1,9,1153
8,1,10,1117
8,1,11,988
8,1,12,1075
8,1,13,1175
8,1,14,933
8,1,15,1046
8,1,16,1044
8,1,17,1105
8,1,18,1148
8,1,19,1003
8,2,0,927
8,2,1,1028
8,2,2,1022
8,2,3,943
8,2,4,1125
8,2,5,1125
8,2,6,930
8,2,7,1109
8,2,8,1151
8,2,9,930
8,2,10,1154
8,2,11,940
8,2,12,986
8,2,13,996
8,2,14,1153
8,2,15,992
8,2,16,1158
8,2,17,1070
8,2,18,1182
8,2,19,952
9,0,0,1142
9,0,1,1160
9,0,2,1104
9,0,3,1180
9,0,4,924
9,0,5,1128
9,0,6,987
9,0,7,1193
9,0,8,1176
9,0,9,1160
9,0,10,1001
9,0,11,910
9,0,12,1087
9,0,13,1187
9,0,14,1010
9,0,15,988
9,0,16,989
9,0,17,1142
9,0,18,934
9,0,19,1088
9,1,0,931
9,1,1,1061
9,1,2,1130
9,1,3,1107
9,1,4,953
9,1,5,1109
9,1,6,926
9,1,7,1048
9,1,8,1160
9,1,9,1037
9,1,10,1148
9,1,11,1102
9,1,12,996
9,1,13,930
9,1,14,939
9,1,15,997
9,1,16,1073
9,1,17,902
9,1,18,1162
9,1,19,1081
9,2,0,1097
9,2,1,914
9,2,2,964
9,2,3,1091
9,2,4,992
9,2,5,1136
9,2,6,933
9,2,7,934
9,2,8,1175
9,2,9,1160
9,2,10,1160
9,2,11,1100
9,2,12,1147
9,2,13,1123
9,2,14,906
9,2,15,1030
9,2,16,984
9,2,17,1104
9,2,18,934
9,2,19,1111
10,0,0,1077
10,0,1,992
10,0,2,923
10,0,3,917
10,0,4,1103
10,0,5,1190
10,0,6,921
10,0,7,1058
10,0,8,1167
10,0,9,1009
10,0,10,962
10,0,11,984
10,0,12,1046
10,0,13,1020
10,0,14,943
10,0,15,1052
10,0,16,1179
10,0,17,1041
10,0,18,1052
10,0,19,907
10,1,0,937
10,1,1,1164
10,1,2,1038
10,1,3,930
10,1,4,1180
10,1,5,978
10,1,6,922
10,1,7,1033
10,1,8,1083
10,1,9,955
10,1,10,918
10,1,11,1038
10,1,12,1078
10,1,13,1150
10,1,14,949
10,1,15,1033
10,1,16,1039
10,1,17,1167
10,1,18,1037
10,1,19,937
10,2,0,1171
10,2,1,1107
10,2,2,1156
10,2,3,1107
10,2,4,1004
10,2,5,1017
10,2,6,1112
10,2,7,1131
10,2,8,957
10,2,9,906
10,2,10,1191
10,2,11,1133
10,2,12,911
10,2,13,1121
10,2,14,914
10,2,15,931
10,2,16,1039
10,2,17,1008
10,2,18,958
10,2,19,1061
11,0,0,1041
11,0,1,915
11,0,2,1115
11,0,3,946
11,0,4,923
11,0,5,1006
11,0,6,1157
11,0,7,1166
11,0,8,990
11,0,9,1172
11,0,10,1017
11,0,11,1071
11,0,12,982
11,0,13,936
11,0,14,1089
11,0,15,1112
11,0,16,990
11,0,17,952
11,0,18,1126
11,0,19,1096
11,1,0,1026
11,1,1,1066
11,1,2,950
11,1,3,1110
11,1,4,997
11,1,5,1008
11,1,6,1114
11,1,7,1045
11,1,8,1199
11,1,9,909
11,1,10,1140
11,1,11,1096
11,1,12,1162
11,1,13,951
11,1,14,1183
11,1,15,1092
11,1,16,954
11,1,17,1170
11,1,18,1097
11,1,19,1097
11,2,0,949
11,2,1,1189
11,2,2,988
11,2,3,1102
11,2,4,1135
11,2,5,1016
11,2,6,1071
11,2,7,1040
11,2,8,1090
11,2,9,939
11,2,10,1044
11,2,11,1052
11,2,12,1132
11,2,13,978
11,2,14,1062
11,2,15,1086
11,2,16,992
11,2,17,1042
11,2,18,986
11,2,19,981
12,0,0,1136
12,0,1,933
12,0,2,1070
12,0,3,1079
12,0,4,1107
12,0,5,965
12,0,6,975
12,0,7,1086
12,0,8,1026
12,0,9,1075
12,0,10,1146
12,0,11,1173
12,0,12,1012
12,0,13,1152
12,0,14,1194
12,0,15,1052
12,0,16,1113
12,0,17,1103
12,0,18,1086
12,0,19,1124
12,1,0,1188
12,1,1,995
12,1,2,900
12,1,3,1117
12,1,4,1181
12,1,5,1140
12,1,6,1128
12,1,7,1080
12,1,8,949
12,1,9,1026
12,1,10,1080
12,1,11,1165
12,1,12,971
12,1,13,956
12,1,14,938
12,1,15,1084
12,1,16,1150
12,1,17,1063
12,1,18,1113
12,1,19,978
12,2,0,1115
12,2,1,1049
12,2,2,928
12,2,3,1073
12,2,4,1116
12,2,5,1183
12,2,6,911
12,2,7,1064
12,2,8,1103
12,2,9,1199
12,2,10,1158
12,2,11,908
12,2,12,901
12,2,13,1015
12,2,14,1043
12,2,15,1000
12,2,16,936
12,2,17,1079
12,2,18,1176
12,2,19,914
13,0,0,1121
13,0,1,1077
13,0,2,1183
13,0,3,1137
13,0,4,1080
13,0,5,937
13,0,6,1150
13,0,7,1194
13,0,8,967
13,0,9,959
13,0,10,972
13,0,11,1170
13,0,12,935
13,0,13,1044
13,0,14,945
13,0,15,1063
13,0,16,964
13,0,17,1089
13,0,18,949
13,0,19,986
13,1,0,1128
13,1,1,1157
13,1,2,1175
13,1,3,1013
13,1,4,1074
13,1,5,1181
13,1,6,1110
13,1,7,1152
13,1,8,1174
13,1,9,927
13,1,10,993
13,1,11,1019
13,1,12,1101
13,1,13,939
13,1,14,1023
13,1,15,1086
13,1,16,973
13,1,17,1015
13,1,18,1065
13,1,19,1087
13,2,0,1116
13,2,1,1112
13,2,2,913
13,2,3,985
13,2,4,924
13,2,5,1026
13,2,6,961
13,2,7,968
13,2,8,1162
13,2,9,946
13,2,10,951
13,2,11,1005
13,2,12,1113
13,2,13,1029
13,2,14,1045
13,2,15,1078
13,2,16,910
13,2,17,1190
13,2,18,1029
13,2,19,1078
14,0,0,1007
14,0,1,990
14,0,2,1129
14,0,3,953
14,0,4,1006
14,0,5,966
14,0,6,1030
14,0,7,915
14,0,8,1055
14,0,9,1052
14,0,10,904
14,0,11,917
14,0,12,936
14,0,13,1198
14,0,14,1097
14,0,15,967
14,0,16,982
14,0,17,1083
14,0,18,1023
14,0,19,991
14,1,0,1016
14,1,1,1107
14,1,2,958
14,1,3,916
14,1,4,1069
14,1,5,974
14,1,6,903
14,1,7,1130
14,1,8,1028
14,1,9,1180
14,1,10,902
14,1,11,978
14,1,12,1057
14,1,13,1133
14,1,14,1017
14,1,15,1088
14,1,16,1132
14,1,17,911
14,1,18,913
14,1,19,1159
14,2,0,1005
14,2,1,1180
14,2,2,1025
14,2,3,1060
14,2,4,1061
14,2,5,1189
14,2,6,1056
14,2,7,1108
14,2,8,954
14,2,9,1121
14,2,10,904
14,2,11,979
14,2,12,1080
14,2,13,1134
14,2,14,910
14,2,15,1165
14,2,16,948
14,2,17,1126
14,2,18,986
14,2,19,1089
15,0,0,1112
15,0,1,1170
15,0,2,933
15,0,3,1197
15,0,4,1097
15,0,5,1038
15,0,6,926
15,0,7,1175
15,0,8,1087
15,0,9,1110
15,0,10,913
15,0,11,1027
15,0,12,1167
15,0,13,935
15,0,14,1143
15,0,15,1128
15,0,16,1089
15,0,17,957
15,0,18,1158
15,0,19,1153
15,1,0,1164
15,1,1,1155
15,1,2,931
15,1,3,948
15,1,4,1166
15,1,5,1073
15,1,6,1142
15,1,7,907
15,1,8,1095
15,1,9,1126
15,1,10,1093
15,1,11,964
15,1,12,912
15,1,13,943
15,1,14,1078
15,1,15,913
15,1,16,1123
15,1,17,1080
15,1,18,944
15,1,19,906
15,2,0,1123
15,2,1,1149
15,2,2,988
15,2,3,984
15,2,4,1173
15,2,5,993
15,2,6,944
15,2,7,966
15,2,8,1117
15,2,9,1123
15,2,10,957
15,2,11,964
15,2,12,1038
15,2,13,1197
15,2,14,1034
15,2,15,1149
15,2,16,1006
15,2,17,909
15,2,18,914
15,2,19,1025
16,0,0,903
16,0,1,1017
16,0,2,968
16,0,3,922
16,0,4,1192
16,0,5,929
16,0,6,934
16,0,7,1105
16,0,8,909
16,0,9,1023
16,0,10,1098
16,0,11,1089
16,0,12,1019
16,0,13,1064
16,0,14,1056
16,0,15,909
16,0,16,1068
16,0,17,935
16,0,18,1149
16,0,19,1025
16,1,0,1154
16,1,1,1139
16,1,2,1046
16,1,3,1041
16,1,4,1129
16,1,5,1068
16,1,6,1055
16,1,7,977
16,1,8,1165
16,1,9,903
16,1,10,917
16,1,11,951
16,1,12,1087
16,1,13,1012
16,1,14,1024
16,1,15,933
16,1,16,952
16,1,17,912
16,1,18,1145
16,1,19,1147
16,2,0,1138
16,2,1,1020
16,2,2,997
16,2,3,1036
16,2,4,1027
16,2,5,1060
16,2,6,1018
16,2,7,1131
16,2,8,948
16,2,9,960
16,2,10,922
16,2,11,1200
16,2,12,1122
16,2,13,1169
16,2,14,986
16,2,15,947
16,2,16,1035
16,2,17,909
16,2,18,1184
16,2,19,1060
