ship,k,row,value
3,1,13,932
3,1,14,929
3,1,15,1109
3,1,16,1071
3,1,17,1006
3,1,18,978
3,1,19,1125
3,2,0,971
3,2,1,1045
3,2,2,1116
3,2,3,1096
3,2,4,973
3,2,5,949
3,2,6,1054
3,2,7,1186
3,2,8,1060
3,2,9,913
3,2,10,1013
3,2,11,923
3,2,12,1057
3,2,13,1155
3,2,14,923
3,2,15,1109
3,2,16,937
3,2,17,1003
3,2,18,1027
3,2,19,1008
4,0,0,966
4,0,1,1053
4,0,2,1165
4,0,3,1138
4,0,4,961
4,0,5,1064
4,0,6,934
4,0,7,1001
4,0,8,1089
4,0,9,1036
4,0,10,1060
4,0,11,1023
4,0,12,1110
4,0,13,993
4,0,14,999
4,0,15,903
4,0,16,1059
4,0,17,928
4,0,18,933
4,0,19,985
4,1,0,1056
4,1,1,1166
4,1,2,997
4,1,3,982
4,1,4,927
4,1,5,1055
4,1,6,982
4,1,7,961
4,1,8,1158
4,1,9,1132
4,1,10,1163
4,1,11,1200
4,1,12,934
4,1,13,1019
4,1,14,1064
4,1,15,1142
4,1,16,980
4,1,17,1171
4,1,18,1186
4,1,19,1067
4,2,0,1089
4,2,1,1131
4,2,2,1069
4,2,3,1072
4,2,4,949
4,2,5,1116
4,2,6,956
4,2,7,1149
4,2,8,1084
4,2,9,982
4,2,10,1152
4,2,11,971
4,2,12,1156
4,2,13,961
4,2,14,1153
4,2,15,972
4,2,16,1078
4,2,17,986
4,2,18,1058
4,2,19,954
5,0,0,1103
5,0,1,1029
5,0,2,1092
5,0,3,989
5,0,4,1171
5,0,5,1013
5,0,6,959
5,0,7,929
5,0,8,972
5,0,9,922
5,0,10,941
5,0,11,1146
5,0,12,967
5,0,13,1176
5,0,14,945
5,0,15,1112
5,0,16,1068
5,0,17,1185
5,0,18,1118
5,0,19,934
5,1,0,967
5,1,1,1155
5,1,2,1194
5,1,3,1084
5,1,4,906
5,1,5,1094
5,1,6,1053
5,1,7,1079
5,1,8,1031
5,1,9,1130
5,1,10,1097
5,1,11,944
5,1,12,961
5,1,13,1023
5,1,14,961
5,1,15,947
5,1,16,1068
5,1,17,1199
5,1,18,1031
5,1,19,1052
5,2,0,1167
5,2,1,989
5,2,2,1050
5,2,3,1020
5,2,4,997
5,2,5,945
5,2,6,1031
5,2,7,1005
5,2,8,921
5,2,9,1181
5,2,10,1066
5,2,11,954
5,2,12,1148
5,2,13,1130
5,2,14,996
5,2,15,1171
5,2,16,1050
5,2,17,1000
5,2,18,1196
5,2,19,1167
