ship,k,row,value
2,2,14,937
2,2,15,1074
2,2,16,976
2,2,17,1190
2,2,18,997
2,2,19,1053
3,0,0,939
3,0,1,1029
3,0,2,1051
3,0,3,1118
3,0,4,1056
3,0,5,1199
3,0,6,1111
3,0,7,1094
3,0,8,966
3,0,9,1043
3,0,10,1127
3,0,11,1199
3,0,12,964
3,0,13,1149
3,0,14,1059
3,0,15,906
3,0,16,1170
3,0,17,966
3,0,18,1182
3,0,19,1037
3,1,0,968
3,1,1,1100
3,1,2,1108
3,1,3,957
3,1,4,1087
3,1,5,1010
3,1,6,1028
3,1,7,1186
3,1,8,1197
3,1,9,912
3,1,10,1170
3,1,11,1024
3,1,12,919
3,1,13,990
3,1,14,901
3,1,15,987
3,1,16,1137
3,1,17,922
3,1,18,1095
3,1,19,922
3,2,0,1069
3,2,1,1131
3,2,2,1167
3,2,3,989
3,2,4,1104
3,2,5,1093
3,2,6,1010
3,2,7,1163
3,2,8,901
3,2,9,1126
3,2,10,919
3,2,11,1137
3,2,12,1068
3,2,13,930
3,2,14,947
3,2,15,922
3,2,16,1184
3,2,17,970
3,2,18,1181
3,2,19,1049
4,0,0,1025
4,0,1,1170
4,0,2,1176
4,0,3,912
4,0,4,1094
4,0,5,1150
4,0,6,1174
4,0,7,917
4,0,8,912
4,0,9,1088
4,0,10,1187
4,0,11,1042
4,0,12,1035
4,0,13,920
4,0,14,902
4,0,15,1159
4,0,16,1112
4,0,17,1037
4,0,18,951
4,0,19,985
4,1,0,1051
4,1,1,1121
4,1,2,1114
4,1,3,1183
4,1,4,964
4,1,5,1023
4,1,6,1059
4,1,7,982
4,1,8,901
4,1,9,1124
4,1,10,936
4,1,11,1003
4,1,12,934
4,1,13,1009
4,1,14,1156
4,1,15,944
4,1,16,999
4,1,17,1195
4,1,18,1114
4,1,19,1095
4,2,0,1192
4,2,1,1056
4,2,2,1035
4,2,3,1141
4,2,4,1045
4,2,5,1004
4,2,6,1086
4,2,7,1196
4,2,8,997
4,2,9,1005
4,2,10,1154
4,2,11,1146
4,2,12,1062
4,2,13,1042
4,2,14,1047
4,2,15,1174
4,2,16,971
4,2,17,1187
4,2,18,971
4,2,19,1086
5,0,0,1147
5,0,1,966
5,0,2,1024
5,0,3,1178
5,0,4,1090
5,0,5,1090
5,0,6,979
5,0,7,1106
5,0,8,922
5,0,9,1007
5,0,10,1090
5,0,11,937
5,0,12,1191
5,0,13,919
5,0,14,980
5,0,15,923
5,0,16,1198
5,0,17,1110
5,0,18,1131
5,0,19,1067
5,1,0,1160
5,1,1,1007
5,1,2,901
5,1,3,1075
5,1,4,1180
5,1,5,1137
5,1,6,978
5,1,7,931
5,1,8,1062
5,1,9,1164
5,1,10,1183
5,1,11,1191
5,1,12,1128
5,1,13,1193
5,1,14,1045
5,1,15,1034
5,1,16,994
5,1,17,933
5,1,18,1014
5,1,19,1115
5,2,0,914
5,2,1,948
5,2,2,904
5,2,3,938
5,2,4,1095
5,2,5,1196
5,2,6,1015
5,2,7,1176
5,2,8,1187
5,2,9,1077
5,2,10,1074
5,2,11,954
5,2,12,935
5,2,13,1132
5,2,14,947
5,2,15,1043
5,2,16,901
5,2,17,1148
5,2,18,1081
5,2,19,1172
6,0,0,1018
6,0,1,950
6,0,2,1157
6,0,3,1100
6,0,4,1033
6,0,5,979
6,0,6,1096
6,0,7,1046
6,0,8,930
6,0,9,1120
6,0,10,1164
6,0,11,924
6,0,12,1089
6,0,13,1125
6,0,14,956
6,0,15,1090
6,0,16,998
6,0,17,1017
6,0,18,1029
6,0,19,1016
6,1,0,1176
6,1,1,1040
6,1,2,1192
6,1,3,1196
6,1,4,1141
6,1,5,936
6,1,6,966
6,1,7,1188
6,1,8,988
6,1,9,1012
6,1,10,922
6,1,11,1156
6,1,12,985
6,1,13,1170
6,1,14,1068
6,1,15,983
6,1,16,1088
6,1,17,1095
6,1,18,910
6,1,19,1039
6,2,0,1019
6,2,1,1108
6,2,2,1124
6,2,3,1014
6,2,4,927
6,2,5,903
6,2,6,1195
6,2,7,1078
6,2,8,981
6,2,9,973
6,2,10,1149
6,2,11,1151
6,2,12,983
6,2,13,1191
6,2,14,1131
6,2,15,1175
6,2,16,1057
6,2,17,1185
6,2,18,918
6,2,19,1006
7,0,0,1004
7,0,1,1147
7,0,2,981
7,0,3,1079
7,0,4,1068
7,0,5,998
7,0,6,926
7,0,7,914
7,0,8,928
7,0,9,966
7,0,10,1037
7,0,11,909
7,0,12,1103
7,0,13,960
7,0,14,1153
7,0,15,1057
7,0,16,1188
7,0,17,908
7,0,18,1138
7,0,19,1067
7,1,0,1059
7,1,1,1144
7,1,2,1163
7,1,3,1003
7,1,4,935
7,1,5,1009
7,1,6,901
7,1,7,1101
7,1,8,1057
7,1,9,1133
7,1,10,965
7,1,11,930
7,1,12,1005
7,1,13,1102
7,1,14,978
7,1,15,1085
7,1,16,1015
7,1,17,1200
7,1,18,1085
7,1,19,1104
7,2,0,1179
7,2,1,945
7,2,2,915
7,2,3,1105
7,2,4,1113
7,2,5,994
7,2,6,954
7,2,7,924
7,2,8,1037
7,2,9,906
7,2,10,1045
7,2,11,908
7,2,12,1160
7,2,13,962
7,2,14,970
7,2,15,1065
7,2,16,1065
7,2,17,995
7,2,18,960
7,2,19,1092
