ship,k,row,value
2,1,18,1084
2,1,19,1150
2,2,0,993
2,2,1,1132
2,2,2,1069
2,2,3,1008
2,2,4,980
2,2,5,932
2,2,6,1001
2,2,7,991
2,2,8,940
2,2,9,932
2,2,10,901
2,2,11,1166
2,2,12,915
2,2,13,1039
2,2,14,1012
2,2,15,1106
2,2,16,1153
2,2,17,1119
2,2,18,1134
2,2,19,1197
3,0,0,1188
3,0,1,1095
3,0,2,1062
3,0,3,1187
3,0,4,1155
3,0,5,933
3,0,6,1018
3,0,7,1184
3,0,8,1185
3,0,9,1063
3,0,10,946
3,0,11,1007
3,0,12,1200
3,0,13,1140
3,0,14,1074
3,0,15,1090
3,0,16,902
3,0,17,1175
3,0,18,1107
3,0,19,1106
3,1,0,1062
3,1,1,1084
3,1,2,1150
3,1,3,1158
3,1,4,953
3,1,5,988
3,1,6,1081
3,1,7,1162
3,1,8,1179
3,1,9,1140
3,1,10,918
3,1,11,1198
3,1,12,913
3,1,13,1152
3,1,14,920
3,1,15,914
3,1,16,1090
3,1,17,1135
3,1,18,1042
3,1,19,961
3,2,0,1069
3,2,1,1082
3,2,2,1139
3,2,3,954
3,2,4,915
3,2,5,1187
3,2,6,1107
3,2,7,1172
3,2,8,917
3,2,9,916
3,2,10,934
3,2,11,1075
3,2,12,1042
3,2,13,1144
3,2,14,1028
3,2,15,1175
3,2,16,1106
3,2,17,995
3,2,18,1065
3,2,19,1067
4,0,0,1187
4,0,1,927
4,0,2,975
4,0,3,928
4,0,4,1020
4,0,5,1147
4,0,6,1050
4,0,7,1082
4,0,8,957
4,0,9,999
4,0,10,1028
4,0,11,984
4,0,12,1042
4,0,13,946
4,0,14,936
4,0,15,1185
4,0,16,962
4,0,17,1107
4,0,18,1119
4,0,19,1140
4,1,0,940
4,1,1,907
4,1,2,1112
4,1,3,1043
4,1,4,1059
4,1,5,1118
4,1,6,925
4,1,7,1035
4,1,8,1199
4,1,9,959
4,1,10,1118
4,1,11,917
4,1,12,1020
4,1,13,930
4,1,14,1092
4,1,15,919
4,1,16,938
4,1,17,979
4,1,18,1041
4,1,19,943
4,2,0,967
4,2,1,1064
4,2,2,977
4,2,3,1048
4,2,4,943
4,2,5,920
4,2,6,1130
4,2,7,1193
4,2,8,1095
4,2,9,974
4,2,10,1041
4,2,11,1032
4,2,12,1170
4,2,13,903
4,2,14,1000
4,2,15,1041
4,2,16,1150
4,2,17,1145
4,2,18,1098
4,2,19,978
5,0,0,1104
5,0,1,1098
5,0,2,1037
5,0,3,1011
5,0,4,1044
5,0,5,1008
5,0,6,1024
5,0,7,1056
5,0,8,1027
5,0,9,1072
5,0,10,1091
5,0,11,1067
5,0,12,1088
5,0,13,1172
5,0,14,912
5,0,15,997
5,0,16,1184
5,0,17,1041
5,0,18,954
5,0,19,1112
5,1,0,1132
5,1,1,1039
5,1,2,1048
5,1,3,1065
5,1,4,1106
5,1,5,960
5,1,6,913
5,1,7,1152
5,1,8,1004
5,1,9,1119
5,1,10,942
5,1,11,917
5,1,12,920
5,1,13,1006
5,1,14,956
5,1,15,981
5,1,16,935
5,1,17,1101
5,1,18,1125
5,1,19,912
5,2,0,901
5,2,1,1036
5,2,2,1034
5,2,3,1114
5,2,4,1136
5,2,5,981
5,2,6,980
5,2,7,983
5,2,8,1106
5,2,9,1055
5,2,10,936
5,2,11,1168
5,2,12,1168
5,2,13,1137
5,2,14,1042
5,2,15,1046
5,2,16,1125
5,2,17,1168
5,2,18,940
5,2,19,1081
6,0,0,915
6,0,1,932
6,0,2,1064
6,0,3,980
6,0,4,1119
6,0,5,966
6,0,6,1056
6,0,7,1027
6,0,8,1039
6,0,9,1199
6,0,10,1018
6,0,11,1198
6,0,12,1144
6,0,13,1039
6,0,14,952
6,0,15,1146
6,0,16,919
6,0,17,1107
6,0,18,1109
6,0,19,900
6,1,0,1177
6,1,1,1018
6,1,2,1154
6,1,3,1047
6,1,4,1153
6,1,5,1105
6,1,6,1110
6,1,7,1167
6,1,8,969
6,1,9,1120
6,1,10,985
6,1,11,1138
6,1,12,1199
6,1,13,986
6,1,14,934
6,1,15,919
6,1,16,1171
6,1,17,932
6,1,18,972
6,1,19,975
6,2,0,1029
6,2,1,1109
6,2,2,1191
6,2,3,1079
6,2,4,1079
6,2,5,1021
6,2,6,922
6,2,7,1092
6,2,8,1111
6,2,9,926
6,2,10,1166
6,2,11,951
6,2,12,1007
6,2,13,1157
6,2,14,933
6,2,15,1179
6,2,16,945
6,2,17,1032
6,2,18,1144
6,2,19,1085
7,0,0,967
7,0,1,914
7,0,2,1191
7,0,3,1118
7,0,4,1198
7,0,5,1042
7,0,6,1095
7,0,7,992
7,0,8,1042
7,0,9,1033
7,0,10,1100
7,0,11,1074
7,0,12,963
7,0,13,987
7,0,14,1104
7,0,15,1153
7,0,16,955
7,0,17,1062
7,0,18,925
7,0,19,1151
7,1,0,1088
7,1,1,1143
7,1,2,1119
7,1,3,981
7,1,4,925
7,1,5,943
7,1,6,1145
7,1,7,1032
7,1,8,1153
7,1,9,1067
7,1,10,1170
7,1,11,1103
7,1,12,965
7,1,13,1060
7,1,14,946
7,1,15,922
7,1,16,927
7,1,17,1162
7,1,18,1053
7,1,19,977
7,2,0,1172
7,2,1,912
7,2,2,1073
7,2,3,1055
7,2,4,1182
7,2,5,1101
7,2,6,1078
7,2,7,948
7,2,8,936
7,2,9,930
7,2,10,1139
7,2,11,1015
7,2,12,1176
7,2,13,970
7,2,14,1061
7,2,15,955
7,2,16,1192
7,2,17,1141
7,2,18,1063
7,2,19,968
8,0,0,1134
8,0,1,982
8,0,2,1192
8,0,3,968
8,0,4,1169
8,0,5,918
8,0,6,1000
8,0,7,983
8,0,8,992
8,0,9,1025
8,0,10,1053
8,0,11,969
8,0,12,1042
8,0,13,1035
8,0,14,1089
8,0,15,1003
8,0,16,917
8,0,17,1087
8,0,18,1075
8,0,19,1145
8,1,0,1188
8,1,1,1199
8,1,2,1046
8,1,3,1182
8,1,4,971
8,1,5,1015
8,1,6,1147
8,1,7,1137
8,1,8,916
8,1,9,1034
8,1,10,1200
8,1,11,1139
8,1,12,1138
8,1,13,1101
8,1,14,1037
8,1,15,1145
8,1,16,1178
8,1,17,930
8,1,18,912
8,1,19,1113
8,2,0,1093
8,2,1,940
8,2,2,926
8,2,3,1068
8,2,4,1020
8,2,5,928
8,2,6,960
8,2,7,904
8,2,8,1056
8,2,9,1002
8,2,10,1020
8,2,11,1026
8,2,12,929
8,2,13,1029
8,2,14,983
8,2,15,987
8,2,16,1091
8,2,17,1020
8,2,18,987
8,2,19,920
9,0,0,1127
9,0,1,929
9,0,2,1098
9,0,3,951
9,0,4,969
9,0,5,1101
9,0,6,1030
9,0,7,1036
9,0,8,1178
9,0,9,1033
9,0,10,1139
9,0,11,1024
9,0,12,1093
9,0,13,1082
9,0,14,973
9,0,15,1043
9,0,16,1145
9,0,17,1151
9,0,18,1050
9,0,19,992
9,1,0,1145
9,1,1,962
9,1,2,1150
9,1,3,1142
9,1,4,1176
9,1,5,918
9,1,6,1014
9,1,7,1141
9,1,8,1189
9,1,9,1015
9,1,10,955
9,1,11,1198
9,1,12,1019
9,1,13,938
9,1,14,1145
9,1,15,922
9,1,16,1124
9,1,17,1090
9,1,18,937
9,1,19,1096
9,2,0,1166
9,2,1,931
9,2,2,1080
9,2,3,1053
9,2,4,919
9,2,5,1174
9,2,6,1105
9,2,7,928
9,2,8,925
9,2,9,957
9,2,10,917
9,2,11,994
9,2,12,986
9,2,13,1041
9,2,14,1118
9,2,15,956
9,2,16,905
9,2,17,1037
9,2,18,981
9,2,19,1131
10,0,0,967
10,0,1,1116
10,0,2,1088
10,0,3,964
10,0,4,971
10,0,5,1025
10,0,6,957
10,0,7,1089
10,0,8,943
10,0,9,1077
10,0,10,967
10,0,11,1009
10,0,12,960
10,0,13,1029
10,0,14,1195
10,0,15,956
10,0,16,984
10,0,17,1131
10,0,18,1122
10,0,19,1111
10,1,0,1150
10,1,1,1043
10,1,2,922
10,1,3,1174
10,1,4,1144
10,1,5,975
10,1,6,1112
10,1,7,1129
10,1,8,1094
10,1,9,1183
10,1,10,1102
10,1,11,1029
10,1,12,1140
10,1,13,1186
10,1,14,1092
10,1,15,1129
10,1,16,1161
10,1,17,1041
10,1,18,1021
10,1,19,954
10,2,0,1084
10,2,1,1091
10,2,2,1104
10,2,3,904
10,2,4,1155
10,2,5,1118
10,2,6,1159
10,2,7,1015
10,2,8,1142
10,2,9,1032
10,2,10,1112
10,2,11,945
10,2,12,1043
10,2,13,1190
10,2,14,1028
10,2,15,992
10,2,16,1112
10,2,17,1050
10,2,18,1145
10,2,19,927
11,0,0,1115
11,0,1,944
11,0,2,971
11,0,3,1024
11,0,4,934
11,0,5,1109
11,0,6,1048
11,0,7,1111
11,0,8,959
11,0,9,1137
11,0,10,1179
11,0,11,1105
11,0,12,1090
11,0,13,921
11,0,14,1079
11,0,15,1167
11,0,16,1041
11,0,17,996
11,0,18,1004
11,0,19,911
11,1,0,1172
11,1,1,1160
11,1,2,1159
11,1,3,995
11,1,4,1085
11,1,5,1072
11,1,6,905
11,1,7,1135
11,1,8,985
11,1,9,1193
11,1,10,1184
11,1,11,941
11,1,12,1164
11,1,13,953
11,1,14,975
11,1,15,1118
11,1,16,1001
11,1,17,1061
11,1,18,1017
11,1,19,1028
11,2,0,940
11,2,1,996
11,2,2,1130
11,2,3,1020
11,2,4,936
11,2,5,1198
11,2,6,1141
11,2,7,1070
11,2,8,1063
11,2,9,1022
11,2,10,1028
11,2,11,915
11,2,12,910
11,2,13,1186
11,2,14,1049
11,2,15,934
11,2,16,1072
11,2,17,1101
11,2,18,1107
11,2,19,1138
12,0,0,1168
12,0,1,1146
12,0,2,1159
12,0,3,945
12,0,4,931
12,0,5,1198
12,0,6,1133
12,0,7,984
12,0,8,924
12,0,9,1020
12,0,10,949
12,0,11,1012
12,0,12,937
12,0,13,1138
12,0,14,1030
12,0,15,1067
12,0,16,969
12,0,17,999
12,0,18,1125
12,0,19,1097
12,1,0,1111
12,1,1,1108
12,1,2,938
12,1,3,1008
12,1,4,1169
12,1,5,963
12,1,6,1115
12,1,7,1116
12,1,8,1109
12,1,9,1122
12,1,10,1001
12,1,11,945
12,1,12,1054
12,1,13,1029
12,1,14,983
12,1,15,912
12,1,16,954
12,1,17,1081
12,1,18,917
12,1,19,997
12,2,0,1152
12,2,1,931
12,2,2,957
12,2,3,1114
12,2,4,1146
12,2,5,1149
12,2,6,1155
12,2,7,1074
12,2,8,1157
12,2,9,1089
12,2,10,1107
12,2,11,1059
12,2,12,1108
12,2,13,959
12,2,14,1183
12,2,15,1041
12,2,16,958
12,2,17,1061
12,2,18,1130
12,2,19,1178
13,0,0,1036
13,0,1,1095
13,0,2,955
13,0,3,1051
13,0,4,974
13,0,5,956
13,0,6,1037
13,0,7,904
13,0,8,988
13,0,9,1154
13,0,10,1183
13,0,11,1092
13,0,12,1018
13,0,13,1132
13,0,14,1033
13,0,15,923
13,0,16,1134
13,0,17,1194
13,0,18,1170
13,0,19,1004
13,1,0,1020
13,1,1,941
13,1,2,1052
13,1,3,1169
13,1,4,1087
13,1,5,1014
13,1,6,1177
13,1,7,1089
13,1,8,1196
13,1,9,1176
13,1,10,921
13,1,11,983
13,1,12,936
13,1,13,1094
13,1,14,1085
13,1,15,1132
13,1,16,1161
13,1,17,940
13,1,18,1157
13,1,19,1166
13,2,0,937
13,2,1,972
13,2,2,1025
13,2,3,1148
13,2,4,985
13,2,5,931
13,2,6,1017
13,2,7,1093
13,2,8,1119
13,2,9,955
13,2,10,967
13,2,11,1160
13,2,12,1065
13,2,13,1049
13,2,14,915
13,2,15,1166
13,2,16,1179
13,2,17,1027
13,2,18,1079
13,2,19,1073
14,0,0,1176
14,0,1,1111
14,0,2,934
14,0,3,1017
14,0,4,996
14,0,5,906
14,0,6,1134
14,0,7,1043
14,0,8,996
14,0,9,1169
14,0,10,901
14,0,11,1134
14,0,12,1043
14,0,13,982
14,0,14,1140
14,0,15,989
14,0,16,1015
14,0,17,1044
14,0,18,1184
14,0,19,1194
14,1,0,1196
14,1,1,1147
14,1,2,1020
14,1,3,1075
14,1,4,1076
14,1,5,1068
14,1,6,989
14,1,7,1058
14,1,8,967
14,1,9,1039
14,1,10,1128
14,1,11,1185
14,1,12,902
14,1,13,1119
14,1,14,991
14,1,15,1004
14,1,16,972
14,1,17,1108
14,1,18,1197
14,1,19,905
14,2,0,1183
14,2,1,906
14,2,2,1107
14,2,3,1190
14,2,4,1104
14,2,5,936
14,2,6,909
14,2,7,967
14,2,8,1018
14,2,9,1007
14,2,10,1186
14,2,11,932
14,2,12,1102
14,2,13,966
14,2,14,1050
14,2,15,1107
14,2,16,954
14,2,17,933
14,2,18,1194
14,2,19,948
15,0,0,1172
15,0,1,1065
15,0,2,958
15,0,3,1195
15,0,4,914
15,0,5,992
15,0,6,1045
15,0,7,967
15,0,8,1041
15,0,9,1180
15,0,10,1014
15,0,11,1087
15,0,12,1021
15,0,13,1000
15,0,14,1116
15,0,15,1052
15,0,16,921
15,0,17,974
15,0,18,1127
15,0,19,953
15,1,0,984
15,1,1,1173
15,1,2,1088
15,1,3,972
15,1,4,1025
15,1,5,1173
15,1,6,909
15,1,7,1147
15,1,8,1021
15,1,9,966
15,1,10,958
15,1,11,973
15,1,12,1048
15,1,13,976
15,1,14,978
15,1,15,940
15,1,16,993
15,1,17,1163
15,1,18,1033
15,1,19,945
15,2,0,1163
15,2,1,1175
15,2,2,1028
15,2,3,920
15,2,4,1022
15,2,5,1055
15,2,6,915
15,2,7,1002
15,2,8,949
15,2,9,967
15,2,10,933
15,2,11,956
15,2,12,1063
15,2,13,1175
15,2,14,1062
15,2,15,925
15,2,16,1147
15,2,17,976
15,2,18,1038
15,2,19,1019
16,0,0,1181
16,0,1,1019
16,0,2,1057
16,0,3,926
16,0,4,1118
16,0,5,926
16,0,6,1092
16,0,7,1023
16,0,8,1024
16,0,9,936
16,0,10,1123
16,0,11,922
16,0,12,1060
16,0,13,1170
16,0,14,1051
16,0,15,1130
16,0,16,934
16,0,17,1199
16,0,18,1134
16,0,19,1134
16,1,0,905
16,1,1,1063
16,1,2,903
16,1,3,1100
16,1,4,1093
16,1,5,1057
16,1,6,1043
16,1,7,986
16,1,8,1064
16,1,9,997
16,1,10,1170
16,1,11,1065
16,1,12,1016
16,1,13,1007
16,1,14,1092
16,1,15,931
16,1,16,946
16,1,17,975
16,1,18,931
16,1,19,900
16,2,0,1123
16,2,1,1056
16,2,2,1109
16,2,3,950
16,2,4,940
16,2,5,1163
16,2,6,1131
16,2,7,1155
16,2,8,947
16,2,9,962
16,2,10,1030
16,2,11,925
16,2,12,960
16,2,13,943
16,2,14,956
16,2,15,1049
16,2,16,972
16,2,17,1116
16,2,18,920
16,2,19,912
17,0,0,1015
17,0,1,1010
17,0,2,1124
17,0,3,1169
17,0,4,1153
17,0,5,1066
17,0,6,1164
17,0,7,1011
17,0,8,1138
17,0,9,1176
17,0,10,969
17,0,11,1049
17,0,12,1158
17,0,13,1134
17,0,14,934
17,0,15,1159
17,0,16,947
17,0,17,1077
17,0,18,1037
17,0,19,1126
17,1,0,1172
17,1,1,987
17,1,2,1045
17,1,3,941
17,1,4,973
17,1,5,1141
17,1,6,999
17,1,7,1081
17,1,8,1119
17,1,9,1072
17,1,10,930
17,1,11,943
17,1,12,965
17,1,13,982
17,1,14,1092
17,1,15,1151
17,1,16,1055
17,1,17,921
17,1,18,1023
17,1,19,942
17,2,0,1131
17,2,1,1163
17,2,2,918
17,2,3,1193
17,2,4,1090
17,2,5,1048
17,2,6,1141
17,2,7,1051
17,2,8,908
17,2,9,949
17,2,10,1036
17,2,11,1103
17,2,12,973
17,2,13,1154
17,2,14,903
17,2,15,1094
17,2,16,902
17,2,17,1097
17,2,18,934
17,2,19,1051
18,0,0,1075
18,0,1,976
18,0,2,1095
18,0,3,1166
18,0,4,1133
18,0,5,973
18,0,6,975
18,0,7,1040
18,0,8,1131
18,0,9,919
18,0,10,916
18,0,11,1048
18,0,12,1077
18,0,13,1066
18,0,14,1035
18,0,15,1022
18,0,16,1066
18,0,17,964
18,0,18,1005
18,0,19,922
18,1,0,1167
18,1,1,1025
18,1,2,1161
18,1,3,1181
18,1,4,1181
18,1,5,1050
18,1,6,977
18,1,7,1051
18,1,8,902
18,1,9,1190
18,1,10,1121
18,1,11,1100
18,1,12,926
18,1,13,1078
18,1,14,1050
18,1,15,915
18,1,16,1031
18,1,17,1146
18,1,18,1029
18,1,19,1177
18,2,0,971
18,2,1,1122
18,2,2,936
18,2,3,1169
18,2,4,1173
18,2,5,1109
18,2,6,959
18,2,7,1170
18,2,8,937
18,2,9,1082
18,2,10,934
18,2,11,1181
18,2,12,1072
18,2,13,1020
18,2,14,1111
18,2,15,1195
18,2,16,998
18,2,17,942
18,2,18,995
18,2,19,1096
19,0,0,1107
19,0,1,960
19,0,2,1121
19,0,3,1006
19,0,4,942
19,0,5,1042
19,0,6,1047
19,0,7,1082
19,0,8,901
19,0,9,924
19,0,10,1051
19,0,11,1062
19,0,12,1196
19,0,13,1159
19,0,14,1145
19,0,15,965
19,0,16,1069
19,0,17,1014
19,0,18,1038
19,0,19,901
19,1,0,1134
19,1,1,1158
19,1,2,951
19,1,3,1002
19,1,4,955
19,1,5,1156
19,1,6,924
19,1,7,981
19,1,8,1045
19,1,9,1147
19,1,10,1022
19,1,11,1060
19,1,12,1073
19,1,13,954
19,1,14,1183
19,1,15,1019
19,1,16,1112
19,1,17,1074
19,1,18,983
19,1,19,1004
19,2,0,912
19,2,1,1076
19,2,2,1187
19,2,3,1178
19,2,4,1146
19,2,5,929
19,2,6,1042
19,2,7,1054
19,2,8,1083
19,2,9,1189
19,2,10,1164
19,2,11,1023
19,2,12,1018
19,2,13,941
19,2,14,1132
19,2,15,1115
19,2,16,1184
19,2,17,1093
19,2,18,1041
19,2,19,1069
20,0,0,1005
20,0,1,1045
20,0,2,1197
20,0,3,944
20,0,4,1197
20,0,5,1039
20,0,6,1171
20,0,7,1167
20,0,8,931
20,0,9,997
20,0,10,1167
20,0,11,1153
20,0,12,1018
20,0,13,1057
20,0,14,941
20,0,15,1006
20,0,16,1061
20,0,17,974
20,0,18,973
20,0,19,1048
20,1,0,1176
20,1,1,939
20,1,2,1124
20,1,3,993
20,1,4,1153
20,1,5,1056
20,1,6,1155
20,1,7,1106
20,1,8,928
20,1,9,1192
20,1,10,1117
20,1,11,1128
20,1,12,930
20,1,13,932
20,1,14,992
20,1,15,993
20,1,16,1126
20,1,17,1129
20,1,18,1195
20,1,19,962
20,2,0,1108
20,2,1,939
20,2,2,932
20,2,3,1160
20,2,4,1191
20,2,5,912
20,2,6,1097
20,2,7,1171
20,2,8,1153
20,2,9,1031
20,2,10,1093
20,2,11,1041
20,2,12,1185
20,2,13,1038
20,2,14,1162
20,2,15,997
20,2,16,938
20,2,17,1032
20,2,18,975
20,2,19,1025
21,0,0,986
21,0,1,1070
21,0,2,1028
21,0,3,1162
21,0,4,967
21,0,5,951
21,0,6,1015
21,0,7,1153
21,0,8,935
21,0,9,924
21,0,10,1054
21,0,11,952
21,0,12,1133
21,0,13,1003
21,0,14,1153
21,0,15,1147
21,0,16,948
21,0,17,955
21,0,18,907
21,0,19,1026
21,1,0,1177
21,1,1,901
21,1,2,1089
21,1,3,972
21,1,4,1199
21,1,5,989
21,1,6,1051
21,1,7,939
21,1,8,1095
21,1,9,1077
21,1,10,1125
21,1,11,1148
21,1,12,900
21,1,13,1084
21,1,14,977
21,1,15,1073
21,1,16,1040
21,1,17,1142
21,1,18,1039
21,1,19,1103
21,2,0,937
21,2,1,901
21,2,2,940
21,2,3,1134
21,2,4,976
21,2,5,1066
21,2,6,990
21,2,7,936
21,2,8,1002
21,2,9,1056
21,2,10,978
21,2,11,985
21,2,12,1123
21,2,13,936
21,2,14,1104
21,2,15,1042
21,2,16,1099
21,2,17,1056
21,2,18,1154
21,2,19,1030
22,0,0,1153
22,0,1,926
22,0,2,1089
22,0,3,925
22,0,4,904
22,0,5,1025
22,0,6,1193
22,0,7,1044
22,0,8,1192
22,0,9,1006
22,0,10,1036
22,0,11,1163
22,0,12,1122
22,0,13,1141
22,0,14,912
22,0,15,908
22,0,16,970
22,0,17,1091
22,0,18,1013
22,0,19,1109
22,1,0,916
22,1,1,1082
22,1,2,1175
22,1,3,1152
22,1,4,1169
22,1,5,1060
22,1,6,1150
22,1,7,934
22,1,8,1125
22,1,9,985
22,1,10,1002
22,1,11,1098
22,1,12,1154
22,1,13,1071
22,1,14,970
22,1,15,1178
22,1,16,965
22,1,17,1042
22,1,18,1140
22,1,19,905
22,2,0,994
22,2,1,1145
22,2,2,964
22,2,3,1052
22,2,4,1177
22,2,5,915
22,2,6,1136
22,2,7,1086
22,2,8,973
22,2,9,1018
22,2,10,978
22,2,11,1051
22,2,12,1087
22,2,13,902
22,2,14,1177
22,2,15,1115
22,2,16,985
22,2,17,933
22,2,18,1009
22,2,19,1144
23,0,0,937
23,0,1,1136
23,0,2,1096
23,0,3,1197
23,0,4,1025
23,0,5,942
23,0,6,1143
23,0,7,928
23,0,8,958
23,0,9,976
23,0,10,1184
23,0,11,945
23,0,12,1147
23,0,13,1052
23,0,14,974
23,0,15,971
23,0,16,914
23,0,17,1163
23,0,18,976
23,0,19,1022
23,1,0,968
23,1,1,982
23,1,2,942
23,1,3,1091
23,1,4,1149
23,1,5,971
23,1,6,1026
23,1,7,940
23,1,8,1000
23,1,9,1193
23,1,10,1040
23,1,11,1002
23,1,12,937
23,1,13,974
23,1,14,1196
23,1,15,973
23,1,16,1021
23,1,17,1168
23,1,18,935
23,1,19,970
23,2,0,1139
23,2,1,1139
23,2,2,1159
23,2,3,985
23,2,4,983
23,2,5,916
23,2,6,1099
23,2,7,1144
23,2,8,914
23,2,9,1055
23,2,10,1070
23,2,11,1194
23,2,12,1186
23,2,13,943
23,2,14,1167
23,2,15,1185
23,2,16,1108
23,2,17,1030
23,2,18,1165
23,2,19,962
24,0,0,982
24,0,1,1095
24,0,2,1188
24,0,3,1121
24,0,4,963
24,0,5,981
24,0,6,1132
24,0,7,949
24,0,8,924
24,0,9,1036
24,0,10,1086
24,0,11,1012
24,0,12,965
24,0,13,973
24,0,14,1143
24,0,15,1118
24,0,16,1151
24,0,17,1069
24,0,18,1092
24,0,19,1060
24,1,0,1067
24,1,1,975
24,1,2,992
24,1,3,973
24,1,4,920
24,1,5,1027
24,1,6,1097
24,1,7,986
24,1,8,980
24,1,9,1151
24,1,10,991
24,1,11,921
24,1,12,1136
24,1,13,1106
24,1,14,1013
24,1,15,1156
24,1,16,986
24,1,17,980
24,1,18,908
24,1,19,1121
24,2,0,1131
24,2,1,993
24,2,2,1052
24,2,3,976
24,2,4,1189
24,2,5,1199
24,2,6,1045
24,2,7,1122
24,2,8,941
24,2,9,1087
24,2,10,904
24,2,11,1017
24,2,12,1110
24,2,13,1008
24,2,14,1136
24,2,15,922
24,2,16,1051
24,2,17,1178
24,2,18,1096
24,2,19,1121
25,0,0,1113
25,0,1,1138
25,0,2,1082
25,0,3,1153
25,0,4,1132
25,0,5,1122
25,0,6,935
25,0,7,1025
25,0,8,905
25,0,9,1102
25,0,10,916
25,0,11,905
25,0,12,1049
25,0,13,984
25,0,14,1157
25,0,15,1047
25,0,16,963
25,0,17,1157
25,0,18,1114
25,0,19,986
25,1,0,1052
25,1,1,1004
25,1,2,1015
25,1,3,1072
25,1,4,1053
25,1,5,1125
25,1,6,1054
25,1,7,1035
25,1,8,1123
25,1,9,927
25,1,10,976
25,1,11,1019
25,1,12,968
25,1,13,1075
25,1,14,987
25,1,15,1122
25,1,16,1156
25,1,17,1061
25,1,18,997
25,1,19,1122
25,2,0,1101
25,2,1,1188
25,2,2,1090
25,2,3,1166
25,2,4,904
25,2,5,1141
25,2,6,1080
25,2,7,942
25,2,8,1058
25,2,9,988
25,2,10,1033
25,2,11,951
25,2,12,1182
25,2,13,1090
25,2,14,944
25,2,15,1073
25,2,16,1040
25,2,17,1130
25,2,18,974
25,2,19,984
26,0,0,1042
26,0,1,994
26,0,2,921
26,0,3,1163
26,0,4,1134
26,0,5,926
26,0,6,1118
26,0,7,919
26,0,8,965
26,0,9,1017
26,0,10,1169
26,0,11,1114
26,0,12,1043
26,0,13,1098
26,0,14,1098
26,0,15,1003
26,0,16,1090
26,0,17,975
26,0,18,945
26,0,19,1014
26,1,0,1198
26,1,1,1091
26,1,2,1009
26,1,3,1082
26,1,4,942
26,1,5,1099
26,1,6,962
26,1,7,997
26,1,8,941
26,1,9,1166
26,1,10,1131
26,1,11,1105
26,1,12,1193
26,1,13,1100
26,1,14,1160
26,1,15,958
26,1,16,1084
26,1,17,1034
26,1,18,923
26,1,19,917
26,2,0,1057
26,2,1,1173
26,2,2,900
26,2,3,1148
26,2,4,1074
26,2,5,994
26,2,6,910
26,2,7,968
26,2,8,924
26,2,9,960
26,2,10,1098
26,2,11,1163
26,2,12,1095
26,2,13,1163
26,2,14,906
