ship,k,row,value
14,0,7,1074
14,0,8,1134
14,0,9,1053
14,0,10,1005
14,0,11,1075
14,0,12,1170
14,0,13,1174
14,0,14,1073
14,0,15,1061
14,0,16,1000
14,0,17,1134
14,0,18,1117
14,0,19,925
14,1,0,1139
14,1,1,1136
14,1,2,931
14,1,3,1174
14,1,4,1078
14,1,5,1011
14,1,6,1050
14,1,7,1080
14,1,8,903
14,1,9,941
14,1,10,1141
14,1,11,1065
14,1,12,922
14,1,13,1160
14,1,14,1154
14,1,15,1123
14,1,16,939
14,1,17,1155
14,1,18,1013
14,1,19,1149
14,2,0,916
14,2,1,1043
14,2,2,972
14,2,3,1049
14,2,4,1171
14,2,5,1091
14,2,6,1033
14,2,7,1050
14,2,8,923
14,2,9,1175
14,2,10,1154
14,2,11,984
14,2,12,1167
14,2,13,980
14,2,14,1077
14,2,15,992
14,2,16,1075
14,2,17,1156
14,2,18,1070
14,2,19,1173
15,0,0,990
15,0,1,929
15,0,2,953
15,0,3,944
15,0,4,1100
15,0,5,1192
15,0,6,1028
15,0,7,941
15,0,8,1148
15,0,9,958
15,0,10,1098
15,0,11,1051
15,0,12,929
15,0,13,1155
15,0,14,904
15,0,15,987
15,0,16,1115
15,0,17,979
15,0,18,1156
15,0,19,1061
15,1,0,1001
15,1,1,1135
15,1,2,1171
15,1,3,1015
15,1,4,1177
15,1,5,973
15,1,6,1021
15,1,7,930
15,1,8,1200
15,1,9,1095
15,1,10,965
15,1,11,938
15,1,12,1157
15,1,13,948
15,1,14,985
15,1,15,1118
15,1,16,1168
15,1,17,1063
15,1,18,1161
15,1,19,926
15,2,0,1082
15,2,1,911
15,2,2,1142
15,2,3,1143
15,2,4,1148
15,2,5,1109
15,2,6,1045
15,2,7,1137
15,2,8,976
15,2,9,1168
15,2,10,1185
15,2,11,1185
15,2,12,901
15,2,13,989
15,2,14,1133
15,2,15,946
15,2,16,1131
15,2,17,1133
15,2,18,1015
15,2,19,1068
16,0,0,1082
16,0,1,946
16,0,2,962
16,0,3,997
16,0,4,982
16,0,5,906
16,0,6,1061
16,0,7,1061
16,0,8,918
16,0,9,1069
16,0,10,1173
16,0,11,1166
16,0,12,1152
16,0,13,942
16,0,14,1111
16,0,15,1030
16,0,16,909
16,0,17,1117
16,0,18,1192
16,0,19,981
16,1,0,958
16,1,1,1142
16,1,2,1136
16,1,3,1107
16,1,4,1132
16,1,5,1187
16,1,6,947
16,1,7,970
16,1,8,949
16,1,9,1011
16,1,10,1200
16,1,11,1128
16,1,12,1116
16,1,13,943
16,1,14,1102
16,1,15,902
16,1,16,1140
16,1,17,1149
16,1,18,977
16,1,19,1046
16,2,0,947
16,2,1,1019
16,2,2,1077
16,2,3,971
16,2,4,951
16,2,5,1083
16,2,6,1133
16,2,7,976
16,2,8,1117
16,2,9,1094
16,2,10,1038
16,2,11,1199
16,2,12,1147
16,2,13,1020
16,2,14,969
16,2,15,941
16,2,16,1077
16,2,17,1051
16,2,18,1090
16,2,19,943
17,0,0,1076
17,0,1,947
17,0,2,1118
17,0,3,967
17,0,4,1100
17,0,5,1189
17,0,6,1199
17,0,7,1154
17,0,8,987
17,0,9,936
17,0,10,995
17,0,11,1019
17,0,12,1174
17,0,13,1166
17,0,14,1090
17,0,15,1168
17,0,16,992
17,0,17,938
17,0,18,1080
17,0,19,1045
17,1,0,1000
17,1,1,954
17,1,2,1016
17,1,3,1166
17,1,4,1132
17,1,5,1108
17,1,6,911
17,1,7,1000
17,1,8,1145
17,1,9,1107
17,1,10,1003
17,1,11,1123
17,1,12,987
17,1,13,910
17,1,14,1199
17,1,15,926
17,1,16,932
17,1,17,912
17,1,18,1007
17,1,19,1146
17,2,0,1179
17,2,1,935
17,2,2,1145
17,2,3,972
17,2,4,1004
17,2,5,1200
17,2,6,1198
17,2,7,1138
17,2,8,963
17,2,9,1112
17,2,10,1110
17,2,11,991
17,2,12,1145
17,2,13,1103
17,2,14,1192
17,2,15,1102
17,2,16,923
17,2,17,922
17,2,18,908
17,2,19,1022
18,0,0,927
18,0,1,1134
18,0,2,1075
18,0,3,1139
18,0,4,1197
18,0,5,1161
18,0,6,1009
18,0,7,941
18,0,8,1029
18,0,9,1138
18,0,10,943
18,0,11,1134
18,0,12,1061
18,0,13,1112
18,0,14,980
18,0,15,1160
18,0,16,1039
18,0,17,1151
18,0,18,995
18,0,19,1177
18,1,0,976
18,1,1,1143
18,1,2,1003
18,1,3,1023
18,1,4,1181
18,1,5,1110
18,1,6,1195
18,1,7,1035
18,1,8,1003
18,1,9,943
18,1,10,937
18,1,11,995
18,1,12,901
18,1,13,965
18,1,14,1149
18,1,15,1074
18,1,16,1051
18,1,17,1078
18,1,18,1009
18,1,19,1200
18,2,0,1141
18,2,1,999
18,2,2,922
18,2,3,1031
18,2,4,1136
18,2,5,1094
18,2,6,1106
18,2,7,1158
18,2,8,923
18,2,9,954
18,2,10,976
18,2,11,1198
18,2,12,964
18,2,13,1163
18,2,14,1092
18,2,15,1170
18,2,16,936
18,2,17,961
18,2,18,933
18,2,19,1167
