berth,row,slot,value
0,9,17,28.5
0,9,18,25
0,9,19,28.5
0,9,20,29
0,9,21,29.5
0,9,22,30
0,9,23,31.5
0,10,0,19
0,10,1,16.5
0,10,2,18
0,10,3,19.5
0,10,4,18
0,10,5,19.5
0,10,6,20
0,10,7,23.5
0,10,8,22
0,10,9,21.5
0,10,10,20
0,10,11,22.5
0,10,12,22
0,10,13,21.5
0,10,14,25
0,10,15,26.5
0,10,16,28
0,10,17,25.5
0,10,18,29
0,10,19,25.5
0,10,20,29
0,10,21,28.5
0,10,22,31
0,10,23,30.5
0,11,0,19
0,11,1,19.5
0,11,2,19
0,11,3,21.5
0,11,4,21
0,11,5,17.5
0,11,6,18
0,11,7,23.5
0,11,8,24
0,11,9,21.5
0,11,10,22
0,11,11,22.5
0,11,12,25
0,11,13,21.5
0,11,14,26
0,11,15,26.5
0,11,16,28
0,11,17,25.5
0,11,18,24
0,11,19,25.5
0,11,20,27
0,11,21,27.5
0,11,22,29
0,11,23,27.5
0,12,0,18
0,12,1,19.5
0,12,2,16
0,12,3,18.5
0,12,4,20
0,12,5,21.5
0,12,6,22
0,12,7,18.5
0,12,8,22
0,12,9,21.5
0,12,10,20
0,12,11,22.5
0,12,12,24
0,12,13,22.5
0,12,14,23
0,12,15,24.5
0,12,16,27
0,12,17,28.5
0,12,18,29
0,12,19,29.5
0,12,20,26
0,12,21,28.5
0,12,22,26
0,12,23,31.5
0,13,0,18
0,13,1,15.5
0,13,2,21
0,13,3,19.5
0,13,4,17
0,13,5,21.5
0,13,6,22
0,13,7,22.5
0,13,8,22
0,13,9,20.5
0,13,10,20
0,13,11,20.5
0,13,12,24
0,13,13,22.5
0,13,14,24
0,13,15,25.5
0,13,16,24
0,13,17,27.5
0,13,18,26
0,13,19,25.5
0,13,20,28
0,13,21,26.5
0,13,22,31
0,13,23,31.5
0,14,0,20
0,14,1,20.5
0,14,2,20
0,14,3,17.5
0,14,4,18
0,14,5,22.5
0,14,6,21
0,14,7,18.5
0,14,8,20
0,14,9,19.5
0,14,10,22
0,14,11,20.5
0,14,12,23
0,14,13,25.5
0,14,14,24
0,14,15,26.5
0,14,16,27
0,14,17,26.5
0,14,18,27
0,14,19,29.5
0,14,20,26
0,14,21,27.5
0,14,22,30
0,14,23,26.5
0,15,0,20
0,15,1,19.5
0,15,2,19
0,15,3,19.5
0,15,4,18
0,15,5,18.5
0,15,6,18
0,15,7,19.5
0,15,8,19
0,15,9,22.5
0,15,10,20
0,15,11,20.5
0,15,12,23
0,15,13,21.5
0,15,14,27
0,15,15,23.5
0,15,16,24
0,15,17,28.5
0,15,18,29
0,15,19,24.5
0,15,20,29
0,15,21,25.5
0,15,22,27
0,15,23,27.5
0,16,0,15
0,16,1,20.5
0,16,2,20
0,16,3,17.5
0,16,4,17
0,16,5,17.5
0,16,6,20
0,16,7,21.5
0,16,8,20
0,16,9,19.5
0,16,10,25
0,16,11,24.5
0,16,12,23
0,16,13,24.5
0,16,14,25
0,16,15,27.5
0,16,16,27
0,16,17,23.5
0,16,18,24
0,16,19,27.5
0,16,20,27
0,16,21,30.5
0,16,22,30
0,16,23,30.5
0,17,0,17
0,17,1,16.5
0,17,2,18
0,17,3,20.5
0,17,4,20
0,17,5,18.5
0,17,6,20
0,17,7,23.5
0,17,8,20
0,17,9,21.5
0,17,10,21
0,17,11,22.5
0,17,12,22
0,17,13,23.5
0,17,14,25
0,17,15,25.5
0,17,16,24
0,17,17,25.5
0,17,18,27
0,17,19,27.5
0,17,20,28
0,17,21,30.5
0,17,22,28
0,17,23,31.5
0,18,0,19
0,18,1,17.5
0,18,2,19
0,18,3,17.5
0,18,4,22
0,18,5,18.5
0,18,6,18
0,18,7,23.5
0,18,8,19
0,18,9,24.5
0,18,10,23
0,18,11,20.5
0,18,12,25
0,18,13,23.5
0,18,14,26
0,18,15,24.5
0,18,16,24
0,18,17,24.5
0,18,18,28
0,18,19,29.5
0,18,20,30
0,18,21,30.5
0,18,22,26
0,18,23,31.5
0,19,0,19
0,19,1,17.5
0,19,2,20
0,19,3,20.5
0,19,4,22
0,19,5,22.5
0,19,6,21
0,19,7,20.5
0,19,8,23
0,19,9,23.5
0,19,10,24
0,19,11,25.5
0,19,12,25
0,19,13,22.5
0,19,14,24
0,19,15,25.5
0,19,16,28
0,19,17,28.5
0,19,18,28
0,19,19,27.5
0,19,20,25
0,19,21,30.5
0,19,22,31
0,19,23,27.5
1,0,0,19
1,0,1,18.5
1,0,2,21
1,0,3,21.5
1,0,4,19
1,0,5,22.5
1,0,6,23
1,0,7,20.5
1,0,8,24
1,0,9,20.5
1,0,10,21
1,0,11,22.5
1,0,12,24
1,0,13,25.5
1,0,14,22
1,0,15,26.5
1,0,16,23
1,0,17,23.5
1,0,18,24
1,0,19,25.5
1,0,20,29
1,0,21,28.5
1,0,22,27
1,0,23,28.5
1,1,0,15
1,1,1,17.5
1,1,2,16
1,1,3,18.5
1,1,4,21
1,1,5,20.5
1,1,6,19
1,1,7,22.5
1,1,8,20
1,1,9,20.5
1,1,10,21
1,1,11,24.5
1,1,12,26
1,1,13,25.5
1,1,14,26
1,1,15,24.5
1,1,16,24
1,1,17,26.5
1,1,18,27
1,1,19,29.5
1,1,20,26
1,1,21,26.5
1,1,22,26
1,1,23,27.5
1,2,0,18
1,2,1,16.5
1,2,2,17
1,2,3,17.5
1,2,4,19
1,2,5,17.5
1,2,6,18
1,2,7,19.5
1,2,8,22
1,2,9,21.5
1,2,10,21
1,2,11,25.5
1,2,12,25
1,2,13,25.5
1,2,14,26
1,2,15,22.5
1,2,16,26
1,2,17,25.5
1,2,18,24
1,2,19,29.5
1,2,20,26
1,2,21,26.5
1,2,22,31
1,2,23,26.5
1,3,0,20
1,3,1,15.5
1,3,2,21
1,3,3,19.5
1,3,4,18
1,3,5,20.5
1,3,6,19
1,3,7,18.5
1,3,8,24
1,3,9,21.5
1,3,10,23
1,3,11,21.5
1,3,12,24
1,3,13,21.5
1,3,14,24
1,3,15,26.5
1,3,16,28
1,3,17,26.5
1,3,18,26
1,3,19,27.5
1,3,20,25
1,3,21,27.5
1,3,22,28
1,3,23,27.5
1,4,0,16
1,4,1,19.5
1,4,2,20
1,4,3,18.5
1,4,4,19
1,4,5,20.5
1,4,6,18
1,4,7,22.5
1,4,8,22
1,4,9,20.5
1,4,10,23
1,4,11,23.5
1,4,12,23
1,4,13,26.5
1,4,14,24
1,4,15,24.5
1,4,16,27
1,4,17,24.5
1,4,18,29
1,4,19,25.5
1,4,20,28
1,4,21,26.5
1,4,22,27
1,4,23,26.5
1,5,0,15
1,5,1,16.5
1,5,2,17
1,5,3,19.5
1,5,4,18
1,5,5,21.5
1,5,6,19
1,5,7,20.5
1,5,8,24
1,5,9,20.5
1,5,10,24
1,5,11,22.5
1,5,12,23
1,5,13,22.5
1,5,14,23
1,5,15,23.5
1,5,16,27
1,5,17,23.5
1,5,18,25
1,5,19,25.5
1,5,20,27
1,5,21,30.5
1,5,22,31
1,5,23,30.5
1,6,0,19
1,6,1,16.5
1,6,2,20
1,6,3,16.5
1,6,4,17
1,6,5,19.5
1,6,6,21
1,6,7,19.5
1,6,8,22
1,6,9,23.5
1,6,10,20
1,6,11,25.5
1,6,12,26
1,6,13,25.5
1,6,14,25
1,6,15,26.5
1,6,16,27
1,6,17,24.5
1,6,18,24
1,6,19,26.5
1,6,20,26
1,6,21,28.5
1,6,22,26
1,6,23,30.5
1,7,0,20
1,7,1,17.5
1,7,2,19
1,7,3,19.5
1,7,4,22
1,7,5,22.5
1,7,6,22
1,7,7,22.5
1,7,8,19
1,7,9,24.5
1,7,10,20
1,7,11,25.5
1,7,12,21
1,7,13,22.5
1,7,14,27
1,7,15,22.5
1,7,16,26
1,7,17,25.5
1,7,18,27
1,7,19,28.5
1,7,20,29
1,7,21,27.5
1,7,22,26
1,7,23,30.5
1,8,0,20
1,8,1,18.5
1,8,2,20
1,8,3,18.5
1,8,4,22
1,8,5,20.5
1,8,6,19
1,8,7,19.5
1,8,8,24
1,8,9,22.5
1,8,10,23
1,8,11,22.5
1,8,12,26
1,8,13,22.5
1,8,14,24
1,8,15,25.5
1,8,16,27
1,8,17,26.5
1,8,18,29
1,8,19,24.5
1,8,20,28
1,8,21,30.5
1,8,22,27
1,8,23,30.5
1,9,0,15
1,9,1,16.5
1,9,2,21
1,9,3,18.5
1,9,4,21
1,9,5,17.5
1,9,6,18
1,9,7,21.5
1,9,8,24
1,9,9,22.5
1,9,10,23
1,9,11,25.5
1,9,12,23
1,9,13,23.5
1,9,14,25
1,9,15,22.5
1,9,16,25
1,9,17,28.5
1,9,18,28
1,9,19,25.5
1,9,20,26
1,9,21,30.5
1,9,22,26
1,9,23,30.5
1,10,0,18
1,10,1,17.5
1,10,2,21
1,10,3,17.5
1,10,4,21
1,10,5,20.5
1,10,6,20
1,10,7,23.5
1,10,8,24
1,10,9,24.5
1,10,10,23
1,10,11,21.5
1,10,12,22
1,10,13,26.5
1,10,14,26
1,10,15,27.5
1,10,16,26
1,10,17,24.5
1,10,18,24
1,10,19,28.5
1,10,20,28
1,10,21,27.5
1,10,22,26
1,10,23,30.5
1,11,0,16
1,11,1,17.5
1,11,2,21
1,11,3,18.5
1,11,4,18
1,11,5,17.5
1,11,6,21
1,11,7,22.5
1,11,8,22
1,11,9,22.5
1,11,10,23
1,11,11,23.5
1,11,12,23
1,11,13,21.5
1,11,14,24
1,11,15,26.5
1,11,16,23
1,11,17,25.5
1,11,18,24
1,11,19,25.5
1,11,20,29
1,11,21,28.5
1,11,22,29
1,11,23,29.5
1,12,0,15
1,12,1,18.5
1,12,2,20
1,12,3,18.5
1,12,4,18
1,12,5,20.5
1,12,6,18
1,12,7,19.5
1,12,8,20
1,12,9,21.5
1,12,10,22
1,12,11,22.5
1,12,12,21
1,12,13,21.5
1,12,14,24
1,12,15,26.5
1,12,16,24
1,12,17,28.5
1,12,18,25
1,12,19,24.5
1,12,20,27
1,12,21,27.5
1,12,22,28
1,12,23,27.5
1,13,0,19
1,13,1,15.5
1,13,2,21
1,13,3,18.5
1,13,4,18
1,13,5,18.5
1,13,6,22
1,13,7,21.5
1,13,8,23
1,13,9,24.5
1,13,10,25
1,13,11,25.5
1,13,12,26
1,13,13,21.5
1,13,14,23
1,13,15,27.5
1,13,16,28
1,13,17,27.5
1,13,18,28
1,13,19,27.5
1,13,20,30
1,13,21,27.5
1,13,22,28
1,13,23,28.5
1,14,0,17
1,14,1,15.5
1,14,2,17
1,14,3,21.5
1,14,4,21
1,14,5,21.5
1,14,6,21
1,14,7,18.5
1,14,8,22
1,14,9,24.5
1,14,10,25
1,14,11,24.5
1,14,12,26
1,14,13,22.5
1,14,14,23
1,14,15,24.5
1,14,16,24
1,14,17,28.5
1,14,18,25
1,14,19,28.5
1,14,20,28
1,14,21,27.5
1,14,22,31
1,14,23,29.5
1,15,0,17
1,15,1,19.5
1,15,2,20
1,15,3,17.5
1,15,4,18
1,15,5,18.5
1,15,6,23
1,15,7,20.5
1,15,8,21
1,15,9,21.5
1,15,10,24
1,15,11,21.5
1,15,12,24
1,15,13,23.5
1,15,14,23
1,15,15,24.5
1,15,16,23
1,15,17,27.5
1,15,18,29
1,15,19,28.5
1,15,20,29
1,15,21,26.5
1,15,22,27
1,15,23,29.5
1,16,0,20
1,16,1,19.5
1,16,2,17
1,16,3,20.5
1,16,4,17
1,16,5,20.5
1,16,6,18
1,16,7,23.5
1,16,8,23
1,16,9,19.5
1,16,10,20
1,16,11,20.5
1,16,12,23
1,16,13,23.5
1,16,14,23
1,16,15,27.5
1,16,16,23
1,16,17,23.5
1,16,18,25
1,16,19,28.5
1,16,20,29
1,16,21,27.5
1,16,22,28
1,16,23,27.5
1,17,0,20
1,17,1,16.5
1,17,2,20
1,17,3,17.5
1,17,4,22
1,17,5,19.5
1,17,6,20
1,17,7,21.5
1,17,8,20
1,17,9,22.5
1,17,10,25
1,17,11,23.5
1,17,12,21
1,17,13,22.5
1,17,14,24
1,17,15,22.5
1,17,16,23
1,17,17,28.5
1,17,18,25
1,17,19,25.5
1,17,20,29
1,17,21,27.5
1,17,22,27
1,17,23,29.5
1,18,0,17
1,18,1,20.5
1,18,2,17
1,18,3,19.5
1,18,4,22
1,18,5,18.5
1,18,6,20
1,18,7,23.5
1,18,8,23
1,18,9,21.5
1,18,10,22
1,18,11,22.5
1,18,12,26
1,18,13,22.5
1,18,14,22
1,18,15,25.5
1,18,16,28
1,18,17,25.5
1,18,18,27
1,18,19,27.5
1,18,20,30
1,18,21,27.5
1,18,22,31
1,18,23,29.5
1,19,0,15
1,19,1,15.5
1,19,2,18
1,19,3,18.5
1,19,4,17
1,19,5,19.5
1,19,6,19
1,19,7,23.5
1,19,8,23
1,19,9,20.5
1,19,10,24
1,19,11,23.5
1,19,12,21
1,19,13,23.5
1,19,14,25
1,19,15,25.5
1,19,16,28
1,19,17,27.5
1,19,18,28
1,19,19,25.5
1,19,20,29
1,19,21,26.5
1,19,22,30
1,19,23,28.5
2,0,0,16
2,0,1,19.5
2,0,2,19
2,0,3,19.5
2,0,4,18
2,0,5,22.5
2,0,6,18
2,0,7,21.5
2,0,8,23
2,0,9,20.5
2,0,10,20
2,0,11,20.5
2,0,12,23
2,0,13,25.5
2,0,14,25
2,0,15,27.5
2,0,16,25
2,0,17,26.5
2,0,18,28
2,0,19,28.5
2,0,20,30
2,0,21,27.5
2,0,22,30
2,0,23,29.5
2,1,0,17
2,1,1,19.5
2,1,2,16
2,1,3,17.5
2,1,4,20
2,1,5,19.5
2,1,6,18
2,1,7,23.5
2,1,8,24
2,1,9,22.5
2,1,10,20
2,1,11,24.5
2,1,12,23
2,1,13,23.5
2,1,14,25
2,1,15,23.5
2,1,16,24
2,1,17,23.5
2,1,18,24
2,1,19,24.5
2,1,20,30
2,1,21,26.5
2,1,22,27
2,1,23,28.5
2,2,0,18
2,2,1,16.5
2,2,2,16
2,2,3,19.5
2,2,4,20
2,2,5,22.5
2,2,6,21
2,2,7,20.5
2,2,8,23
2,2,9,20.5
2,2,10,25
2,2,11,22.5
2,2,12,24
2,2,13,21.5
2,2,14,24
2,2,15,26.5
2,2,16,23
2,2,17,25.5
2,2,18,25
2,2,19,24.5
2,2,20,30
2,2,21,28.5
2,2,22,26
2,2,23,29.5
2,3,0,16
2,3,1,17.5
2,3,2,17
2,3,3,19.5
2,3,4,21
2,3,5,18.5
2,3,6,22
2,3,7,19.5
2,3,8,19
2,3,9,19.5
2,3,10,25
2,3,11,24.5
2,3,12,22
2,3,13,26.5
2,3,14,25
2,3,15,23.5
2,3,16,23
2,3,17,26.5
2,3,18,25
2,3,19,26.5
2,3,20,28
2,3,21,27.5
2,3,22,27
2,3,23,27.5
2,4,0,18
2,4,1,20.5
2,4,2,18
2,4,3,17.5
2,4,4,21
2,4,5,21.5
2,4,6,23
2,4,7,18.5
2,4,8,21
2,4,9,19.5
2,4,10,21
2,4,11,24.5
2,4,12,25
2,4,13,26.5
2,4,14,26
2,4,15,23.5
2,4,16,25
2,4,17,26.5
2,4,18,29
2,4,19,28.5
2,4,20,29
2,4,21,27.5
2,4,22,29
2,4,23,30.5
2,5,0,17
2,5,1,15.5
2,5,2,18
2,5,3,20.5
2,5,4,20
2,5,5,21.5
2,5,6,21
2,5,7,21.5
2,5,8,20
2,5,9,23.5
2,5,10,22
2,5,11,20.5
2,5,12,21
2,5,13,21.5
2,5,14,25
2,5,15,22.5
2,5,16,25
2,5,17,25.5
2,5,18,27
2,5,19,28.5
2,5,20,30
2,5,21,26.5
2,5,22,26
2,5,23,30.5
2,6,0,19
2,6,1,17.5
2,6,2,18
2,6,3,17.5
2,6,4,19
2,6,5,19.5
2,6,6,23
2,6,7,20.5
2,6,8,21
2,6,9,19.5
2,6,10,24
2,6,11,22.5
2,6,12,21
2,6,13,21.5
2,6,14,24
2,6,15,27.5
2,6,16,27
2,6,17,28.5
2,6,18,29
2,6,19,26.5
2,6,20,30
2,6,21,30.5
2,6,22,26
2,6,23,28.5
2,7,0,15
2,7,1,18.5
2,7,2,20
2,7,3,21.5
2,7,4,21
2,7,5,19.5
2,7,6,18
2,7,7,20.5
2,7,8,20
2,7,9,22.5
2,7,10,24
2,7,11,23.5
2,7,12,22
2,7,13,22.5
2,7,14,25
2,7,15,23.5
2,7,16,27
2,7,17,25.5
2,7,18,26
2,7,19,28.5
2,7,20,30
2,7,21,29.5
2,7,22,27
2,7,23,31.5
2,8,0,19
2,8,1,18.5
2,8,2,19
2,8,3,18.5
2,8,4,21
2,8,5,20.5
2,8,6,22
2,8,7,21.5
2,8,8,21
2,8,9,19.5
2,8,10,21
2,8,11,24.5
2,8,12,21
2,8,13,26.5
2,8,14,23
2,8,15,24.5
2,8,16,24
2,8,17,25.5
2,8,18,24
2,8,19,26.5
2,8,20,25
2,8,21,27.5
2,8,22,28
2,8,23,30.5
2,9,0,17
2,9,1,20.5
2,9,2,17
2,9,3,21.5
2,9,4,21
2,9,5,17.5
2,9,6,18
2,9,7,23.5
2,9,8,23
2,9,9,24.5
2,9,10,22
2,9,11,23.5
2,9,12,24
2,9,13,22.5
2,9,14,24
2,9,15,26.5
2,9,16,23
2,9,17,25.5
2,9,18,26
2,9,19,28.5
2,9,20,29
2,9,21,30.5
2,9,22,31
2,9,23,31.5
2,10,0,17
2,10,1,15.5
2,10,2,20
2,10,3,20.5
2,10,4,18
2,10,5,17.5
2,10,6,23
2,10,7,23.5
2,10,8,19
2,10,9,21.5
2,10,10,24
2,10,11,25.5
2,10,12,26
2,10,13,21.5
2,10,14,26
2,10,15,22.5
2,10,16,26
2,10,17,28.5
2,10,18,24
2,10,19,29.5
2,10,20,25
2,10,21,27.5
2,10,22,31
2,10,23,31.5
2,11,0,15
2,11,1,17.5
2,11,2,20
2,11,3,17.5
2,11,4,20
2,11,5,18.5
2,11,6,20
2,11,7,20.5
2,11,8,22
2,11,9,19.5
2,11,10,22
2,11,11,24.5
2,11,12,22
2,11,13,25.5
2,11,14,27
2,11,15,27.5
2,11,16,23
2,11,17,27.5
2,11,18,25
2,11,19,27.5
2,11,20,28
2,11,21,27.5
2,11,22,30
2,11,23,30.5
2,12,0,17
2,12,1,20.5
2,12,2,21
2,12,3,19.5
2,12,4,20
2,12,5,19.5
2,12,6,19
2,12,7,18.5
2,12,8,22
2,12,9,24.5
2,12,10,23
2,12,11,23.5
2,12,12,24
2,12,13,24.5
2,12,14,26
2,12,15,25.5
2,12,16,24
2,12,17,27.5
2,12,18,27
2,12,19,25.5
2,12,20,27
2,12,21,27.5
2,12,22,28
2,12,23,30.5
2,13,0,20
2,13,1,15.5
2,13,2,17
2,13,3,18.5
2,13,4,17
2,13,5,22.5
2,13,6,22
2,13,7,18.5
2,13,8,19
2,13,9,23.5
2,13,10,20
2,13,11,20.5
2,13,12,24
2,13,13,24.5
2,13,14,27
2,13,15,24.5
2,13,16,24
2,13,17,28.5
2,13,18,25
2,13,19,29.5
2,13,20,29
2,13,21,27.5
2,13,22,31
2,13,23,28.5
2,14,0,20
2,14,1,15.5
2,14,2,18
2,14,3,21.5
2,14,4,22
2,14,5,18.5
2,14,6,19
2,14,7,23.5
2,14,8,21
2,14,9,21.5
2,14,10,22
2,14,11,25.5
2,14,12,21
2,14,13,22.5
2,14,14,23
2,14,15,23.5
2,14,16,23
2,14,17,28.5
2,14,18,24
2,14,19,25.5
2,14,20,29
2,14,21,30.5
2,14,22,28
2,14,23,26.5
2,15,0,19
2,15,1,20.5
2,15,2,16
2,15,3,17.5
2,15,4,20
2,15,5,22.5
2,15,6,23
2,15,7,21.5
2,15,8,24
2,15,9,24.5
2,15,10,22
2,15,11,25.5
2,15,12,21
2,15,13,22.5
2,15,14,22
2,15,15,25.5
2,15,16,25
2,15,17,25.5
2,15,18,24
2,15,19,25.5
2,15,20,30
2,15,21,27.5
2,15,22,31
2,15,23,29.5
2,16,0,17
2,16,1,16.5
2,16,2,19
2,16,3,19.5
2,16,4,19
2,16,5,21.5
2,16,6,22
2,16,7,21.5
2,16,8,23
2,16,9,23.5
2,16,10,21
2,16,11,25.5
2,16,12,21
2,16,13,24.5
2,16,14,23
2,16,15,27.5
2,16,16,26
2,16,17,26.5
2,16,18,27
2,16,19,29.5
2,16,20,26
2,16,21,26.5
2,16,22,26
2,16,23,31.5
2,17,0,15
2,17,1,16.5
2,17,2,19
2,17,3,16.5
2,17,4,17
2,17,5,20.5
2,17,6,23
2,17,7,21.5
2,17,8,22
2,17,9,22.5
2,17,10,22
2,17,11,25.5
2,17,12,23
2,17,13,24.5
2,17,14,22
2,17,15,22.5
2,17,16,28
2,17,17,25.5
2,17,18,24
2,17,19,29.5
2,17,20,27
2,17,21,30.5
2,17,22,30
2,17,23,31.5
2,18,0,18
2,18,1,17.5
2,18,2,20
2,18,3,19.5
2,18,4,19
2,18,5,20.5
2,18,6,22
2,18,7,23.5
2,18,8,20
2,18,9,22.5
2,18,10,25
2,18,11,20.5
2,18,12,26
2,18,13,24.5
2,18,14,24
2,18,15,25.5
2,18,16,23
2,18,17,26.5
2,18,18,25
2,18,19,26.5
2,18,20,29
2,18,21,28.5
2,18,22,31
2,18,23,28.5
2,19,0,18
2,19,1,15.5
2,19,2,19
2,19,3,18.5
2,19,4,18
2,19,5,22.5
2,19,6,19
2,19,7,22.5
2,19,8,23
2,19,9,22.5
2,19,10,21
2,19,11,25.5
2,19,12,23
2,19,13,26.5
2,19,14,24
2,19,15,25.5
2,19,16,24
2,19,17,28.5
2,19,18,29
2,19,19,25.5
2,19,20,26
2,19,21,27.5
2,19,22,26
2,19,23,27.5
