ship,k,row,value
14,2,7,987
14,2,8,1015
14,2,9,926
14,2,10,1150
14,2,11,1169
14,2,12,1041
14,2,13,929
14,2,14,1094
14,2,15,936
14,2,16,1173
14,2,17,1111
14,2,18,1087
14,2,19,1200
15,0,0,1139
15,0,1,1094
15,0,2,1089
15,0,3,1089
15,0,4,948
15,0,5,1071
15,0,6,1117
15,0,7,1008
15,0,8,1087
15,0,9,918
15,0,10,947
15,0,11,1040
15,0,12,1098
15,0,13,966
15,0,14,1013
15,0,15,925
15,0,16,1009
15,0,17,948
15,0,18,932
15,0,19,1000
15,1,0,1163
15,1,1,1081
15,1,2,1039
15,1,3,964
15,1,4,1050
15,1,5,1107
15,1,6,1087
15,1,7,989
15,1,8,1076
15,1,9,974
15,1,10,983
15,1,11,1115
15,1,12,949
15,1,13,1136
15,1,14,951
15,1,15,920
15,1,16,994
15,1,17,1086
15,1,18,1192
15,1,19,1149
15,2,0,1190
15,2,1,985
15,2,2,995
15,2,3,1135
15,2,4,1057
15,2,5,952
15,2,6,967
15,2,7,911
15,2,8,1036
15,2,9,973
15,2,10,1189
15,2,11,1008
15,2,12,903
15,2,13,924
15,2,14,1072
15,2,15,948
15,2,16,1101
15,2,17,988
15,2,18,1008
15,2,19,1108
16,0,0,957
16,0,1,1158
16,0,2,966
16,0,3,1190
16,0,4,1029
16,0,5,1167
16,0,6,1022
16,0,7,1103
16,0,8,1046
16,0,9,1165
16,0,10,1103
16,0,11,942
16,0,12,983
16,0,13,947
16,0,14,953
16,0,15,1131
16,0,16,1023
16,0,17,915
16,0,18,920
16,0,19,1082
16,1,0,1119
16,1,1,1170
16,1,2,1189
16,1,3,1142
16,1,4,1032
16,1,5,1196
16,1,6,1150
16,1,7,947
16,1,8,1002
16,1,9,1022
16,1,10,1189
16,1,11,1076
16,1,12,1186
16,1,13,1193
16,1,14,1049
16,1,15,1104
16,1,16,944
16,1,17,929
16,1,18,904
16,1,19,975
16,2,0,1161
16,2,1,1146
16,2,2,1151
16,2,3,971
16,2,4,1012
16,2,5,1103
16,2,6,1192
16,2,7,1085
16,2,8,1003
16,2,9,904
16,2,10,923
16,2,11,1103
16,2,12,1024
16,2,13,1194
16,2,14,1039
16,2,15,984
16,2,16,1016
16,2,17,1113
16,2,18,1094
16,2,19,1111
17,0,0,1166
17,0,1,957
17,0,2,1075
17,0,3,1072
17,0,4,1138
17,0,5,1174
17,0,6,1020
17,0,7,1161
17,0,8,1071
17,0,9,1057
17,0,10,1157
17,0,11,993
17,0,12,1013
17,0,13,1088
17,0,14,1035
17,0,15,1075
17,0,16,1190
17,0,17,970
17,0,18,989
17,0,19,980
17,1,0,941
17,1,1,1038
17,1,2,947
17,1,3,1024
17,1,4,904
17,1,5,1186
17,1,6,1153
17,1,7,1013
17,1,8,921
17,1,9,1058
17,1,10,1134
17,1,11,1045
17,1,12,1071
17,1,13,1159
17,1,14,1089
17,1,15,1147
17,1,16,1169
17,1,17,1174
17,1,18,1152
17,1,19,1078
17,2,0,1077
17,2,1,1101
17,2,2,1117
17,2,3,1072
17,2,4,958
17,2,5,1056
17,2,6,1100
17,2,7,1111
17,2,8,1150
17,2,9,985
17,2,10,1146
17,2,11,984
17,2,12,1181
17,2,13,1046
17,2,14,1049
17,2,15,906
17,2,16,938
17,2,17,941
17,2,18,975
17,2,19,1024
18,0,0,1181
18,0,1,1025
18,0,2,1031
18,0,3,926
18,0,4,1096
18,0,5,1089
18,0,6,960
18,0,7,1006
18,0,8,1084
18,0,9,1088
18,0,10,1038
18,0,11,1190
18,0,12,933
18,0,13,1138
18,0,14,1156
18,0,15,968
18,0,16,1180
18,0,17,1197
18,0,18,934
18,0,19,1104
18,1,0,1055
18,1,1,942
18,1,2,956
18,1,3,1032
18,1,4,1027
18,1,5,1068
18,1,6,996
18,1,7,1143
18,1,8,966
18,1,9,1091
18,1,10,1120
18,1,11,982
18,1,12,1064
18,1,13,917
18,1,14,916
18,1,15,1036
18,1,16,1143
18,1,17,1178
18,1,18,1123
18,1,19,1178
18,2,0,1067
18,2,1,1040
18,2,2,1155
18,2,3,1081
18,2,4,927
18,2,5,1017
18,2,6,1041
18,2,7,914
18,2,8,1091
18,2,9,976
18,2,10,908
18,2,11,1083
18,2,12,1119
18,2,13,1101
18,2,14,932
18,2,15,1091
18,2,16,1068
18,2,17,1011
18,2,18,937
18,2,19,1169
19,0,0,1115
19,0,1,1124
19,0,2,952
19,0,3,1175
19,0,4,996
19,0,5,1199
19,0,6,1079
19,0,7,1108
19,0,8,938
19,0,9,1073
19,0,10,1140
19,0,11,1131
19,0,12,1149
19,0,13,1108
19,0,14,976
19,0,15,1148
19,0,16,1153
19,0,17,966
19,0,18,1190
19,0,19,1081
19,1,0,990
19,1,1,1003
19,1,2,911
19,1,3,1025
19,1,4,1121
19,1,5,982
19,1,6,1111
19,1,7,1084
19,1,8,958
19,1,9,962
19,1,10,927
19,1,11,1074
19,1,12,1163
19,1,13,1013
19,1,14,1057
19,1,15,1117
19,1,16,911
19,1,17,1112
19,1,18,904
19,1,19,1084
19,2,0,1086
19,2,1,1010
19,2,2,1164
19,2,3,1130
19,2,4,936
19,2,5,1176
19,2,6,1075
19,2,7,1081
19,2,8,978
19,2,9,945
19,2,10,960
19,2,11,1184
19,2,12,1000
19,2,13,1136
19,2,14,999
19,2,15,1137
19,2,16,1130
19,2,17,1156
19,2,18,1014
19,2,19,1095
20,0,0,909
20,0,1,1188
20,0,2,1090
20,0,3,1041
20,0,4,1072
20,0,5,1144
20,0,6,924
20,0,7,1002
20,0,8,900
20,0,9,929
20,0,10,974
20,0,11,930
20,0,12,982
20,0,13,1088
20,0,14,915
20,0,15,1159
20,0,16,918
20,0,17,1024
20,0,18,996
20,0,19,1053
20,1,0,947
20,1,1,1158
20,1,2,1003
20,1,3,1107
20,1,4,1176
20,1,5,1177
20,1,6,1184
20,1,7,1075
20,1,8,1124
20,1,9,1028
20,1,10,927
20,1,11,1160
20,1,12,1166
20,1,13,908
20,1,14,914
20,1,15,1092
20,1,16,1154
20,1,17,1012
20,1,18,1187
20,1,19,1194
20,2,0,1112
20,2,1,937
20,2,2,1160
20,2,3,1130
20,2,4,1174
20,2,5,1161
20,2,6,1120
20,2,7,1166
20,2,8,1035
20,2,9,954
20,2,10,940
20,2,11,1147
20,2,12,946
20,2,13,1052
20,2,14,1053
20,2,15,914
20,2,16,942
20,2,17,973
20,2,18,1023
20,2,19,1192
21,0,0,1101
21,0,1,1098
21,0,2,1130
21,0,3,1171
21,0,4,1032
21,0,5,1146
21,0,6,1165
21,0,7,1124
21,0,8,1089
21,0,9,1031
21,0,10,1152
21,0,11,943
21,0,12,1129
21,0,13,922
21,0,14,1054
21,0,15,957
21,0,16,1044
21,0,17,924
21,0,18,1030
21,0,19,1146
21,1,0,967
21,1,1,968
21,1,2,1014
21,1,3,1130
21,1,4,1055
21,1,5,996
21,1,6,926
21,1,7,1003
21,1,8,1027
21,1,9,1034
21,1,10,1062
21,1,11,962
21,1,12,1112
21,1,13,1170
21,1,14,953
21,1,15,941
21,1,16,971
21,1,17,1141
21,1,18,1088
21,1,19,1115
21,2,0,1116
21,2,1,924
21,2,2,955
21,2,3,1067
21,2,4,1144
21,2,5,1067
21,2,6,995
21,2,7,989
21,2,8,1123
21,2,9,1160
21,2,10,1016
21,2,11,1120
21,2,12,1176
21,2,13,1150
21,2,14,937
21,2,15,1015
21,2,16,1090
21,2,17,1067
21,2,18,953
21,2,19,1139
22,0,0,1134
22,0,1,1041
22,0,2,1075
22,0,3,1056
22,0,4,1181
22,0,5,940
22,0,6,1188
22,0,7,1096
22,0,8,956
22,0,9,1023
22,0,10,1072
22,0,11,1082
22,0,12,902
22,0,13,1173
22,0,14,1184
22,0,15,1100
22,0,16,1147
22,0,17,1032
22,0,18,1104
22,0,19,974
22,1,0,1176
22,1,1,995
22,1,2,1002
22,1,3,930
22,1,4,998
22,1,5,1139
22,1,6,1187
22,1,7,927
22,1,8,1003
22,1,9,1050
22,1,10,1103
22,1,11,1009
22,1,12,952
22,1,13,914
22,1,14,1154
22,1,15,934
22,1,16,901
22,1,17,905
22,1,18,1177
22,1,19,923
22,2,0,1016
22,2,1,1181
22,2,2,1117
22,2,3,997
22,2,4,918
22,2,5,1006
22,2,6,1173
22,2,7,963
22,2,8,1078
22,2,9,1093
22,2,10,1002
22,2,11,1168
22,2,12,1157
22,2,13,988
22,2,14,943
22,2,15,1004
22,2,16,1041
22,2,17,962
22,2,18,981
22,2,19,968
23,0,0,967
23,0,1,904
23,0,2,1129
23,0,3,1146
23,0,4,964
23,0,5,911
23,0,6,1000
23,0,7,1124
23,0,8,1143
23,0,9,1177
23,0,10,1108
23,0,11,1136
23,0,12,1141
23,0,13,956
23,0,14,1145
23,0,15,992
23,0,16,1081
23,0,17,966
23,0,18,1183
23,0,19,1191
23,1,0,1054
23,1,1,1027
23,1,2,1104
23,1,3,1169
23,1,4,1187
23,1,5,1159
23,1,6,1186
23,1,7,1159
23,1,8,1117
23,1,9,1127
23,1,10,994
23,1,11,1146
23,1,12,908
23,1,13,1101
23,1,14,1041
23,1,15,972
23,1,16,1072
23,1,17,923
23,1,18,1019
23,1,19,1105
23,2,0,1012
23,2,1,1077
23,2,2,905
23,2,3,924
23,2,4,934
23,2,5,1158
23,2,6,927
23,2,7,1079
23,2,8,960
23,2,9,984
23,2,10,1015
23,2,11,1027
23,2,12,948
23,2,13,1028
23,2,14,1101
23,2,15,1159
23,2,16,1046
23,2,17,975
23,2,18,929
23,2,19,1069
24,0,0,1129
24,0,1,1045
24,0,2,1086
24,0,3,1091
24,0,4,1115
24,0,5,1031
24,0,6,1183
24,0,7,1150
24,0,8,1060
24,0,9,1150
24,0,10,1181
24,0,11,1105
24,0,12,1054
24,0,13,916
24,0,14,1075
24,0,15,1191
24,0,16,1165
24,0,17,1128
24,0,18,1040
24,0,19,1111
24,1,0,1078
24,1,1,950
24,1,2,989
24,1,3,1151
24,1,4,1081
24,1,5,1196
24,1,6,1112
24,1,7,1157
24,1,8,1149
24,1,9,1192
24,1,10,1069
24,1,11,1121
24,1,12,1047
24,1,13,907
24,1,14,1192
24,1,15,904
24,1,16,1070
24,1,17,1096
24,1,18,1104
24,1,19,1105
24,2,0,1079
24,2,1,1107
24,2,2,997
24,2,3,1125
24,2,4,1043
24,2,5,1128
24,2,6,903
24,2,7,1033
24,2,8,1112
24,2,9,993
24,2,10,981
24,2,11,1115
24,2,12,1004
24,2,13,1046
24,2,14,1185
24,2,15,1164
24,2,16,964
24,2,17,1029
24,2,18,1117
24,2,19,968
25,0,0,1144
25,0,1,905
25,0,2,913
25,0,3,993
25,0,4,1075
25,0,5,1028
25,0,6,1111
25,0,7,1142
25,0,8,923
25,0,9,1142
25,0,10,992
25,0,11,915
25,0,12,1126
25,0,13,949
25,0,14,1069
25,0,15,1088
25,0,16,1108
25,0,17,939
25,0,18,924
25,0,19,1060
25,1,0,1090
25,1,1,986
25,1,2,1086
25,1,3,1128
25,1,4,934
25,1,5,1040
25,1,6,929
25,1,7,1128
25,1,8,1125
25,1,9,1010
25,1,10,926
25,1,11,1127
25,1,12,957
25,1,13,939
25,1,14,929
25,1,15,1045
25,1,16,1015
25,1,17,977
25,1,18,996
25,1,19,1002
25,2,0,1046
25,2,1,950
25,2,2,1179
25,2,3,943
25,2,4,1063
25,2,5,1127
25,2,6,980
25,2,7,984
25,2,8,1095
25,2,9,1035
25,2,10,1037
25,2,11,1135
25,2,12,920
25,2,13,906
25,2,14,955
25,2,15,908
25,2,16,1135
25,2,17,1062
25,2,18,1060
25,2,19,1040
26,0,0,969
26,0,1,908
26,0,2,1026
26,0,3,980
26,0,4,1189
26,0,5,1138
26,0,6,1070
26,0,7,1096
26,0,8,1023
26,0,9,905
26,0,10,1154
26,0,11,999
26,0,12,1035
26,0,13,1173
26,0,14,1001
26,0,15,1099
26,0,16,905
26,0,17,993
26,0,18,1053
26,0,19,1062
26,1,0,1178
26,1,1,1163
26,1,2,1032
26,1,3,1167
26,1,4,902
26,1,5,1022
26,1,6,1077
26,1,7,968
26,1,8,1139
26,1,9,901
26,1,10,972
26,1,11,924
26,1,12,1154
26,1,13,994
26,1,14,1070
26,1,15,1199
26,1,16,981
26,1,17,1138
26,1,18,947
26,1,19,999
26,2,0,1104
26,2,1,932
26,2,2,907
26,2,3,1193
26,2,4,1086
26,2,5,905
26,2,6,1164
26,2,7,1022
26,2,8,1039
26,2,9,993
26,2,10,974
26,2,11,1052
26,2,12,1164
