ship,k,row,value
2,2,14,929
2,2,15,995
2,2,16,953
2,2,17,1115
2,2,18,1127
2,2,19,1041
3,0,0,959
3,0,1,1186
3,0,2,917
3,0,3,1179
3,0,4,1194
3,0,5,926
3,0,6,953
3,0,7,1041
3,0,8,1013
3,0,9,1181
3,0,10,1093
3,0,11,937
3,0,12,1081
3,0,13,1053
3,0,14,1058
3,0,15,1130
3,0,16,1002
3,0,17,1008
3,0,18,940
3,0,19,1032
3,1,0,1043
3,1,1,947
3,1,2,1190
3,1,3,1182
3,1,4,1097
3,1,5,969
3,1,6,1001
3,1,7,928
3,1,8,1124
3,1,9,1087
3,1,10,1012
3,1,11,932
3,1,12,994
3,1,13,1067
3,1,14,1014
3,1,15,928
3,1,16,1038
3,1,17,1112
3,1,18,903
3,1,19,968
3,2,0,1195
3,2,1,978
3,2,2,939
3,2,3,1098
3,2,4,1097
3,2,5,1113
3,2,6,1039
3,2,7,1067
3,2,8,1032
3,2,9,1006
3,2,10,1148
3,2,11,956
3,2,12,953
3,2,13,1140
3,2,14,907
3,2,15,1165
3,2,16,1007
3,2,17,1190
3,2,18,1155
3,2,19,1125
4,0,0,1071
4,0,1,1182
4,0,2,1095
4,0,3,1040
4,0,4,1146
4,0,5,1148
4,0,6,1058
4,0,7,1159
4,0,8,1093
4,0,9,907
4,0,10,1118
4,0,11,1082
4,0,12,977
4,0,13,1199
4,0,14,926
4,0,15,1007
4,0,16,1167
4,0,17,952
4,0,18,1085
4,0,19,1012
4,1,0,1040
4,1,1,1009
4,1,2,1013
4,1,3,1094
4,1,4,1014
4,1,5,940
4,1,6,950
4,1,7,1026
4,1,8,1177
4,1,9,1080
4,1,10,912
4,1,11,1105
4,1,12,1188
4,1,13,1036
4,1,14,988
4,1,15,1102
4,1,16,956
4,1,17,968
4,1,18,1196
4,1,19,1077
4,2,0,992
4,2,1,938
4,2,2,1002
4,2,3,906
4,2,4,937
4,2,5,995
4,2,6,1050
4,2,7,929
4,2,8,1153
4,2,9,1159
4,2,10,1111
4,2,11,1084
4,2,12,1008
4,2,13,972
4,2,14,1039
4,2,15,1181
4,2,16,1067
4,2,17,1080
4,2,18,1089
4,2,19,1193
5,0,0,1120
5,0,1,1123
5,0,2,980
5,0,3,1003
5,0,4,1125
5,0,5,1108
5,0,6,1090
5,0,7,1110
5,0,8,967
5,0,9,1013
5,0,10,961
5,0,11,1097
5,0,12,1196
5,0,13,949
5,0,14,1113
5,0,15,909
5,0,16,1082
5,0,17,903
5,0,18,1182
5,0,19,908
5,1,0,980
5,1,1,1031
5,1,2,925
5,1,3,1019
5,1,4,1107
5,1,5,963
5,1,6,1195
5,1,7,1090
5,1,8,1180
5,1,9,1135
5,1,10,1003
5,1,11,997
5,1,12,969
5,1,13,1093
5,1,14,1038
5,1,15,1050
5,1,16,1199
5,1,17,921
5,1,18,1083
5,1,19,1190
5,2,0,1090
5,2,1,1186
5,2,2,1158
5,2,3,1061
5,2,4,1167
5,2,5,1182
5,2,6,1087
5,2,7,940
5,2,8,1081
5,2,9,1017
5,2,10,1046
5,2,11,906
5,2,12,1106
5,2,13,1119
5,2,14,944
5,2,15,909
5,2,16,1166
5,2,17,1139
5,2,18,1013
5,2,19,1143
6,0,0,927
6,0,1,1179
6,0,2,1018
6,0,3,1141
6,0,4,1064
6,0,5,929
6,0,6,1009
6,0,7,995
6,0,8,1065
6,0,9,939
6,0,10,1125
6,0,11,988
6,0,12,905
6,0,13,1052
6,0,14,1131
6,0,15,995
6,0,16,918
6,0,17,952
6,0,18,1132
6,0,19,926
6,1,0,982
6,1,1,934
6,1,2,1005
6,1,3,901
6,1,4,1087
6,1,5,921
6,1,6,1109
6,1,7,1130
6,1,8,1004
6,1,9,955
6,1,10,1023
6,1,11,1128
6,1,12,1019
6,1,13,1080
6,1,14,1017
6,1,15,1074
6,1,16,1127
6,1,17,1134
6,1,18,908
6,1,19,919
6,2,0,1092
6,2,1,950
6,2,2,1146
6,2,3,960
6,2,4,1188
6,2,5,1043
6,2,6,1189
6,2,7,1097
6,2,8,1140
6,2,9,1011
6,2,10,951
6,2,11,1035
6,2,12,983
6,2,13,1160
6,2,14,1069
6,2,15,1116
6,2,16,1145
6,2,17,1190
6,2,18,1120
6,2,19,1106
7,0,0,900
7,0,1,1085
7,0,2,1070
7,0,3,1049
7,0,4,1029
7,0,5,944
7,0,6,964
7,0,7,1115
7,0,8,900
7,0,9,1058
7,0,10,1083
7,0,11,977
7,0,12,1176
7,0,13,930
7,0,14,932
7,0,15,995
7,0,16,1010
7,0,17,1105
7,0,18,1100
7,0,19,910
7,1,0,913
7,1,1,1096
7,1,2,1071
7,1,3,1040
7,1,4,1167
7,1,5,1085
7,1,6,1004
7,1,7,1130
7,1,8,1134
7,1,9,913
7,1,10,1023
7,1,11,904
7,1,12,1173
7,1,13,982
7,1,14,1106
7,1,15,976
7,1,16,1097
7,1,17,1149
7,1,18,1048
7,1,19,1020
7,2,0,928
7,2,1,950
7,2,2,1016
7,2,3,924
7,2,4,1165
7,2,5,986
7,2,6,1007
7,2,7,1073
7,2,8,1085
7,2,9,909
7,2,10,960
7,2,11,1194
7,2,12,938
7,2,13,1136
7,2,14,1087
7,2,15,1138
7,2,16,1098
7,2,17,1028
7,2,18,1152
7,2,19,1156
8,0,0,1096
8,0,1,1051
8,0,2,1144
8,0,3,925
8,0,4,989
8,0,5,1195
8,0,6,1200
8,0,7,1130
8,0,8,1157
8,0,9,1159
8,0,10,1170
8,0,11,1066
8,0,12,958
8,0,13,1091
8,0,14,978
8,0,15,1073
8,0,16,1074
8,0,17,1018
8,0,18,999
8,0,19,1125
8,1,0,915
8,1,1,1116
8,1,2,1116
8,1,3,994
8,1,4,978
8,1,5,1117
8,1,6,902
8,1,7,955
8,1,8,982
8,1,9,1190
8,1,10,1151
8,1,11,1028
8,1,12,1021
8,1,13,908
8,1,14,1070
8,1,15,983
8,1,16,1150
8,1,17,1002
8,1,18,937
8,1,19,1108
8,2,0,1151
8,2,1,975
8,2,2,1049
8,2,3,1161
8,2,4,1098
8,2,5,911
8,2,6,959
8,2,7,1089
8,2,8,976
8,2,9,1033
8,2,10,941
8,2,11,1109
8,2,12,1155
8,2,13,1009
8,2,14,994
8,2,15,1053
8,2,16,1056
8,2,17,992
8,2,18,1130
8,2,19,987
9,0,0,1065
9,0,1,1196
9,0,2,966
9,0,3,901
9,0,4,906
9,0,5,1196
9,0,6,986
9,0,7,981
9,0,8,972
9,0,9,1020
9,0,10,1156
9,0,11,1126
9,0,12,1132
9,0,13,1113
9,0,14,1015
9,0,15,956
9,0,16,1097
9,0,17,1080
9,0,18,1078
9,0,19,1159
9,1,0,997
9,1,1,950
9,1,2,1099
9,1,3,989
9,1,4,1152
9,1,5,1132
9,1,6,947
9,1,7,1177
9,1,8,950
9,1,9,1089
9,1,10,940
9,1,11,949
9,1,12,915
9,1,13,934
9,1,14,1168
9,1,15,1200
9,1,16,1174
9,1,17,961
9,1,18,952
9,1,19,1030
9,2,0,1065
9,2,1,963
9,2,2,1075
9,2,3,1041
9,2,4,1129
9,2,5,1107
9,2,6,1041
9,2,7,1098
9,2,8,960
9,2,9,1138
9,2,10,922
9,2,11,1037
9,2,12,965
9,2,13,938
9,2,14,961
9,2,15,1012
9,2,16,913
9,2,17,1059
9,2,18,923
9,2,19,1155
10,0,0,952
10,0,1,1058
10,0,2,1018
10,0,3,978
10,0,4,979
10,0,5,1117
10,0,6,986
10,0,7,1001
10,0,8,901
10,0,9,1064
10,0,10,1106
10,0,11,1056
10,0,12,1134
10,0,13,1095
10,0,14,957
10,0,15,1076
10,0,16,1181
10,0,17,1036
10,0,18,1176
10,0,19,983
10,1,0,1088
10,1,1,1066
10,1,2,1011
10,1,3,1140
10,1,4,1195
10,1,5,1016
10,1,6,1008
10,1,7,1068
10,1,8,1165
10,1,9,1116
10,1,10,1157
10,1,11,1115
10,1,12,962
10,1,13,942
10,1,14,1156
10,1,15,1034
10,1,16,1081
10,1,17,1121
10,1,18,1060
10,1,19,935
10,2,0,1039
10,2,1,1137
10,2,2,1027
10,2,3,1192
10,2,4,1078
10,2,5,906
10,2,6,1190
10,2,7,1192
10,2,8,1077
10,2,9,977
10,2,10,1020
10,2,11,903
10,2,12,1123
10,2,13,1126
10,2,14,1020
10,2,15,1146
10,2,16,1183
10,2,17,1073
10,2,18,910
10,2,19,1062
11,0,0,1081
11,0,1,1175
11,0,2,1017
11,0,3,1182
11,0,4,913
11,0,5,1000
11,0,6,912
11,0,7,1040
11,0,8,1038
11,0,9,1044
11,0,10,915
11,0,11,932
11,0,12,924
11,0,13,1045
11,0,14,1094
11,0,15,1110
11,0,16,941
11,0,17,1044
11,0,18,1000
11,0,19,955
11,1,0,934
11,1,1,935
11,1,2,1173
11,1,3,953
11,1,4,1080
11,1,5,1177
11,1,6,1094
11,1,7,1079
11,1,8,919
11,1,9,943
11,1,10,1032
11,1,11,939
11,1,12,1096
11,1,13,997
11,1,14,910
11,1,15,1147
11,1,16,995
11,1,17,904
11,1,18,1113
11,1,19,1191
11,2,0,1114
11,2,1,932
11,2,2,974
11,2,3,925
11,2,4,1139
11,2,5,1071
11,2,6,1122
11,2,7,1129
11,2,8,1019
11,2,9,975
11,2,10,1182
11,2,11,946
11,2,12,1051
11,2,13,1054
11,2,14,1171
11,2,15,1121
11,2,16,1159
11,2,17,1158
11,2,18,1187
11,2,19,1154
12,0,0,1150
12,0,1,1027
12,0,2,998
12,0,3,1129
12,0,4,1078
12,0,5,1156
12,0,6,953
12,0,7,1073
12,0,8,1038
12,0,9,1029
12,0,10,1082
12,0,11,1056
12,0,12,967
12,0,13,1090
12,0,14,936
12,0,15,1138
12,0,16,1154
12,0,17,1174
12,0,18,1150
12,0,19,1087
12,1,0,1184
12,1,1,1036
12,1,2,911
12,1,3,950
12,1,4,977
12,1,5,1121
12,1,6,924
12,1,7,985
12,1,8,1078
12,1,9,1142
12,1,10,1103
12,1,11,1138
12,1,12,948
12,1,13,1044
12,1,14,1014
12,1,15,950
12,1,16,1175
12,1,17,1017
12,1,18,1078
12,1,19,1045
12,2,0,1009
12,2,1,1124
12,2,2,1158
12,2,3,982
12,2,4,962
12,2,5,1103
12,2,6,1120
12,2,7,1014
12,2,8,985
12,2,9,935
12,2,10,1171
12,2,11,1055
12,2,12,1110
12,2,13,1026
12,2,14,996
12,2,15,1142
12,2,16,926
12,2,17,993
12,2,18,962
12,2,19,1080
13,0,0,915
13,0,1,1030
13,0,2,980
13,0,3,1183
13,0,4,1109
13,0,5,1183
13,0,6,977
13,0,7,1010
13,0,8,939
13,0,9,963
13,0,10,979
13,0,11,1092
13,0,12,1083
13,0,13,932
13,0,14,1147
13,0,15,1091
13,0,16,1145
13,0,17,1017
13,0,18,1133
13,0,19,1185
13,1,0,1068
13,1,1,917
13,1,2,1098
13,1,3,1110
13,1,4,993
13,1,5,938
13,1,6,993
13,1,7,914
13,1,8,976
13,1,9,916
13,1,10,1007
13,1,11,1187
13,1,12,1196
13,1,13,1099
13,1,14,1067
13,1,15,934
13,1,16,909
13,1,17,1059
13,1,18,1091
13,1,19,1193
13,2,0,932
13,2,1,1123
13,2,2,1040
13,2,3,1114
13,2,4,952
13,2,5,1128
13,2,6,965
13,2,7,1028
13,2,8,1174
13,2,9,914
13,2,10,1192
13,2,11,936
13,2,12,1196
13,2,13,1190
13,2,14,959
13,2,15,909
13,2,16,941
13,2,17,1018
13,2,18,1073
13,2,19,1066
14,0,0,1167
14,0,1,979
14,0,2,1051
14,0,3,1074
14,0,4,1106
14,0,5,1191
14,0,6,1080
14,0,7,1087
14,0,8,1166
14,0,9,1066
14,0,10,1010
14,0,11,965
14,0,12,934
14,0,13,1182
14,0,14,1004
14,0,15,1143
14,0,16,1061
14,0,17,938
14,0,18,951
14,0,19,1200
14,1,0,1116
14,1,1,978
14,1,2,1036
14,1,3,908
14,1,4,920
14,1,5,1033
14,1,6,930
14,1,7,1189
14,1,8,978
14,1,9,1032
14,1,10,974
14,1,11,1021
14,1,12,951
14,1,13,925
14,1,14,978
14,1,15,1002
14,1,16,939
14,1,17,988
14,1,18,1181
14,1,19,908
14,2,0,1038
14,2,1,1101
14,2,2,1175
14,2,3,1114
14,2,4,1135
14,2,5,971
14,2,6,1009
14,2,7,1077
14,2,8,1120
14,2,9,1168
14,2,10,1036
14,2,11,1119
14,2,12,918
14,2,13,947
14,2,14,1131
14,2,15,1188
14,2,16,1164
14,2,17,958
14,2,18,917
14,2,19,1191
15,0,0,1029
15,0,1,1111
15,0,2,1069
15,0,3,1093
15,0,4,1065
15,0,5,1136
15,0,6,1005
15,0,7,1009
15,0,8,1189
15,0,9,1047
15,0,10,1074
15,0,11,1071
15,0,12,1065
15,0,13,977
15,0,14,901
15,0,15,1027
15,0,16,1103
15,0,17,1008
15,0,18,1140
15,0,19,932
15,1,0,1014
15,1,1,1114
15,1,2,1127
15,1,3,1078
15,1,4,1032
15,1,5,1173
15,1,6,1192
15,1,7,1055
15,1,8,987
15,1,9,1046
15,1,10,951
15,1,11,1105
15,1,12,1197
15,1,13,1007
15,1,14,975
15,1,15,971
15,1,16,1133
15,1,17,1161
15,1,18,1103
15,1,19,1046
15,2,0,963
15,2,1,970
15,2,2,986
15,2,3,1037
15,2,4,929
15,2,5,956
15,2,6,931
15,2,7,1077
15,2,8,1113
15,2,9,958
15,2,10,914
15,2,11,1084
15,2,12,975
15,2,13,1038
15,2,14,1196
15,2,15,1128
15,2,16,1039
15,2,17,1101
15,2,18,1142
15,2,19,900
16,0,0,961
16,0,1,1073
16,0,2,1180
16,0,3,963
16,0,4,1068
16,0,5,943
16,0,6,929
16,0,7,1019
16,0,8,1046
16,0,9,1070
16,0,10,1125
16,0,11,909
16,0,12,1193
16,0,13,1000
16,0,14,1180
16,0,15,998
16,0,16,1089
16,0,17,1159
16,0,18,926
16,0,19,996
16,1,0,1001
16,1,1,1087
16,1,2,960
16,1,3,969
16,1,4,1000
16,1,5,1012
16,1,6,1033
16,1,7,968
16,1,8,1083
16,1,9,931
16,1,10,935
16,1,11,964
16,1,12,1043
16,1,13,991
16,1,14,1048
16,1,15,1014
16,1,16,978
16,1,17,1100
16,1,18,1062
16,1,19,1008
16,2,0,1132
16,2,1,910
16,2,2,1163
16,2,3,1154
16,2,4,1072
16,2,5,1125
16,2,6,946
16,2,7,963
16,2,8,1087
16,2,9,1000
16,2,10,956
16,2,11,963
16,2,12,931
16,2,13,953
16,2,14,907
16,2,15,920
16,2,16,1040
16,2,17,923
16,2,18,1191
16,2,19,1038
17,0,0,916
17,0,1,1109
17,0,2,1029
17,0,3,1118
17,0,4,910
17,0,5,967
17,0,6,1087
17,0,7,1128
17,0,8,1166
17,0,9,1033
17,0,10,1107
17,0,11,1032
17,0,12,1158
17,0,13,1199
17,0,14,1004
17,0,15,1194
17,0,16,1114
17,0,17,1097
17,0,18,1101
17,0,19,1048
17,1,0,1054
17,1,1,1069
17,1,2,1034
17,1,3,1035
17,1,4,1158
17,1,5,1043
17,1,6,1067
17,1,7,1172
17,1,8,951
17,1,9,901
17,1,10,1035
17,1,11,1073
17,1,12,913
17,1,13,1188
17,1,14,930
17,1,15,1074
17,1,16,946
17,1,17,1090
17,1,18,944
17,1,19,1156
17,2,0,954
17,2,1,1034
17,2,2,1169
17,2,3,1124
17,2,4,909
17,2,5,952
17,2,6,936
17,2,7,1149
17,2,8,931
17,2,9,1097
17,2,10,956
17,2,11,959
17,2,12,1126
17,2,13,983
17,2,14,1190
17,2,15,1119
17,2,16,961
17,2,17,1073
17,2,18,969
17,2,19,999
18,0,0,1159
18,0,1,1078
18,0,2,1063
18,0,3,939
18,0,4,918
18,0,5,1197
18,0,6,1101
18,0,7,1140
18,0,8,1127
18,0,9,1102
18,0,10,1143
18,0,11,1075
18,0,12,903
18,0,13,1111
18,0,14,1097
18,0,15,930
18,0,16,968
18,0,17,1061
18,0,18,939
18,0,19,1008
18,1,0,1079
18,1,1,1064
18,1,2,916
18,1,3,1183
18,1,4,1052
18,1,5,953
18,1,6,1157
18,1,7,1190
18,1,8,1134
18,1,9,1146
18,1,10,1152
18,1,11,980
18,1,12,975
18,1,13,1083
18,1,14,1049
18,1,15,1018
18,1,16,1022
18,1,17,1092
18,1,18,948
18,1,19,1192
18,2,0,1014
18,2,1,1137
18,2,2,1032
18,2,3,961
18,2,4,1002
18,2,5,1006
18,2,6,1116
18,2,7,1162
18,2,8,1127
18,2,9,1171
18,2,10,1048
18,2,11,1029
18,2,12,956
18,2,13,988
18,2,14,1188
18,2,15,1174
18,2,16,1090
18,2,17,982
18,2,18,1191
18,2,19,1060
19,0,0,1181
19,0,1,1196
19,0,2,1012
19,0,3,972
19,0,4,980
19,0,5,1176
19,0,6,1131
19,0,7,1091
19,0,8,972
19,0,9,992
19,0,10,1076
19,0,11,1081
19,0,12,1187
19,0,13,963
19,0,14,1057
19,0,15,1102
19,0,16,1152
19,0,17,1078
19,0,18,991
19,0,19,1197
19,1,0,1115
19,1,1,1012
19,1,2,1071
19,1,3,1133
19,1,4,930
19,1,5,1196
19,1,6,1056
19,1,7,979
19,1,8,1065
19,1,9,918
19,1,10,905
19,1,11,1013
19,1,12,1097
19,1,13,1098
19,1,14,1068
19,1,15,1183
19,1,16,1101
19,1,17,1110
19,1,18,1076
19,1,19,968
19,2,0,932
19,2,1,902
19,2,2,1109
19,2,3,1083
19,2,4,1136
19,2,5,925
19,2,6,1157
19,2,7,1031
19,2,8,1016
19,2,9,1118
19,2,10,1195
19,2,11,1186
19,2,12,998
19,2,13,1038
19,2,14,1147
19,2,15,1160
19,2,16,1170
19,2,17,995
19,2,18,1125
19,2,19,990
20,0,0,1099
20,0,1,1180
20,0,2,1136
20,0,3,923
20,0,4,1051
20,0,5,1179
20,0,6,1019
20,0,7,929
20,0,8,1179
20,0,9,946
20,0,10,1196
20,0,11,1130
20,0,12,1149
20,0,13,1158
20,0,14,1121
20,0,15,914
20,0,16,1017
20,0,17,932
20,0,18,1115
20,0,19,1118
20,1,0,1026
20,1,1,1158
20,1,2,972
20,1,3,1165
20,1,4,1158
20,1,5,905
20,1,6,1031
20,1,7,965
20,1,8,976
20,1,9,1007
20,1,10,1191
20,1,11,1086
20,1,12,1043
20,1,13,1063
20,1,14,988
20,1,15,1048
20,1,16,1018
20,1,17,1193
20,1,18,1083
20,1,19,1152
20,2,0,1112
20,2,1,934
20,2,2,964
20,2,3,1145
20,2,4,974
20,2,5,1056
20,2,6,1017
20,2,7,912
20,2,8,1052
20,2,9,1097
20,2,10,1171
20,2,11,996
20,2,12,1149
20,2,13,1140
20,2,14,987
20,2,15,1087
20,2,16,1117
20,2,17,1010
20,2,18,1044
20,2,19,940
21,0,0,1099
21,0,1,932
21,0,2,1072
21,0,3,1123
21,0,4,1126
21,0,5,1114
21,0,6,923
21,0,7,978
21,0,8,1043
21,0,9,1122
21,0,10,976
21,0,11,963
21,0,12,1001
21,0,13,1150
21,0,14,1016
21,0,15,909
21,0,16,1085
21,0,17,1200
21,0,18,958
21,0,19,1031
21,1,0,1178
21,1,1,984
21,1,2,1177
21,1,3,983
21,1,4,1180
21,1,5,940
21,1,6,927
21,1,7,942
21,1,8,1193
21,1,9,1085
21,1,10,1008
21,1,11,912
21,1,12,1134
21,1,13,983
21,1,14,1192
21,1,15,972
21,1,16,1021
21,1,17,1150
21,1,18,1052
21,1,19,916
21,2,0,1196
21,2,1,1150
21,2,2,1071
21,2,3,957
21,2,4,1144
21,2,5,1112
21,2,6,1053
21,2,7,1185
21,2,8,913
21,2,9,970
21,2,10,1015
21,2,11,1017
21,2,12,977
21,2,13,1088
21,2,14,906
21,2,15,1006
21,2,16,917
21,2,17,1091
21,2,18,915
21,2,19,965
22,0,0,1105
22,0,1,1007
22,0,2,930
22,0,3,1121
22,0,4,1190
22,0,5,1169
22,0,6,1003
22,0,7,1101
22,0,8,978
22,0,9,1075
22,0,10,1152
22,0,11,1121
22,0,12,1177
22,0,13,1015
22,0,14,1160
22,0,15,931
22,0,16,1174
22,0,17,918
22,0,18,1088
22,0,19,1102
22,1,0,1142
22,1,1,1076
22,1,2,1142
22,1,3,1085
22,1,4,992
22,1,5,1130
22,1,6,1047
22,1,7,1033
22,1,8,1020
22,1,9,1130
22,1,10,1147
22,1,11,1050
22,1,12,1016
22,1,13,1153
22,1,14,1179
22,1,15,978
22,1,16,1163
22,1,17,1172
22,1,18,1013
22,1,19,1077
22,2,0,1118
22,2,1,1126
22,2,2,1102
22,2,3,1193
22,2,4,945
22,2,5,902
22,2,6,1151
22,2,7,1056
22,2,8,938
22,2,9,1107
22,2,10,979
22,2,11,1163
22,2,12,1180
22,2,13,942
22,2,14,1198
22,2,15,950
22,2,16,977
22,2,17,932
22,2,18,1144
22,2,19,1094
23,0,0,1174
23,0,1,934
23,0,2,920
23,0,3,1057
23,0,4,1104
23,0,5,967
23,0,6,943
23,0,7,945
23,0,8,1111
23,0,9,1043
23,0,10,914
23,0,11,1152
23,0,12,1126
23,0,13,1150
23,0,14,1115
23,0,15,1099
23,0,16,1107
23,0,17,907
23,0,18,982
23,0,19,1045
23,1,0,1165
23,1,1,1028
23,1,2,1007
23,1,3,1010
23,1,4,1044
23,1,5,1042
23,1,6,993
23,1,7,996
23,1,8,939
23,1,9,948
23,1,10,1037
23,1,11,918
23,1,12,1196
23,1,13,1037
23,1,14,979
23,1,15,1028
23,1,16,1153
23,1,17,975
23,1,18,1114
23,1,19,984
23,2,0,1177
23,2,1,959
23,2,2,959
23,2,3,1199
23,2,4,911
23,2,5,903
23,2,6,932
23,2,7,969
23,2,8,1127
23,2,9,1157
23,2,10,1098
23,2,11,958
23,2,12,1174
23,2,13,935
23,2,14,992
23,2,15,1188
23,2,16,1031
23,2,17,1127
23,2,18,957
23,2,19,1005
24,0,0,1063
24,0,1,1058
24,0,2,1047
24,0,3,998
24,0,4,1010
24,0,5,1116
24,0,6,1184
24,0,7,1159
24,0,8,1198
24,0,9,1122
24,0,10,1176
24,0,11,958
24,0,12,1028
24,0,13,1001
24,0,14,1096
24,0,15,1104
24,0,16,1147
24,0,17,929
24,0,18,948
24,0,19,1172
24,1,0,985
24,1,1,1128
24,1,2,1079
24,1,3,1042
24,1,4,930
24,1,5,917
24,1,6,909
24,1,7,1008
24,1,8,1053
24,1,9,1049
24,1,10,1112
24,1,11,1185
24,1,12,1130
24,1,13,1095
24,1,14,1166
24,1,15,986
24,1,16,1106
24,1,17,947
24,1,18,1040
24,1,19,919
24,2,0,1190
24,2,1,956
24,2,2,1116
24,2,3,913
24,2,4,964
24,2,5,938
24,2,6,950
24,2,7,1145
24,2,8,1068
24,2,9,1137
24,2,10,1191
24,2,11,1180
24,2,12,1087
24,2,13,966
24,2,14,1116
24,2,15,1052
24,2,16,1068
24,2,17,1175
24,2,18,1067
24,2,19,937
25,0,0,905
25,0,1,1004
25,0,2,1127
25,0,3,1156
25,0,4,1197
25,0,5,988
25,0,6,900
25,0,7,1200
25,0,8,989
25,0,9,976
25,0,10,1057
25,0,11,1195
25,0,12,1146
25,0,13,1075
25,0,14,1001
25,0,15,1021
25,0,16,906
25,0,17,1031
25,0,18,1104
25,0,19,1187
25,1,0,1124
25,1,1,1200
25,1,2,957
25,1,3,1168
25,1,4,1022
25,1,5,1083
25,1,6,1019
25,1,7,936
25,1,8,1192
25,1,9,1173
25,1,10,1184
25,1,11,962
25,1,12,1124
25,1,13,1112
25,1,14,967
25,1,15,1071
25,1,16,1091
25,1,17,1177
25,1,18,987
25,1,19,1161
25,2,0,1010
25,2,1,964
25,2,2,1169
25,2,3,1079
25,2,4,928
25,2,5,1183
25,2,6,1010
25,2,7,1013
25,2,8,986
25,2,9,929
25,2,10,1142
25,2,11,961
25,2,12,973
25,2,13,1079
25,2,14,1034
25,2,15,1022
25,2,16,979
25,2,17,1059
25,2,18,987
25,2,19,922
26,0,0,998
26,0,1,963
26,0,2,927
26,0,3,1113
26,0,4,917
26,0,5,991
26,0,6,1106
26,0,7,967
26,0,8,900
26,0,9,916
26,0,10,948
26,0,11,1195
26,0,12,1138
26,0,13,1117
26,0,14,968
26,0,15,1144
26,0,16,1046
26,0,17,1118
26,0,18,1073
26,0,19,1126
26,1,0,1198
26,1,1,929
26,1,2,970
26,1,3,1165
26,1,4,922
26,1,5,1116
26,1,6,996
26,1,7,1144
26,1,8,1126
26,1,9,961
26,1,10,1013
26,1,11,1179
26,1,12,916
26,1,13,939
26,1,14,997
26,1,15,997
26,1,16,1106
26,1,17,1080
26,1,18,1002
26,1,19,926
26,2,0,1024
26,2,1,1168
26,2,2,1172
26,2,3,950
26,2,4,977
26,2,5,1112
26,2,6,957
26,2,7,1026
26,2,8,957
26,2,9,941
26,2,10,1151
26,2,11,1151
26,2,12,959
26,2,13,1179
26,2,14,1004
