ship,k,row,value
9,2,7,981
9,2,8,1068
9,2,9,903
9,2,10,1173
9,2,11,941
9,2,12,921
9,2,13,1175
9,2,14,1012
9,2,15,913
9,2,16,1200
9,2,17,1008
9,2,18,1194
9,2,19,1183
10,0,0,1192
10,0,1,906
10,0,2,955
10,0,3,989
10,0,4,990
10,0,5,1112
10,0,6,1081
10,0,7,1011
10,0,8,1053
10,0,9,1131
10,0,10,929
10,0,11,1125
10,0,12,981
10,0,13,1156
10,0,14,1024
10,0,15,961
10,0,16,1002
10,0,17,945
10,0,18,907
10,0,19,1194
10,1,0,1171
10,1,1,1095
10,1,2,950
10,1,3,943
10,1,4,948
10,1,5,1115
10,1,6,1045
10,1,7,1200
10,1,8,1096
10,1,9,951
10,1,10,1004
10,1,11,951
10,1,12,1083
10,1,13,1148
10,1,14,1088
10,1,15,1186
10,1,16,1093
10,1,17,915
10,1,18,1196
10,1,19,1063
10,2,0,1152
10,2,1,1033
10,2,2,1073
10,2,3,1137
10,2,4,936
10,2,5,1004
10,2,6,911
10,2,7,1049
10,2,8,945
10,2,9,1005
10,2,10,961
10,2,11,1063
10,2,12,1112
10,2,13,1051
10,2,14,1033
10,2,15,1044
10,2,16,991
10,2,17,1164
10,2,18,929
10,2,19,1147
11,0,0,1124
11,0,1,1190
11,0,2,1045
11,0,3,1125
11,0,4,1058
11,0,5,1197
11,0,6,1097
11,0,7,977
11,0,8,1009
11,0,9,1168
11,0,10,939
11,0,11,1039
11,0,12,1144
11,0,13,913
11,0,14,1148
11,0,15,1098
11,0,16,927
11,0,17,947
11,0,18,1164
11,0,19,955
11,1,0,959
11,1,1,1200
11,1,2,949
11,1,3,1175
11,1,4,1187
11,1,5,1126
11,1,6,1139
11,1,7,957
11,1,8,1005
11,1,9,957
11,1,10,1173
11,1,11,1061
11,1,12,978
11,1,13,943
11,1,14,1158
11,1,15,1130
11,1,16,970
11,1,17,1184
11,1,18,1156
11,1,19,909
11,2,0,1079
11,2,1,1127
11,2,2,935
11,2,3,970
11,2,4,1029
11,2,5,1002
11,2,6,1112
11,2,7,1111
11,2,8,947
11,2,9,1165
11,2,10,1001
11,2,11,1176
11,2,12,948
11,2,13,943
11,2,14,1107
11,2,15,1023
11,2,16,987
11,2,17,933
11,2,18,991
11,2,19,963
12,0,0,1058
12,0,1,928
12,0,2,1028
12,0,3,1102
12,0,4,1165
12,0,5,1163
12,0,6,992
12,0,7,1130
12,0,8,1019
12,0,9,1088
12,0,10,1127
12,0,11,1192
12,0,12,1137
12,0,13,1106
12,0,14,978
12,0,15,1154
12,0,16,1123
12,0,17,935
12,0,18,1181
12,0,19,1056
12,1,0,1120
12,1,1,1078
12,1,2,1029
12,1,3,957
12,1,4,1056
12,1,5,1093
12,1,6,972
12,1,7,1057
12,1,8,1110
12,1,9,1086
12,1,10,1013
12,1,11,995
12,1,12,972
12,1,13,1099
12,1,14,959
12,1,15,1019
12,1,16,1086
12,1,17,1190
12,1,18,1181
12,1,19,1163
12,2,0,1174
12,2,1,998
12,2,2,959
12,2,3,921
12,2,4,1031
12,2,5,1051
12,2,6,1149
12,2,7,958
12,2,8,997
12,2,9,945
12,2,10,972
12,2,11,1193
12,2,12,964
12,2,13,994
12,2,14,975
12,2,15,1151
12,2,16,1076
12,2,17,1070
12,2,18,1194
12,2,19,910
13,0,0,937
13,0,1,976
13,0,2,1186
13,0,3,994
13,0,4,1071
13,0,5,1068
13,0,6,909
13,0,7,954
13,0,8,997
13,0,9,1070
13,0,10,935
13,0,11,938
13,0,12,948
13,0,13,1128
13,0,14,905
13,0,15,918
13,0,16,1079
13,0,17,1045
13,0,18,935
13,0,19,1097
13,1,0,1090
13,1,1,1100
13,1,2,946
13,1,3,1115
13,1,4,975
13,1,5,1013
13,1,6,987
13,1,7,1187
13,1,8,1091
13,1,9,1110
13,1,10,1043
13,1,11,935
13,1,12,960
13,1,13,1091
13,1,14,917
13,1,15,996
13,1,16,1062
13,1,17,1106
13,1,18,1048
13,1,19,937
13,2,0,940
13,2,1,903
13,2,2,1195
13,2,3,1169
13,2,4,1155
13,2,5,1014
13,2,6,1011
13,2,7,1142
13,2,8,998
13,2,9,1076
13,2,10,926
13,2,11,1166
13,2,12,1103
13,2,13,1084
13,2,14,1106
13,2,15,1026
13,2,16,1049
13,2,17,1010
13,2,18,968
13,2,19,1075
14,0,0,1034
14,0,1,915
14,0,2,988
14,0,3,1054
14,0,4,1058
14,0,5,962
14,0,6,957
14,0,7,1178
14,0,8,993
14,0,9,1061
14,0,10,1098
14,0,11,918
14,0,12,1074
14,0,13,972
14,0,14,917
14,0,15,1063
14,0,16,981
14,0,17,1132
14,0,18,1078
14,0,19,1160
14,1,0,922
14,1,1,952
14,1,2,972
14,1,3,974
14,1,4,930
14,1,5,1021
14,1,6,1114
14,1,7,1146
14,1,8,1180
14,1,9,1090
14,1,10,931
14,1,11,910
14,1,12,977
14,1,13,1145
14,1,14,960
14,1,15,1019
14,1,16,1079
14,1,17,1041
14,1,18,1183
14,1,19,1065
14,2,0,926
14,2,1,990
14,2,2,1188
14,2,3,1016
14,2,4,1014
14,2,5,930
14,2,6,906
14,2,7,982
14,2,8,1075
14,2,9,1167
14,2,10,941
14,2,11,901
14,2,12,1177
14,2,13,1120
14,2,14,996
14,2,15,1080
14,2,16,990
14,2,17,1022
14,2,18,927
14,2,19,1083
15,0,0,1164
15,0,1,960
15,0,2,1104
15,0,3,1098
15,0,4,967
15,0,5,1069
15,0,6,972
15,0,7,1019
15,0,8,1112
15,0,9,1060
15,0,10,968
15,0,11,1148
15,0,12,1177
15,0,13,946
15,0,14,1013
15,0,15,962
15,0,16,1014
15,0,17,977
15,0,18,904
15,0,19,916
15,1,0,1053
15,1,1,1110
15,1,2,1116
15,1,3,993
15,1,4,1106
15,1,5,1094
15,1,6,1035
15,1,7,1101
15,1,8,1113
15,1,9,958
15,1,10,1084
15,1,11,1070
15,1,12,976
15,1,13,952
15,1,14,1013
15,1,15,1079
15,1,16,981
15,1,17,1195
15,1,18,985
15,1,19,1192
15,2,0,1018
15,2,1,939
15,2,2,1029
15,2,3,1137
15,2,4,1108
15,2,5,989
15,2,6,1158
15,2,7,1045
15,2,8,932
15,2,9,950
15,2,10,908
15,2,11,1185
15,2,12,1063
15,2,13,1194
15,2,14,941
15,2,15,1069
15,2,16,925
15,2,17,1080
15,2,18,1021
15,2,19,999
16,0,0,1092
16,0,1,1071
16,0,2,961
16,0,3,940
16,0,4,1145
16,0,5,1005
16,0,6,983
16,0,7,1096
16,0,8,1120
16,0,9,992
16,0,10,1169
16,0,11,1028
16,0,12,1087
16,0,13,1135
16,0,14,1196
16,0,15,1067
16,0,16,1012
16,0,17,1085
16,0,18,1090
16,0,19,1081
16,1,0,1119
16,1,1,1017
16,1,2,1064
16,1,3,1030
16,1,4,950
16,1,5,1066
16,1,6,1083
16,1,7,1097
16,1,8,1177
16,1,9,987
16,1,10,942
16,1,11,1183
16,1,12,997
16,1,13,912
16,1,14,987
16,1,15,1036
16,1,16,1177
16,1,17,924
16,1,18,922
16,1,19,940
16,2,0,1035
16,2,1,1011
16,2,2,952
16,2,3,901
16,2,4,1093
16,2,5,944
16,2,6,948
16,2,7,1169
16,2,8,1126
16,2,9,1093
16,2,10,1141
16,2,11,921
16,2,12,900
16,2,13,1057
16,2,14,1013
16,2,15,978
16,2,16,974
16,2,17,1125
16,2,18,1071
16,2,19,986
17,0,0,1200
17,0,1,973
17,0,2,940
17,0,3,1023
17,0,4,1043
17,0,5,990
17,0,6,979
17,0,7,1154
17,0,8,936
17,0,9,1139
17,0,10,939
17,0,11,968
17,0,12,1102
17,0,13,1181
17,0,14,1031
17,0,15,1156
17,0,16,926
17,0,17,1052
17,0,18,1085
17,0,19,1134
17,1,0,1062
17,1,1,1000
17,1,2,996
17,1,3,1131
17,1,4,925
17,1,5,1192
17,1,6,1124
17,1,7,987
17,1,8,970
17,1,9,910
17,1,10,982
17,1,11,1057
17,1,12,916
17,1,13,1065
17,1,14,1195
17,1,15,1077
17,1,16,1142
17,1,17,1113
17,1,18,924
17,1,19,1027
17,2,0,1198
17,2,1,1160
17,2,2,969
17,2,3,1090
17,2,4,1150
17,2,5,994
17,2,6,1129
17,2,7,1178
17,2,8,982
17,2,9,1043
17,2,10,944
17,2,11,1170
17,2,12,1191
17,2,13,1094
17,2,14,1033
17,2,15,1118
17,2,16,1044
17,2,17,1143
17,2,18,1015
17,2,19,924
18,0,0,1109
18,0,1,1029
18,0,2,1185
18,0,3,1053
18,0,4,1056
18,0,5,1112
18,0,6,1016
18,0,7,1000
18,0,8,1154
18,0,9,1074
18,0,10,976
18,0,11,1147
18,0,12,1008
18,0,13,1031
18,0,14,1029
18,0,15,1141
18,0,16,1129
18,0,17,999
18,0,18,969
18,0,19,992
18,1,0,912
18,1,1,1033
18,1,2,975
18,1,3,1073
18,1,4,1054
18,1,5,925
18,1,6,918
18,1,7,1135
18,1,8,1054
18,1,9,1166
18,1,10,1021
18,1,11,1105
18,1,12,1016
18,1,13,1044
18,1,14,1158
18,1,15,1099
18,1,16,1053
18,1,17,984
18,1,18,1192
18,1,19,1174
18,2,0,926
18,2,1,1116
18,2,2,1142
18,2,3,996
18,2,4,976
18,2,5,1110
18,2,6,1090
18,2,7,1094
18,2,8,1068
18,2,9,1088
18,2,10,1154
18,2,11,1144
18,2,12,980
18,2,13,1151
18,2,14,927
18,2,15,1156
18,2,16,1003
18,2,17,1079
18,2,18,1071
18,2,19,1177
19,0,0,974
19,0,1,1062
19,0,2,908
19,0,3,1183
19,0,4,1024
19,0,5,942
19,0,6,1009
19,0,7,1118
19,0,8,923
19,0,9,996
19,0,10,1059
19,0,11,951
19,0,12,1123
19,0,13,1011
19,0,14,1138
19,0,15,984
19,0,16,955
19,0,17,1102
19,0,18,1146
19,0,19,961
19,1,0,1164
19,1,1,1104
19,1,2,1071
19,1,3,913
19,1,4,1096
19,1,5,1142
19,1,6,979
19,1,7,997
19,1,8,1042
19,1,9,1049
19,1,10,1178
19,1,11,1161
19,1,12,987
19,1,13,958
19,1,14,909
19,1,15,1123
19,1,16,944
19,1,17,921
19,1,18,1098
19,1,19,948
19,2,0,917
19,2,1,1009
19,2,2,1082
19,2,3,1070
19,2,4,1191
19,2,5,1102
19,2,6,1130
19,2,7,1148
19,2,8,1184
19,2,9,1031
19,2,10,971
19,2,11,944
19,2,12,963
19,2,13,1153
19,2,14,1018
19,2,15,977
19,2,16,1059
19,2,17,1175
19,2,18,1060
19,2,19,1071
