ship,k,row,value
3,1,10,1060
3,1,11,1160
3,1,12,1158
3,1,13,1011
3,1,14,1074
3,1,15,1138
3,1,16,1181
3,1,17,1084
3,1,18,1067
3,1,19,1170
3,2,0,1123
3,2,1,1098
3,2,2,1136
3,2,3,970
3,2,4,906
3,2,5,1028
3,2,6,1148
3,2,7,967
3,2,8,927
3,2,9,1084
3,2,10,960
3,2,11,963
3,2,12,1149
3,2,13,1120
3,2,14,1102
3,2,15,1171
3,2,16,953
3,2,17,922
3,2,18,1039
3,2,19,1178
4,0,0,995
4,0,1,1003
4,0,2,1096
4,0,3,925
4,0,4,1145
4,0,5,1155
4,0,6,1084
4,0,7,993
4,0,8,937
4,0,9,1176
4,0,10,1127
4,0,11,1041
4,0,12,1070
4,0,13,945
4,0,14,950
4,0,15,1199
4,0,16,1080
4,0,17,925
4,0,18,909
4,0,19,1198
4,1,0,1146
4,1,1,1090
4,1,2,900
4,1,3,1037
4,1,4,1019
4,1,5,1138
4,1,6,1165
4,1,7,958
4,1,8,1057
4,1,9,950
4,1,10,1162
4,1,11,1060
4,1,12,1136
4,1,13,1157
4,1,14,922
4,1,15,1099
4,1,16,1184
4,1,17,1200
4,1,18,1157
4,1,19,1180
4,2,0,1127
4,2,1,935
4,2,2,1119
4,2,3,912
4,2,4,1177
4,2,5,1060
4,2,6,912
4,2,7,1091
4,2,8,1119
4,2,9,1198
4,2,10,1152
4,2,11,1189
4,2,12,1132
4,2,13,1053
4,2,14,1162
4,2,15,1047
4,2,16,1081
4,2,17,1081
4,2,18,918
4,2,19,1048
5,0,0,1118
5,0,1,1074
5,0,2,963
5,0,3,934
5,0,4,1133
5,0,5,1041
5,0,6,983
5,0,7,909
5,0,8,1103
5,0,9,1094
5,0,10,918
5,0,11,1090
5,0,12,1164
5,0,13,971
5,0,14,1178
5,0,15,1199
5,0,16,963
5,0,17,1093
5,0,18,1176
5,0,19,1103
5,1,0,998
5,1,1,930
5,1,2,1164
5,1,3,980
5,1,4,1079
5,1,5,1087
5,1,6,962
5,1,7,1000
5,1,8,1106
5,1,9,1189
5,1,10,994
5,1,11,960
5,1,12,936
5,1,13,901
5,1,14,1165
5,1,15,1097
5,1,16,1067
5,1,17,938
5,1,18,1185
5,1,19,957
5,2,0,1081
5,2,1,1091
5,2,2,1123
5,2,3,1198
5,2,4,946
5,2,5,1155
5,2,6,1177
5,2,7,1020
5,2,8,955
5,2,9,1177
5,2,10,1180
5,2,11,1032
5,2,12,1120
5,2,13,968
5,2,14,1006
5,2,15,1120
5,2,16,979
5,2,17,902
5,2,18,1135
5,2,19,1145
6,0,0,1180
6,0,1,902
6,0,2,909
6,0,3,1027
6,0,4,1026
6,0,5,1100
6,0,6,950
6,0,7,1117
6,0,8,1046
6,0,9,1165
6,0,10,919
6,0,11,1130
6,0,12,906
6,0,13,902
6,0,14,903
6,0,15,1162
6,0,16,1188
6,0,17,1037
6,0,18,1051
6,0,19,1160
6,1,0,1051
6,1,1,963
6,1,2,1056
6,1,3,1161
6,1,4,1012
6,1,5,1177
6,1,6,1189
6,1,7,1181
6,1,8,1061
6,1,9,1194
6,1,10,1080
6,1,11,910
6,1,12,1044
6,1,13,1164
6,1,14,1007
6,1,15,1118
6,1,16,1074
6,1,17,1016
6,1,18,969
6,1,19,1179
6,2,0,1066
6,2,1,920
6,2,2,1120
6,2,3,1029
6,2,4,1000
6,2,5,1098
6,2,6,1103
6,2,7,995
6,2,8,1172
6,2,9,1013
6,2,10,926
6,2,11,1149
6,2,12,998
6,2,13,985
6,2,14,902
6,2,15,1039
6,2,16,1035
6,2,17,1116
6,2,18,1109
6,2,19,1049
7,0,0,1139
7,0,1,961
7,0,2,1037
7,0,3,1141
7,0,4,916
7,0,5,941
7,0,6,1044
7,0,7,1095
7,0,8,1121
7,0,9,1111
7,0,10,906
7,0,11,998
7,0,12,1197
7,0,13,967
7,0,14,1109
7,0,15,1059
7,0,16,1188
7,0,17,1098
7,0,18,921
7,0,19,956
7,1,0,948
7,1,1,1170
7,1,2,972
7,1,3,1132
7,1,4,974
7,1,5,906
7,1,6,982
7,1,7,917
7,1,8,1032
7,1,9,971
7,1,10,981
7,1,11,1151
7,1,12,1057
7,1,13,1018
7,1,14,1081
7,1,15,982
7,1,16,952
7,1,17,1169
7,1,18,1135
7,1,19,956
7,2,0,1080
7,2,1,1149
7,2,2,1063
7,2,3,920
7,2,4,984
7,2,5,1128
7,2,6,1148
7,2,7,1095
7,2,8,1084
7,2,9,988
7,2,10,1072
7,2,11,1059
7,2,12,1176
7,2,13,962
7,2,14,1061
7,2,15,1070
7,2,16,1098
7,2,17,1112
7,2,18,1138
7,2,19,1107
8,0,0,1168
8,0,1,1078
8,0,2,941
8,0,3,1132
8,0,4,1122
8,0,5,1137
8,0,6,1152
8,0,7,1178
8,0,8,1116
8,0,9,1045
8,0,10,987
8,0,11,1139
8,0,12,1114
8,0,13,1023
8,0,14,906
8,0,15,966
8,0,16,1016
8,0,17,997
8,0,18,1176
8,0,19,935
8,1,0,1005
8,1,1,1180
8,1,2,1020
8,1,3,1108
8,1,4,942
8,1,5,929
8,1,6,924
8,1,7,1144
8,1,8,978
8,1,9,981
8,1,10,903
8,1,11,1023
8,1,12,1176
8,1,13,1156
8,1,14,941
8,1,15,1000
8,1,16,1070
8,1,17,910
8,1,18,1036
8,1,19,1036
8,2,0,1032
8,2,1,1175
8,2,2,1127
8,2,3,1033
8,2,4,1098
8,2,5,968
8,2,6,1006
8,2,7,1096
8,2,8,1111
8,2,9,1163
8,2,10,1093
8,2,11,1076
8,2,12,975
8,2,13,1164
8,2,14,951
8,2,15,1071
8,2,16,1119
8,2,17,1018
8,2,18,1184
8,2,19,906
9,0,0,1105
9,0,1,977
9,0,2,1164
9,0,3,1162
9,0,4,1113
9,0,5,1017
9,0,6,1057
9,0,7,996
9,0,8,984
9,0,9,1156
9,0,10,940
9,0,11,1077
9,0,12,1072
9,0,13,966
9,0,14,1159
9,0,15,910
9,0,16,907
9,0,17,987
9,0,18,1172
9,0,19,1113
9,1,0,968
9,1,1,1040
9,1,2,1086
9,1,3,1110
9,1,4,911
9,1,5,1015
9,1,6,930
9,1,7,1163
9,1,8,1195
9,1,9,955
9,1,10,986
9,1,11,1177
9,1,12,1200
9,1,13,901
9,1,14,1154
9,1,15,1135
9,1,16,1123
9,1,17,1106
9,1,18,1164
9,1,19,913
9,2,0,1058
9,2,1,1083
9,2,2,922
9,2,3,1031
9,2,4,1116
9,2,5,1053
9,2,6,1050
9,2,7,1040
9,2,8,1113
9,2,9,1160
9,2,10,981
9,2,11,1191
9,2,12,1181
9,2,13,1162
9,2,14,1015
9,2,15,1151
9,2,16,1149
9,2,17,1099
9,2,18,927
9,2,19,1174
10,0,0,974
10,0,1,1000
10,0,2,1024
10,0,3,926
10,0,4,905
10,0,5,1191
10,0,6,1100
10,0,7,1002
10,0,8,1070
10,0,9,1183
10,0,10,1192
10,0,11,921
10,0,12,922
10,0,13,915
10,0,14,1190
10,0,15,1111
10,0,16,1021
10,0,17,998
10,0,18,1195
10,0,19,900
10,1,0,939
10,1,1,1012
10,1,2,902
10,1,3,917
10,1,4,1093
10,1,5,1109
10,1,6,968
10,1,7,1151
10,1,8,1143
10,1,9,1054
10,1,10,1121
10,1,11,939
10,1,12,1007
10,1,13,1159
10,1,14,1082
10,1,15,916
10,1,16,1192
10,1,17,1007
10,1,18,1056
10,1,19,1148
10,2,0,1115
10,2,1,1013
10,2,2,998
10,2,3,1147
10,2,4,1177
10,2,5,1149
10,2,6,1167
10,2,7,1069
10,2,8,1113
10,2,9,1145
10,2,10,997
10,2,11,1037
10,2,12,1023
10,2,13,904
10,2,14,1040
10,2,15,1157
10,2,16,1066
10,2,17,1156
10,2,18,1110
10,2,19,1115
11,0,0,1000
11,0,1,958
11,0,2,1111
11,0,3,924
11,0,4,1199
11,0,5,976
11,0,6,1114
11,0,7,1052
11,0,8,1017
11,0,9,956
11,0,10,928
11,0,11,1083
11,0,12,1041
11,0,13,1077
11,0,14,1113
11,0,15,1184
11,0,16,1104
11,0,17,943
11,0,18,951
11,0,19,966
11,1,0,971
11,1,1,1111
11,1,2,968
11,1,3,1049
11,1,4,1035
11,1,5,922
11,1,6,902
11,1,7,957
11,1,8,1143
11,1,9,943
11,1,10,1009
11,1,11,937
11,1,12,1091
11,1,13,920
11,1,14,991
11,1,15,1180
11,1,16,1041
11,1,17,1129
11,1,18,942
11,1,19,924
11,2,0,989
11,2,1,959
11,2,2,1133
11,2,3,1110
11,2,4,905
11,2,5,1086
11,2,6,1149
11,2,7,1002
11,2,8,1077
11,2,9,1116
11,2,10,931
11,2,11,933
11,2,12,1112
11,2,13,1122
11,2,14,969
11,2,15,901
11,2,16,1079
11,2,17,955
11,2,18,926
11,2,19,1059
12,0,0,962
12,0,1,1012
12,0,2,978
12,0,3,1168
12,0,4,966
12,0,5,920
12,0,6,946
12,0,7,1178
12,0,8,1097
12,0,9,1184
12,0,10,1140
12,0,11,1115
12,0,12,1027
12,0,13,932
12,0,14,1199
12,0,15,1100
12,0,16,1064
12,0,17,1036
12,0,18,1124
12,0,19,1072
12,1,0,901
12,1,1,1062
12,1,2,1092
12,1,3,1079
12,1,4,1100
12,1,5,1198
12,1,6,1050
12,1,7,1138
12,1,8,1184
12,1,9,902
12,1,10,994
12,1,11,1164
12,1,12,1049
12,1,13,945
12,1,14,948
12,1,15,975
12,1,16,1084
12,1,17,1165
12,1,18,906
12,1,19,930
12,2,0,939
12,2,1,1186
12,2,2,1000
12,2,3,1160
12,2,4,1087
12,2,5,993
12,2,6,950
12,2,7,1170
12,2,8,1018
12,2,9,1003
12,2,10,1006
12,2,11,1117
12,2,12,966
12,2,13,1004
12,2,14,1155
12,2,15,1046
12,2,16,1157
12,2,17,1031
12,2,18,972
12,2,19,988
13,0,0,979
13,0,1,1076
13,0,2,1093
13,0,3,1076
13,0,4,945
13,0,5,970
13,0,6,1046
13,0,7,1102
13,0,8,1187
13,0,9,1078
13,0,10,1020
13,0,11,972
13,0,12,1065
13,0,13,904
13,0,14,1151
13,0,15,990
13,0,16,980
13,0,17,944
13,0,18,1008
13,0,19,1047
13,1,0,1076
13,1,1,952
13,1,2,1032
13,1,3,1064
13,1,4,1186
13,1,5,931
13,1,6,1058
13,1,7,991
13,1,8,900
13,1,9,900
13,1,10,940
13,1,11,1162
13,1,12,1057
13,1,13,1005
13,1,14,949
13,1,15,991
13,1,16,938
13,1,17,953
13,1,18,1199
13,1,19,1163
13,2,0,1019
13,2,1,1098
13,2,2,1007
13,2,3,1107
13,2,4,967
13,2,5,968
13,2,6,910
13,2,7,906
13,2,8,965
13,2,9,904
13,2,10,1106
13,2,11,915
13,2,12,1054
13,2,13,1025
13,2,14,1058
13,2,15,1059
13,2,16,942
13,2,17,1046
13,2,18,1069
13,2,19,1172
14,0,0,1112
14,0,1,901
14,0,2,994
14,0,3,951
14,0,4,984
14,0,5,900
14,0,6,1089
14,0,7,910
14,0,8,977
14,0,9,1010
14,0,10,1159
14,0,11,1089
14,0,12,949
14,0,13,1061
14,0,14,984
14,0,15,984
14,0,16,1027
14,0,17,966
14,0,18,942
14,0,19,999
14,1,0,1138
14,1,1,1026
14,1,2,1050
14,1,3,912
14,1,4,919
14,1,5,1090
14,1,6,987
14,1,7,908
14,1,8,1153
14,1,9,1050
14,1,10,1182
14,1,11,1025
14,1,12,1071
14,1,13,953
14,1,14,1136
14,1,15,994
14,1,16,1127
14,1,17,1144
14,1,18,1116
14,1,19,942
14,2,0,1089
14,2,1,924
14,2,2,904
14,2,3,1113
14,2,4,1181
14,2,5,932
14,2,6,967
14,2,7,901
14,2,8,961
14,2,9,1109
14,2,10,1194
14,2,11,1087
14,2,12,939
14,2,13,908
14,2,14,1177
14,2,15,1126
14,2,16,1146
14,2,17,910
14,2,18,1158
14,2,19,951
15,0,0,1042
15,0,1,1121
15,0,2,1113
15,0,3,1120
15,0,4,1165
15,0,5,959
15,0,6,923
15,0,7,1161
15,0,8,944
15,0,9,1176
15,0,10,915
15,0,11,1180
15,0,12,934
15,0,13,1153
15,0,14,900
15,0,15,1071
15,0,16,902
15,0,17,1052
15,0,18,921
15,0,19,989
15,1,0,1146
15,1,1,985
15,1,2,1057
15,1,3,1155
15,1,4,965
15,1,5,1103
15,1,6,910
15,1,7,1177
15,1,8,1030
15,1,9,1065
15,1,10,1041
15,1,11,1075
15,1,12,1148
15,1,13,1103
15,1,14,966
15,1,15,1099
15,1,16,1038
15,1,17,1082
15,1,18,1025
15,1,19,994
15,2,0,1139
15,2,1,1169
15,2,2,1176
15,2,3,1171
15,2,4,984
15,2,5,922
15,2,6,1076
15,2,7,960
15,2,8,1175
15,2,9,911
15,2,10,982
15,2,11,925
15,2,12,1094
15,2,13,978
15,2,14,934
15,2,15,1072
15,2,16,916
15,2,17,1017
15,2,18,1041
15,2,19,1151
16,0,0,1062
16,0,1,1107
16,0,2,1165
16,0,3,1178
16,0,4,1170
16,0,5,1135
16,0,6,1140
16,0,7,1104
16,0,8,962
16,0,9,1004
16,0,10,1017
16,0,11,967
16,0,12,1197
16,0,13,1159
16,0,14,1101
16,0,15,1158
16,0,16,921
16,0,17,972
16,0,18,1145
16,0,19,1169
16,1,0,919
16,1,1,1009
16,1,2,1002
16,1,3,968
16,1,4,999
16,1,5,1184
16,1,6,941
16,1,7,1117
16,1,8,981
16,1,9,1041
16,1,10,1183
16,1,11,963
16,1,12,1193
16,1,13,1106
16,1,14,1054
16,1,15,1131
16,1,16,992
16,1,17,1002
16,1,18,1082
16,1,19,1077
16,2,0,1061
16,2,1,1022
16,2,2,1154
16,2,3,1096
16,2,4,1013
16,2,5,1021
16,2,6,1112
16,2,7,932
16,2,8,936
16,2,9,968
16,2,10,1086
16,2,11,1092
16,2,12,946
16,2,13,1003
16,2,14,1149
16,2,15,1134
16,2,16,1088
16,2,17,922
16,2,18,1153
16,2,19,1075
17,0,0,1193
17,0,1,901
17,0,2,1041
17,0,3,1057
17,0,4,971
17,0,5,1142
17,0,6,1124
17,0,7,903
17,0,8,974
17,0,9,1030
17,0,10,1170
17,0,11,952
17,0,12,1045
17,0,13,1166
17,0,14,1190
17,0,15,1060
17,0,16,943
17,0,17,1153
17,0,18,1005
17,0,19,943
17,1,0,911
17,1,1,984
17,1,2,944
17,1,3,1167
17,1,4,1157
17,1,5,1056
17,1,6,1151
17,1,7,1149
17,1,8,1060
17,1,9,1190
17,1,10,1025
17,1,11,1069
17,1,12,993
17,1,13,974
17,1,14,959
17,1,15,1146
17,1,16,1024
17,1,17,902
17,1,18,1130
17,1,19,1193
17,2,0,1001
17,2,1,1045
17,2,2,1038
17,2,3,993
17,2,4,912
17,2,5,1119
17,2,6,1008
17,2,7,1139
17,2,8,1002
17,2,9,950
17,2,10,1008
17,2,11,917
17,2,12,1090
17,2,13,1003
17,2,14,902
17,2,15,1114
17,2,16,1151
17,2,17,1052
17,2,18,1130
17,2,19,991
18,0,0,999
18,0,1,955
18,0,2,1046
18,0,3,1000
18,0,4,926
18,0,5,912
18,0,6,1097
18,0,7,1068
18,0,8,1094
18,0,9,1034
18,0,10,1042
18,0,11,1134
18,0,12,1177
18,0,13,1053
18,0,14,1131
18,0,15,1147
18,0,16,1027
18,0,17,975
18,0,18,1131
18,0,19,1070
18,1,0,938
18,1,1,1105
18,1,2,1101
18,1,3,1068
18,1,4,1168
18,1,5,1113
18,1,6,1054
18,1,7,931
18,1,8,930
18,1,9,965
18,1,10,991
18,1,11,1068
18,1,12,1136
18,1,13,938
18,1,14,948
18,1,15,1192
18,1,16,916
18,1,17,926
18,1,18,924
18,1,19,1167
18,2,0,934
18,2,1,1062
18,2,2,929
18,2,3,1199
18,2,4,1192
18,2,5,1060
18,2,6,906
18,2,7,1094
18,2,8,1169
18,2,9,1157
18,2,10,1079
18,2,11,1084
18,2,12,1120
18,2,13,1138
18,2,14,1101
18,2,15,1168
18,2,16,1130
18,2,17,1165
18,2,18,972
18,2,19,963
19,0,0,1076
19,0,1,940
19,0,2,1146
19,0,3,1056
19,0,4,971
19,0,5,920
19,0,6,1136
19,0,7,1029
19,0,8,926
19,0,9,1119
19,0,10,1095
19,0,11,922
19,0,12,981
19,0,13,921
19,0,14,977
19,0,15,968
19,0,16,958
19,0,17,1033
19,0,18,1006
19,0,19,1141
19,1,0,944
19,1,1,1138
19,1,2,923
19,1,3,917
19,1,4,1033
19,1,5,1052
19,1,6,1172
19,1,7,1086
19,1,8,1161
19,1,9,1168
19,1,10,989
19,1,11,945
19,1,12,1112
19,1,13,1094
19,1,14,1093
19,1,15,1177
19,1,16,1197
19,1,17,1020
19,1,18,1079
19,1,19,1040
19,2,0,1156
19,2,1,1063
19,2,2,908
19,2,3,965
19,2,4,986
19,2,5,921
19,2,6,1044
19,2,7,1025
19,2,8,1080
19,2,9,1078
19,2,10,1165
19,2,11,948
19,2,12,1007
19,2,13,1178
19,2,14,936
19,2,15,1080
19,2,16,1048
19,2,17,1165
19,2,18,912
19,2,19,1030
20,0,0,1028
20,0,1,1015
20,0,2,1188
20,0,3,976
20,0,4,933
20,0,5,990
20,0,6,1163
20,0,7,1188
20,0,8,1054
20,0,9,974
20,0,10,913
20,0,11,1031
20,0,12,972
20,0,13,1188
20,0,14,1078
20,0,15,912
20,0,16,1017
20,0,17,904
20,0,18,950
20,0,19,1091
20,1,0,1084
20,1,1,1006
20,1,2,970
20,1,3,1154
20,1,4,900
20,1,5,1045
20,1,6,1141
20,1,7,947
20,1,8,1062
20,1,9,1037
20,1,10,1065
20,1,11,1147
20,1,12,1172
20,1,13,969
20,1,14,959
20,1,15,1189
20,1,16,1084
20,1,17,1108
20,1,18,1078
20,1,19,959
20,2,0,1027
20,2,1,1196
20,2,2,1064
20,2,3,1060
20,2,4,919
20,2,5,1130
20,2,6,1174
20,2,7,1104
20,2,8,978
20,2,9,1047
20,2,10,1072
20,2,11,960
20,2,12,928
20,2,13,1129
20,2,14,1187
20,2,15,965
20,2,16,1064
20,2,17,1012
20,2,18,1032
20,2,19,1106
21,0,0,973
21,0,1,1121
21,0,2,1189
21,0,3,909
21,0,4,1122
21,0,5,930
21,0,6,1094
21,0,7,1111
21,0,8,937
21,0,9,1040
21,0,10,903
21,0,11,1070
21,0,12,1155
21,0,13,959
21,0,14,941
21,0,15,1035
21,0,16,962
21,0,17,1145
21,0,18,1017
21,0,19,1193
21,1,0,912
21,1,1,1071
21,1,2,1094
21,1,3,906
21,1,4,1170
21,1,5,993
21,1,6,1199
21,1,7,1073
21,1,8,1090
21,1,9,1040
21,1,10,978
21,1,11,1197
21,1,12,1121
21,1,13,1007
21,1,14,962
21,1,15,1151
21,1,16,947
21,1,17,996
21,1,18,1147
21,1,19,1169
21,2,0,947
21,2,1,1178
21,2,2,1119
21,2,3,1008
21,2,4,1059
21,2,5,973
21,2,6,1065
21,2,7,1162
21,2,8,1131
21,2,9,1094
21,2,10,994
21,2,11,1117
21,2,12,965
21,2,13,957
21,2,14,1175
21,2,15,1075
21,2,16,943
21,2,17,1115
21,2,18,1057
21,2,19,1001
22,0,0,957
22,0,1,1076
22,0,2,1160
22,0,3,902
22,0,4,1195
22,0,5,1028
22,0,6,925
22,0,7,1139
22,0,8,1050
22,0,9,1020
22,0,10,1129
22,0,11,1133
22,0,12,1131
22,0,13,1023
22,0,14,1062
22,0,15,1184
22,0,16,1017
22,0,17,1144
22,0,18,1086
22,0,19,930
22,1,0,1176
22,1,1,1140
22,1,2,1033
22,1,3,941
22,1,4,1028
22,1,5,930
22,1,6,1069
22,1,7,1142
22,1,8,1114
22,1,9,1115
22,1,10,1075
22,1,11,950
22,1,12,1188
22,1,13,979
22,1,14,1044
22,1,15,1026
22,1,16,1011
22,1,17,1125
22,1,18,905
22,1,19,1067
22,2,0,1156
22,2,1,1177
22,2,2,1150
22,2,3,1100
22,2,4,1044
22,2,5,980
22,2,6,1052
22,2,7,977
22,2,8,1044
22,2,9,1068
22,2,10,1147
22,2,11,959
22,2,12,1100
22,2,13,943
22,2,14,1042
22,2,15,1005
22,2,16,1064
22,2,17,952
22,2,18,1008
22,2,19,1128
23,0,0,1116
23,0,1,1033
23,0,2,1173
23,0,3,1127
23,0,4,944
23,0,5,1071
23,0,6,1175
23,0,7,1187
23,0,8,1147
23,0,9,1175
23,0,10,930
23,0,11,1192
23,0,12,1120
23,0,13,999
23,0,14,1057
23,0,15,927
23,0,16,1011
23,0,17,1136
23,0,18,937
23,0,19,919
23,1,0,1133
23,1,1,1160
23,1,2,923
23,1,3,1197
23,1,4,954
23,1,5,997
23,1,6,938
23,1,7,1003
23,1,8,1127
23,1,9,1098
23,1,10,973
23,1,11,1099
23,1,12,954
23,1,13,934
23,1,14,1094
23,1,15,1094
23,1,16,910
23,1,17,1135
23,1,18,1027
23,1,19,914
23,2,0,1176
23,2,1,1046
23,2,2,956
23,2,3,957
23,2,4,1198
23,2,5,1105
23,2,6,1113
23,2,7,1175
23,2,8,1176
23,2,9,1065
23,2,10,900
23,2,11,1197
23,2,12,1090
23,2,13,1031
23,2,14,932
23,2,15,907
23,2,16,901
23,2,17,1071
23,2,18,994
23,2,19,993
24,0,0,1173
24,0,1,1112
24,0,2,982
24,0,3,1159
24,0,4,1062
24,0,5,1093
24,0,6,1147
24,0,7,1045
24,0,8,1120
24,0,9,1025
24,0,10,1074
24,0,11,971
24,0,12,1054
24,0,13,1083
24,0,14,1099
24,0,15,1179
24,0,16,1098
24,0,17,998
24,0,18,1027
24,0,19,916
24,1,0,1126
24,1,1,920
24,1,2,931
24,1,3,1061
24,1,4,1107
24,1,5,1133
24,1,6,1164
24,1,7,1134
24,1,8,999
24,1,9,981
24,1,10,1062
24,1,11,970
24,1,12,1189
24,1,13,960
24,1,14,1182
24,1,15,1045
24,1,16,1166
24,1,17,1196
24,1,18,1096
24,1,19,1015
24,2,0,1086
24,2,1,927
24,2,2,1138
24,2,3,1058
24,2,4,1024
24,2,5,971
24,2,6,1140
24,2,7,1019
24,2,8,1097
24,2,9,1128
24,2,10,940
24,2,11,1084
24,2,12,1076
24,2,13,1158
24,2,14,1056
24,2,15,1047
24,2,16,994
24,2,17,1179
24,2,18,978
24,2,19,1199
25,0,0,1171
25,0,1,914
25,0,2,1098
25,0,3,1148
25,0,4,1178
25,0,5,1044
25,0,6,1059
25,0,7,1097
25,0,8,1042
25,0,9,1178
25,0,10,1005
25,0,11,1014
25,0,12,1055
25,0,13,1044
25,0,14,967
25,0,15,978
25,0,16,900
25,0,17,1027
25,0,18,997
25,0,19,913
25,1,0,972
25,1,1,920
25,1,2,1030
25,1,3,1162
25,1,4,906
25,1,5,996
25,1,6,1107
25,1,7,1028
25,1,8,992
25,1,9,1000
25,1,10,925
25,1,11,1033
25,1,12,959
25,1,13,1173
25,1,14,907
25,1,15,906
25,1,16,944
25,1,17,1167
25,1,18,1021
25,1,19,1093
25,2,0,1041
25,2,1,1050
25,2,2,1024
25,2,3,1092
25,2,4,1126
25,2,5,1023
25,2,6,1176
25,2,7,1065
25,2,8,1078
25,2,9,1035
25,2,10,1080
25,2,11,1191
25,2,12,1169
25,2,13,1098
25,2,14,1092
25,2,15,985
25,2,16,946
25,2,17,984
25,2,18,1059
25,2,19,965
26,0,0,1053
26,0,1,928
26,0,2,1175
26,0,3,1006
26,0,4,1195
26,0,5,1076
26,0,6,1081
26,0,7,929
26,0,8,1198
26,0,9,1008
26,0,10,1081
26,0,11,1041
26,0,12,938
26,0,13,1100
26,0,14,981
26,0,15,965
26,0,16,1045
26,0,17,1082
26,0,18,927
26,0,19,1098
26,1,0,1004
26,1,1,1071
26,1,2,1068
26,1,3,925
26,1,4,959
26,1,5,937
26,1,6,958
26,1,7,947
26,1,8,1134
26,1,9,1062
26,1,10,900
26,1,11,1164
26,1,12,973
26,1,13,1117
26,1,14,974
26,1,15,907
26,1,16,1039
26,1,17,918
26,1,18,1101
26,1,19,1126
26,2,0,1170
26,2,1,962
26,2,2,1133
26,2,3,1050
26,2,4,1019
26,2,5,1113
26,2,6,1160
26,2,7,1098
26,2,8,1162
26,2,9,1053
26,2,10,976
