ship,k,row,value
8,0,19,907
8,1,0,1099
8,1,1,1009
8,1,2,1057
8,1,3,927
8,1,4,939
8,1,5,984
8,1,6,1150
8,1,7,967
8,1,8,1135
8,1,9,967
8,1,10,1047
8,1,11,1173
8,1,12,991
8,1,13,902
8,1,14,1001
8,1,15,1181
8,1,16,1131
8,1,17,1153
8,1,18,1184
8,1,19,945
8,2,0,914
8,2,1,1032
8,2,2,971
8,2,3,992
8,2,4,945
8,2,5,1117
8,2,6,1079
8,2,7,948
8,2,8,940
8,2,9,1115
8,2,10,1064
8,2,11,1113
8,2,12,942
8,2,13,1066
8,2,14,1036
8,2,15,996
8,2,16,1072
8,2,17,1124
8,2,18,988
8,2,19,1039
9,0,0,1054
9,0,1,1091
9,0,2,988
9,0,3,1189
9,0,4,1016
9,0,5,1110
9,0,6,999
9,0,7,1165
9,0,8,921
9,0,9,949
9,0,10,944
9,0,11,1199
9,0,12,1054
9,0,13,1179
9,0,14,940
9,0,15,982
9,0,16,1196
9,0,17,1049
9,0,18,1122
9,0,19,982
9,1,0,1180
9,1,1,1169
9,1,2,976
9,1,3,1194
9,1,4,1183
9,1,5,999
9,1,6,992
9,1,7,995
9,1,8,917
9,1,9,928
9,1,10,1180
9,1,11,1028
9,1,12,1186
9,1,13,1057
9,1,14,1199
9,1,15,1093
9,1,16,1068
9,1,17,902
9,1,18,1188
9,1,19,978
9,2,0,966
9,2,1,1184
9,2,2,1197
9,2,3,1146
9,2,4,1169
9,2,5,1079
9,2,6,1111
9,2,7,1066
9,2,8,984
9,2,9,954
9,2,10,1088
9,2,11,957
9,2,12,1178
9,2,13,1052
9,2,14,1126
9,2,15,953
9,2,16,1003
9,2,17,1157
9,2,18,943
9,2,19,1026
10,0,0,1104
10,0,1,997
10,0,2,989
10,0,3,1138
10,0,4,1149
10,0,5,1134
10,0,6,1046
10,0,7,1031
10,0,8,1176
10,0,9,1198
10,0,10,1127
10,0,11,968
10,0,12,956
10,0,13,1048
10,0,14,1079
10,0,15,1101
10,0,16,1198
10,0,17,915
10,0,18,1080
10,0,19,1163
10,1,0,1098
10,1,1,1061
10,1,2,917
10,1,3,975
10,1,4,946
10,1,5,944
10,1,6,948
10,1,7,1179
10,1,8,985
10,1,9,943
10,1,10,1014
10,1,11,1106
10,1,12,1140
10,1,13,986
10,1,14,1092
10,1,15,1036
10,1,16,1031
10,1,17,1077
10,1,18,1091
10,1,19,1046
10,2,0,1135
10,2,1,1047
10,2,2,1124
10,2,3,926
10,2,4,1157
10,2,5,1150
10,2,6,1064
10,2,7,946
10,2,8,1123
10,2,9,933
10,2,10,1167
10,2,11,1178
10,2,12,986
10,2,13,951
10,2,14,1000
10,2,15,1188
10,2,16,934
10,2,17,1125
10,2,18,941
10,2,19,1080
11,0,0,1184
11,0,1,964
11,0,2,902
11,0,3,1099
11,0,4,1108
11,0,5,907
11,0,6,1157
11,0,7,1185
11,0,8,954
11,0,9,1103
11,0,10,936
11,0,11,900
11,0,12,1148
11,0,13,1179
11,0,14,1149
11,0,15,955
11,0,16,1184
11,0,17,967
11,0,18,1103
11,0,19,1200
11,1,0,996
11,1,1,1039
11,1,2,1196
11,1,3,1126
11,1,4,1065
11,1,5,1006
11,1,6,1091
11,1,7,1108
11,1,8,1063
11,1,9,1103
11,1,10,908
11,1,11,925
11,1,12,1139
11,1,13,1074
11,1,14,1037
11,1,15,1063
11,1,16,1024
11,1,17,1195
11,1,18,1080
11,1,19,909
11,2,0,1103
11,2,1,1089
11,2,2,1188
11,2,3,1002
11,2,4,1121
11,2,5,1137
11,2,6,1019
11,2,7,1085
11,2,8,1185
11,2,9,1111
11,2,10,965
11,2,11,910
11,2,12,1080
11,2,13,1181
11,2,14,932
11,2,15,950
11,2,16,941
11,2,17,985
11,2,18,1130
11,2,19,1006
12,0,0,1183
12,0,1,949
12,0,2,1112
12,0,3,1080
12,0,4,1148
12,0,5,1049
12,0,6,969
12,0,7,916
12,0,8,1169
12,0,9,961
12,0,10,1062
12,0,11,1106
12,0,12,1107
12,0,13,989
12,0,14,1082
12,0,15,948
12,0,16,976
12,0,17,962
12,0,18,1029
12,0,19,1076
12,1,0,900
12,1,1,1155
12,1,2,1180
12,1,3,1191
12,1,4,1031
12,1,5,1180
12,1,6,913
12,1,7,1039
12,1,8,1014
12,1,9,1052
12,1,10,1169
12,1,11,1056
12,1,12,1019
12,1,13,1048
12,1,14,1143
12,1,15,1102
12,1,16,1007
12,1,17,1183
12,1,18,902
12,1,19,1073
12,2,0,1114
12,2,1,916
12,2,2,1161
12,2,3,1022
12,2,4,1159
12,2,5,1004
12,2,6,1123
12,2,7,993
12,2,8,920
12,2,9,1016
12,2,10,1062
12,2,11,1197
12,2,12,1104
12,2,13,922
12,2,14,1123
12,2,15,988
12,2,16,994
12,2,17,1099
12,2,18,1167
12,2,19,990
13,0,0,1170
13,0,1,1006
13,0,2,1128
13,0,3,935
13,0,4,972
13,0,5,1009
13,0,6,1107
13,0,7,926
13,0,8,1199
13,0,9,1042
13,0,10,1171
13,0,11,1069
13,0,12,1187
13,0,13,922
13,0,14,1073
13,0,15,1195
13,0,16,1027
13,0,17,1050
13,0,18,1075
13,0,19,955
13,1,0,927
13,1,1,998
13,1,2,916
13,1,3,1187
13,1,4,971
13,1,5,1050
13,1,6,1085
13,1,7,997
13,1,8,933
13,1,9,1129
13,1,10,1139
13,1,11,1197
13,1,12,1164
13,1,13,929
13,1,14,1028
13,1,15,1087
13,1,16,1155
13,1,17,1018
13,1,18,909
13,1,19,1007
13,2,0,1046
13,2,1,1051
13,2,2,1075
13,2,3,1073
13,2,4,918
13,2,5,996
13,2,6,1102
13,2,7,1011
13,2,8,1109
13,2,9,1087
13,2,10,972
13,2,11,911
13,2,12,924
13,2,13,1170
13,2,14,1019
13,2,15,923
13,2,16,904
13,2,17,1122
13,2,18,1013
13,2,19,1111
14,0,0,1063
14,0,1,1039
14,0,2,1108
14,0,3,1176
14,0,4,1156
14,0,5,1051
14,0,6,1054
14,0,7,1173
14,0,8,1158
14,0,9,1139
14,0,10,991
14,0,11,1013
14,0,12,1096
14,0,13,1084
14,0,14,1140
14,0,15,1182
14,0,16,1175
14,0,17,965
14,0,18,1181
14,0,19,1040
14,1,0,1121
14,1,1,1053
14,1,2,1188
14,1,3,1187
14,1,4,1077
14,1,5,1095
14,1,6,1146
14,1,7,1144
14,1,8,994
14,1,9,1053
14,1,10,1058
14,1,11,989
14,1,12,1048
14,1,13,1034
14,1,14,1035
14,1,15,1183
14,1,16,1024
14,1,17,924
14,1,18,1154
14,1,19,925
14,2,0,1136
14,2,1,1072
14,2,2,1022
14,2,3,901
14,2,4,1110
14,2,5,1151
14,2,6,935
14,2,7,1159
14,2,8,1193
14,2,9,1038
14,2,10,904
14,2,11,1171
14,2,12,1057
14,2,13,1098
14,2,14,1016
14,2,15,1017
14,2,16,1198
14,2,17,1198
14,2,18,934
14,2,19,1106
15,0,0,905
15,0,1,1194
15,0,2,1083
15,0,3,1016
15,0,4,1064
15,0,5,1146
15,0,6,1171
15,0,7,958
15,0,8,1113
15,0,9,1034
15,0,10,1174
15,0,11,1097
15,0,12,1042
15,0,13,1113
15,0,14,1142
15,0,15,930
15,0,16,1152
15,0,17,1112
15,0,18,903
15,0,19,1017
15,1,0,958
15,1,1,1117
15,1,2,1149
15,1,3,1126
15,1,4,935
15,1,5,911
15,1,6,1127
15,1,7,1003
15,1,8,1186
15,1,9,1100
15,1,10,1006
15,1,11,1069
15,1,12,1029
15,1,13,923
15,1,14,918
15,1,15,1028
15,1,16,1071
15,1,17,1109
15,1,18,1055
15,1,19,1179
15,2,0,1174
15,2,1,1100
15,2,2,953
15,2,3,1001
15,2,4,1079
15,2,5,984
15,2,6,1148
15,2,7,947
15,2,8,1096
15,2,9,982
15,2,10,1028
15,2,11,1106
15,2,12,1133
15,2,13,1143
15,2,14,903
15,2,15,1069
15,2,16,1194
15,2,17,1199
15,2,18,1112
15,2,19,951
16,0,0,1192
16,0,1,962
16,0,2,1119
16,0,3,920
16,0,4,1164
16,0,5,932
16,0,6,1118
16,0,7,1185
16,0,8,922
16,0,9,1155
16,0,10,1154
16,0,11,1103
16,0,12,915
16,0,13,934
16,0,14,1151
16,0,15,911
16,0,16,927
16,0,17,1107
16,0,18,904
16,0,19,1124
16,1,0,1000
16,1,1,1037
16,1,2,1179
16,1,3,1196
16,1,4,1105
16,1,5,902
16,1,6,1168
16,1,7,1193
16,1,8,1092
16,1,9,1119
16,1,10,1186
16,1,11,1057
16,1,12,981
16,1,13,1146
16,1,14,1195
16,1,15,1102
16,1,16,919
16,1,17,1052
16,1,18,1135
16,1,19,1127
16,2,0,1105
16,2,1,928
16,2,2,924
16,2,3,980
16,2,4,970
16,2,5,1194
16,2,6,1117
16,2,7,1106
16,2,8,1073
16,2,9,1098
16,2,10,1163
16,2,11,1195
16,2,12,951
16,2,13,937
16,2,14,1084
16,2,15,986
16,2,16,1099
16,2,17,1021
16,2,18,902
16,2,19,962
17,0,0,1083
17,0,1,1120
17,0,2,987
17,0,3,1076
17,0,4,1111
17,0,5,935
17,0,6,1119
17,0,7,1072
17,0,8,1169
17,0,9,925
17,0,10,1195
17,0,11,1005
17,0,12,931
17,0,13,961
17,0,14,913
17,0,15,988
17,0,16,1035
17,0,17,1014
17,0,18,1018
17,0,19,1141
17,1,0,1185
17,1,1,1142
17,1,2,1097
17,1,3,1065
17,1,4,1082
17,1,5,1192
17,1,6,969
17,1,7,1015
17,1,8,972
17,1,9,925
17,1,10,977
17,1,11,1031
17,1,12,922
17,1,13,936
17,1,14,927
17,1,15,1062
17,1,16,918
17,1,17,1122
17,1,18,964
17,1,19,1054
17,2,0,956
17,2,1,981
17,2,2,928
17,2,3,927
17,2,4,1058
17,2,5,1079
17,2,6,1189
17,2,7,923
17,2,8,1123
17,2,9,970
17,2,10,936
17,2,11,988
17,2,12,942
17,2,13,1119
17,2,14,1140
17,2,15,966
17,2,16,1049
17,2,17,1100
17,2,18,909
17,2,19,1167
