ship,k,row,value
11,0,0,1025
11,0,1,1137
11,0,2,1107
11,0,3,922
11,0,4,1180
11,0,5,1094
11,0,6,1099
11,0,7,1082
11,0,8,1062
11,0,9,1191
11,0,10,1081
11,0,11,1102
11,0,12,1174
11,0,13,940
11,0,14,1154
11,0,15,1149
11,0,16,1162
11,0,17,1165
11,0,18,1188
11,0,19,924
11,1,0,968
11,1,1,920
11,1,2,1070
11,1,3,1042
11,1,4,1185
11,1,5,1042
11,1,6,1103
11,1,7,1182
11,1,8,1071
11,1,9,1092
11,1,10,1082
11,1,11,1076
11,1,12,1188
11,1,13,1167
11,1,14,1191
11,1,15,1022
11,1,16,1049
11,1,17,1155
11,1,18,917
11,1,19,1188
11,2,0,1120
11,2,1,1137
11,2,2,1029
11,2,3,1081
11,2,4,1147
11,2,5,920
11,2,6,933
11,2,7,1061
11,2,8,965
11,2,9,901
11,2,10,1172
11,2,11,1195
11,2,12,1105
11,2,13,1111
11,2,14,943
11,2,15,1060
11,2,16,1166
11,2,17,1188
11,2,18,946
11,2,19,1048
12,0,0,1117
12,0,1,1162
12,0,2,1142
12,0,3,1040
12,0,4,943
12,0,5,932
12,0,6,1087
12,0,7,906
12,0,8,1109
12,0,9,1099
12,0,10,922
12,0,11,1150
12,0,12,916
12,0,13,1068
12,0,14,971
12,0,15,1097
12,0,16,1081
12,0,17,942
12,0,18,1035
12,0,19,1015
12,1,0,1196
12,1,1,1060
12,1,2,1116
12,1,3,1135
12,1,4,1031
12,1,5,1154
12,1,6,949
12,1,7,1152
12,1,8,908
12,1,9,1106
12,1,10,999
12,1,11,1097
12,1,12,983
12,1,13,968
12,1,14,1135
12,1,15,1174
12,1,16,1063
12,1,17,1119
12,1,18,1057
12,1,19,943
12,2,0,1133
12,2,1,1115
12,2,2,942
12,2,3,990
12,2,4,902
12,2,5,1108
12,2,6,987
12,2,7,955
12,2,8,1175
12,2,9,975
12,2,10,1113
12,2,11,1158
12,2,12,962
12,2,13,1095
12,2,14,1152
12,2,15,924
12,2,16,1128
12,2,17,1052
12,2,18,1150
12,2,19,1067
