berth,row,slot,value
0,7,9,24.5
0,7,10,25
0,7,11,20.5
0,7,12,24
0,7,13,22.5
0,7,14,25
0,7,15,23.5
0,7,16,25
0,7,17,26.5
0,7,18,24
0,7,19,27.5
0,7,20,29
0,7,21,29.5
0,7,22,28
0,7,23,27.5
0,8,0,16
0,8,1,17.5
0,8,2,16
0,8,3,21.5
0,8,4,22
0,8,5,20.5
0,8,6,18
0,8,7,22.5
0,8,8,20
0,8,9,23.5
0,8,10,24
0,8,11,24.5
0,8,12,21
0,8,13,22.5
0,8,14,23
0,8,15,26.5
0,8,16,25
0,8,17,28.5
0,8,18,25
0,8,19,27.5
0,8,20,28
0,8,21,30.5
0,8,22,30
0,8,23,27.5
0,9,0,18
0,9,1,18.5
0,9,2,16
0,9,3,17.5
0,9,4,19
0,9,5,17.5
0,9,6,22
0,9,7,21.5
0,9,8,21
0,9,9,22.5
0,9,10,20
0,9,11,23.5
0,9,12,24
0,9,13,23.5
0,9,14,26
0,9,15,22.5
0,9,16,26
0,9,17,28.5
0,9,18,28
0,9,19,25.5
0,9,20,28
0,9,21,30.5
0,9,22,28
0,9,23,26.5
0,10,0,17
0,10,1,17.5
0,10,2,21
0,10,3,21.5
0,10,4,17
0,10,5,17.5
0,10,6,23
0,10,7,23.5
0,10,8,24
0,10,9,21.5
0,10,10,24
0,10,11,25.5
0,10,12,24
0,10,13,22.5
0,10,14,23
0,10,15,25.5
0,10,16,27
0,10,17,27.5
0,10,18,27
0,10,19,25.5
0,10,20,28
0,10,21,29.5
0,10,22,29
0,10,23,26.5
0,11,0,20
0,11,1,20.5
0,11,2,19
0,11,3,18.5
0,11,4,22
0,11,5,19.5
0,11,6,21
0,11,7,21.5
0,11,8,19
0,11,9,24.5
0,11,10,23
0,11,11,20.5
0,11,12,26
0,11,13,26.5
0,11,14,22
0,11,15,23.5
0,11,16,25
0,11,17,26.5
0,11,18,26
0,11,19,28.5
0,11,20,25
0,11,21,29.5
0,11,22,31
0,11,23,31.5
0,12,0,17
0,12,1,16.5
0,12,2,19
0,12,3,16.5
0,12,4,21
0,12,5,17.5
0,12,6,23
0,12,7,18.5
0,12,8,21
0,12,9,20.5
0,12,10,21
0,12,11,23.5
0,12,12,24
0,12,13,25.5
0,12,14,23
0,12,15,27.5
0,12,16,25
0,12,17,23.5
0,12,18,24
0,12,19,27.5
0,12,20,26
0,12,21,25.5
0,12,22,29
0,12,23,28.5
0,13,0,17
0,13,1,20.5
0,13,2,20
0,13,3,19.5
0,13,4,17
0,13,5,20.5
0,13,6,21
0,13,7,20.5
0,13,8,20
0,13,9,24.5
0,13,10,20
0,13,11,22.5
0,13,12,25
0,13,13,26.5
0,13,14,25
0,13,15,24.5
0,13,16,25
0,13,17,28.5
0,13,18,28
0,13,19,27.5
0,13,20,27
0,13,21,25.5
0,13,22,30
0,13,23,29.5
0,14,0,20
0,14,1,15.5
0,14,2,17
0,14,3,16.5
0,14,4,18
0,14,5,18.5
0,14,6,21
0,14,7,18.5
0,14,8,23
0,14,9,20.5
0,14,10,25
0,14,11,24.5
0,14,12,25
0,14,13,23.5
0,14,14,24
0,14,15,26.5
0,14,16,28
0,14,17,28.5
0,14,18,29
0,14,19,24.5
0,14,20,26
0,14,21,30.5
0,14,22,29
0,14,23,28.5
0,15,0,15
0,15,1,18.5
0,15,2,16
0,15,3,17.5
0,15,4,20
0,15,5,19.5
0,15,6,20
0,15,7,23.5
0,15,8,19
0,15,9,23.5
0,15,10,22
0,15,11,21.5
0,15,12,25
0,15,13,22.5
0,15,14,26
0,15,15,22.5
0,15,16,25
0,15,17,23.5
0,15,18,24
0,15,19,24.5
0,15,20,28
0,15,21,28.5
0,15,22,29
0,15,23,31.5
0,16,0,19
0,16,1,18.5
0,16,2,20
0,16,3,17.5
0,16,4,18
0,16,5,18.5
0,16,6,21
0,16,7,19.5
0,16,8,22
0,16,9,21.5
0,16,10,23
0,16,11,21.5
0,16,12,25
0,16,13,26.5
0,16,14,23
0,16,15,25.5
0,16,16,23
0,16,17,24.5
0,16,18,27
0,16,19,28.5
0,16,20,29
0,16,21,29.5
0,16,22,30
0,16,23,31.5
0,17,0,18
0,17,1,19.5
0,17,2,20
0,17,3,21.5
0,17,4,19
0,17,5,22.5
0,17,6,21
0,17,7,19.5
0,17,8,21
0,17,9,24.5
0,17,10,22
0,17,11,23.5
0,17,12,26
0,17,13,26.5
0,17,14,22
0,17,15,22.5
0,17,16,25
0,17,17,24.5
0,17,18,28
0,17,19,27.5
0,17,20,27
0,17,21,30.5
0,17,22,28
0,17,23,26.5
0,18,0,16
0,18,1,15.5
0,18,2,17
0,18,3,18.5
0,18,4,17
0,18,5,19.5
0,18,6,20
0,18,7,18.5
0,18,8,20
0,18,9,22.5
0,18,10,25
0,18,11,21.5
0,18,12,23
0,18,13,22.5
0,18,14,25
0,18,15,25.5
0,18,16,27
0,18,17,25.5
0,18,18,28
0,18,19,25.5
0,18,20,26
0,18,21,30.5
0,18,22,30
0,18,23,26.5
0,19,0,20
0,19,1,20.5
0,19,2,19
0,19,3,20.5
0,19,4,21
0,19,5,20.5
0,19,6,23
0,19,7,20.5
0,19,8,19
0,19,9,24.5
0,19,10,20
0,19,11,22.5
0,19,12,22
0,19,13,26.5
0,19,14,22
0,19,15,27.5
0,19,16,26
0,19,17,25.5
0,19,18,25
0,19,19,28.5
0,19,20,29
0,19,21,30.5
0,19,22,30
0,19,23,29.5
1,0,0,18
1,0,1,18.5
1,0,2,17
1,0,3,18.5
1,0,4,19
1,0,5,20.5
1,0,6,22
1,0,7,19.5
1,0,8,20
1,0,9,24.5
1,0,10,20
1,0,11,23.5
1,0,12,23
1,0,13,25.5
1,0,14,22
1,0,15,23.5
1,0,16,28
1,0,17,27.5
1,0,18,29
1,0,19,27.5
1,0,20,30
1,0,21,26.5
1,0,22,29
1,0,23,30.5
1,1,0,18
1,1,1,18.5
1,1,2,16
1,1,3,19.5
1,1,4,18
1,1,5,17.5
1,1,6,19
1,1,7,18.5
1,1,8,22
1,1,9,19.5
1,1,10,23
1,1,11,22.5
1,1,12,23
1,1,13,21.5
1,1,14,25
1,1,15,26.5
1,1,16,26
1,1,17,23.5
1,1,18,26
1,1,19,27.5
1,1,20,30
1,1,21,27.5
1,1,22,31
1,1,23,27.5
1,2,0,20
1,2,1,17.5
1,2,2,17
1,2,3,17.5
1,2,4,21
1,2,5,19.5
1,2,6,21
1,2,7,23.5
1,2,8,23
1,2,9,24.5
1,2,10,24
1,2,11,24.5
1,2,12,21
1,2,13,24.5
1,2,14,25
1,2,15,22.5
1,2,16,28
1,2,17,28.5
1,2,18,27
1,2,19,29.5
1,2,20,26
1,2,21,25.5
1,2,22,31
1,2,23,30.5
1,3,0,18
1,3,1,19.5
1,3,2,17
1,3,3,21.5
1,3,4,22
1,3,5,17.5
1,3,6,23
1,3,7,23.5
1,3,8,23
1,3,9,22.5
1,3,10,22
1,3,11,25.5
1,3,12,21
1,3,13,24.5
1,3,14,25
1,3,15,27.5
1,3,16,27
1,3,17,27.5
1,3,18,27
1,3,19,28.5
1,3,20,26
1,3,21,27.5
1,3,22,30
1,3,23,27.5
1,4,0,18
1,4,1,15.5
1,4,2,19
1,4,3,20.5
1,4,4,18
1,4,5,19.5
1,4,6,20
1,4,7,21.5
1,4,8,20
1,4,9,21.5
1,4,10,20
1,4,11,25.5
1,4,12,21
1,4,13,26.5
1,4,14,25
1,4,15,24.5
1,4,16,24
1,4,17,23.5
1,4,18,28
1,4,19,27.5
1,4,20,30
1,4,21,25.5
1,4,22,26
1,4,23,26.5
1,5,0,20
1,5,1,18.5
1,5,2,18
1,5,3,19.5
1,5,4,17
1,5,5,21.5
1,5,6,20
1,5,7,18.5
1,5,8,24
1,5,9,21.5
1,5,10,25
1,5,11,20.5
1,5,12,23
1,5,13,23.5
1,5,14,23
1,5,15,22.5
1,5,16,24
1,5,17,25.5
1,5,18,26
1,5,19,24.5
1,5,20,28
1,5,21,28.5
1,5,22,29
1,5,23,26.5
1,6,0,19
1,6,1,15.5
1,6,2,17
1,6,3,21.5
1,6,4,20
1,6,5,22.5
1,6,6,22
1,6,7,19.5
1,6,8,20
1,6,9,23.5
1,6,10,21
1,6,11,22.5
1,6,12,22
1,6,13,21.5
1,6,14,25
1,6,15,26.5
1,6,16,25
1,6,17,25.5
1,6,18,27
1,6,19,28.5
1,6,20,26
1,6,21,30.5
1,6,22,28
1,6,23,30.5
1,7,0,20
1,7,1,15.5
1,7,2,20
1,7,3,20.5
1,7,4,20
1,7,5,22.5
1,7,6,22
1,7,7,21.5
1,7,8,22
1,7,9,22.5
1,7,10,20
1,7,11,21.5
1,7,12,22
1,7,13,23.5
1,7,14,23
1,7,15,25.5
1,7,16,28
1,7,17,25.5
1,7,18,26
1,7,19,28.5
1,7,20,30
1,7,21,26.5
1,7,22,30
1,7,23,29.5
1,8,0,15
1,8,1,18.5
1,8,2,16
1,8,3,16.5
1,8,4,19
1,8,5,20.5
1,8,6,18
1,8,7,22.5
1,8,8,23
1,8,9,24.5
1,8,10,20
1,8,11,24.5
1,8,12,22
1,8,13,21.5
1,8,14,22
1,8,15,26.5
1,8,16,23
1,8,17,26.5
1,8,18,28
1,8,19,25.5
1,8,20,29
1,8,21,29.5
1,8,22,31
1,8,23,28.5
1,9,0,17
1,9,1,17.5
1,9,2,19
1,9,3,17.5
1,9,4,21
1,9,5,20.5
1,9,6,20
1,9,7,19.5
1,9,8,23
1,9,9,23.5
1,9,10,24
1,9,11,25.5
1,9,12,23
1,9,13,25.5
1,9,14,27
1,9,15,26.5
1,9,16,28
1,9,17,26.5
1,9,18,27
1,9,19,25.5
1,9,20,27
1,9,21,26.5
1,9,22,30
1,9,23,29.5
1,10,0,17
1,10,1,15.5
1,10,2,18
1,10,3,19.5
1,10,4,22
1,10,5,21.5
1,10,6,19
1,10,7,21.5
1,10,8,19
1,10,9,24.5
1,10,10,25
1,10,11,20.5
1,10,12,25
1,10,13,25.5
1,10,14,27
1,10,15,25.5
1,10,16,28
1,10,17,24.5
1,10,18,25
1,10,19,26.5
1,10,20,25
1,10,21,30.5
1,10,22,27
1,10,23,31.5
1,11,0,17
1,11,1,18.5
1,11,2,18
1,11,3,16.5
1,11,4,22
1,11,5,21.5
1,11,6,21
1,11,7,23.5
1,11,8,24
1,11,9,22.5
1,11,10,20
1,11,11,21.5
1,11,12,22
1,11,13,21.5
1,11,14,24
1,11,15,26.5
1,11,16,24
1,11,17,23.5
1,11,18,26
1,11,19,25.5
1,11,20,25
1,11,21,25.5
1,11,22,29
1,11,23,26.5
1,12,0,17
1,12,1,17.5
1,12,2,16
1,12,3,17.5
1,12,4,22
1,12,5,19.5
1,12,6,22
1,12,7,20.5
1,12,8,24
1,12,9,23.5
1,12,10,24
1,12,11,25.5
1,12,12,23
1,12,13,22.5
1,12,14,27
1,12,15,24.5
1,12,16,28
1,12,17,23.5
1,12,18,24
1,12,19,27.5
1,12,20,25
1,12,21,26.5
1,12,22,28
1,12,23,26.5
1,13,0,17
1,13,1,19.5
1,13,2,17
1,13,3,20.5
1,13,4,18
1,13,5,19.5
1,13,6,19
1,13,7,21.5
1,13,8,24
1,13,9,22.5
1,13,10,21
1,13,11,25.5
1,13,12,23
1,13,13,25.5
1,13,14,23
1,13,15,22.5
1,13,16,27
1,13,17,28.5
1,13,18,29
1,13,19,26.5
1,13,20,25
1,13,21,27.5
1,13,22,30
1,13,23,26.5
1,14,0,17
1,14,1,20.5
1,14,2,20
1,14,3,19.5
1,14,4,17
1,14,5,17.5
1,14,6,22
1,14,7,21.5
1,14,8,19
1,14,9,21.5
1,14,10,25
1,14,11,22.5
1,14,12,25
1,14,13,25.5
1,14,14,25
1,14,15,23.5
1,14,16,28
1,14,17,24.5
1,14,18,27
1,14,19,29.5
1,14,20,29
1,14,21,25.5
1,14,22,30
1,14,23,30.5
1,15,0,18
1,15,1,16.5
1,15,2,20
1,15,3,16.5
1,15,4,21
1,15,5,20.5
1,15,6,21
1,15,7,22.5
1,15,8,20
1,15,9,20.5
1,15,10,22
1,15,11,20.5
1,15,12,26
1,15,13,23.5
1,15,14,25
1,15,15,23.5
1,15,16,24
1,15,17,26.5
1,15,18,29
1,15,19,27.5
1,15,20,28
1,15,21,27.5
1,15,22,28
1,15,23,28.5
1,16,0,17
1,16,1,19.5
1,16,2,17
1,16,3,16.5
1,16,4,18
1,16,5,17.5
1,16,6,23
1,16,7,20.5
1,16,8,20
1,16,9,21.5
1,16,10,24
1,16,11,23.5
1,16,12,23
1,16,13,21.5
1,16,14,22
1,16,15,25.5
1,16,16,26
1,16,17,26.5
1,16,18,26
1,16,19,24.5
1,16,20,30
1,16,21,28.5
1,16,22,26
1,16,23,27.5
1,17,0,20
1,17,1,19.5
1,17,2,20
1,17,3,19.5
1,17,4,22
1,17,5,17.5
1,17,6,23
1,17,7,22.5
1,17,8,21
1,17,9,20.5
1,17,10,25
1,17,11,23.5
1,17,12,26
1,17,13,21.5
1,17,14,27
1,17,15,23.5
1,17,16,28
1,17,17,28.5
1,17,18,25
1,17,19,28.5
1,17,20,27
1,17,21,29.5
1,17,22,27
1,17,23,29.5
1,18,0,19
1,18,1,18.5
1,18,2,18
1,18,3,17.5
1,18,4,18
1,18,5,19.5
1,18,6,20
1,18,7,23.5
1,18,8,20
1,18,9,21.5
1,18,10,20
1,18,11,24.5
1,18,12,22
1,18,13,24.5
1,18,14,25
1,18,15,24.5
1,18,16,25
1,18,17,27.5
1,18,18,25
1,18,19,26.5
1,18,20,26
1,18,21,29.5
1,18,22,27
1,18,23,31.5
1,19,0,19
1,19,1,17.5
1,19,2,16
1,19,3,20.5
1,19,4,20
1,19,5,18.5
1,19,6,21
1,19,7,19.5
1,19,8,21
1,19,9,22.5
1,19,10,22
1,19,11,23.5
1,19,12,23
1,19,13,22.5
1,19,14,26
1,19,15,25.5
1,19,16,26
1,19,17,23.5
1,19,18,28
1,19,19,27.5
1,19,20,25
1,19,21,25.5
1,19,22,31
1,19,23,28.5
